Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
2018:Q2,Other,8516943,10365091,3187526,437676,1897384,1252397,931163,946248,1712697,1848148,1296330,480119,71699
2018:Q3,White,85889501,96535392,21876426,4233664,24015748,12761166,8086177,9896922,15665290,10645891,7336571,2553294,756026
2018:Q3,Black,4652183,5969624,1567763,392813,319256,1855231,775592,244808,814160,1317441,718650,579766,19025
2018:Q3,Hispanic,2607317,3615630,1396149,349613,238134,581958,372274,237493,440009,1008313,678482,305379,24452
2018:Q3,Other,8847960,10736091,3277153,441627,2070171,1238999,959514,988452,1760175,1888131,1325317,496126,66688
2018:Q4,White,82611186,93340347,22049338,4287820,20745376,12827130,7444546,9848855,16137282,10729160,7373015,2601560,754585
2018:Q4,Black,4518067,5844526,1573635,385464,290316,1855743,686137,237347,815884,1326458,717690,589070,19698
2018:Q4,Hispanic,2524654,3534178,1396877,353337,188100,587888,344118,233812,430046,1009524,680468,305105,23951
2018:Q4,Other,8692498,10619698,3366357,444985,1857489,1215906,888982,1019714,1826266,1927200,1350445,511308,65447
2019:Q1,White,87552867,98276511,22409603,4337035,23884806,12997608,8002617,9994667,16650176,10723644,7385743,2594632,743269
2019:Q1,Black,4675353,5982198,1575818,397524,313691,1870195,770130,237718,817123,1306845,711867,579169,15809
2019:Q1,Hispanic,2560342,3565088,1406550,354156,184815,597836,362184,237070,422477,1004747,678715,303564,22468
2019:Q1,Other,9376726,11321262,3487440,459218,2237317,1210379,959961,1070373,1896574,1944536,1370613,517105,56818
2019:Q2,White,89194346,100022878,22687510,4371719,24589107,13139989,8215231,10292549,16726773,10828532,7429985,2634582,763965
2019:Q2,Black,4715556,6030592,1580830,394946,316401,1881109,803344,244068,809894,1315035,716323,582374,16338
2019:Q2,Hispanic,2540039,3553394,1415251,354808,163334,604909,366838,245720,402534,1013355,686138,304200,23017
2019:Q2,Other,9735863,11718445,3576069,465124,2396357,1207500,990620,1137048,1945727,1982582,1398518,530951,53113
2019:Q3,White,89650392,100585767,22863135,4422948,24371700,13278060,8277836,10374791,16997298,10935375,7483881,2682205,769289
2019:Q3,Black,4688601,6009360,1572458,378963,311415,1888628,813659,241069,803168,1320759,718144,587870,14745
2019:Q3,Hispanic,2540255,3561708,1456273,358610,135355,611714,365815,246577,387364,1021453,692201,306731,22521
2019:Q3,Other,9954152,11975963,3651938,464202,2471633,1203343,1003616,1183403,1997828,2021811,1427751,547341,46719
2019:Q4,White,92628042,103662757,23159099,4462512,26137054,13421058,8647761,10430947,17404326,11034715,7531034,2727231,776450
2019:Q4,Black,4745156,6087270,1607011,379279,316093,1899255,838283,243096,804253,1342114,719563,606280,16271
2019:Q4,Hispanic,2529985,3548097,1422479,358420,150953,610203,369429,238922,397691,1018112,692101,303732,22279
2019:Q4,Other,10253244,12307981,3698969,471132,2656558,1232159,1057224,1164051,2027888,2054737,1448623,554948,51166
2020:Q1,White,87154763,98227690,23686106,4492593,20054174,13431380,7688907,10607884,18266646,11072927,7561493,2698916,812518
2020:Q1,Black,4564926,5903167,1637793,378905,259906,1886999,679109,249621,810833,1338241,716473,599971,21797
2020:Q1,Hispanic,2471562,3483938,1439068,357375,114187,603651,325102,235672,408883,1012376,689230,299393,23753
2020:Q1,Other,9682495,11758576,3770874,477655,2090137,1236903,949831,1156415,2076761,2076081,1465902,549547,60632
2020:Q2,White,93943011,105017640,24278903,4490996,24371338,13537513,8585976,10741022,19011893,11074630,7614211,2669642,790777
2020:Q2,Black,4735146,6060835,1675456,371554,284630,1886567,774984,253866,813777,1325688,712405,593236,20047
2020:Q2,Hispanic,2572680,3573467,1457947,353924,146203,601255,349036,231020,434082,1000787,686894,291948,21945
2020:Q2,Other,10338427,12429967,3849566,479130,2521344,1258918,1068868,1144015,2108126,2091540,1487063,542553,61924
2020:Q3,White,97638552,108893933,24906415,4612974,26627092,13620463,9023635,11106947,18996407,11255381,7722691,2700434,832256
2020:Q3,Black,4812319,6154139,1708937,390645,292536,1879835,806337,266829,809019,1341820,716060,603811,21949
2020:Q3,Hispanic,2630394,3636947,1482544,360476,164386,598330,356504,234480,440227,1006553,692697,290325,23531
2020:Q3,Other,10739745,12872188,3930432,501818,2756357,1276622,1132541,1154290,2120127,2132443,1520169,548130,64144
2020:Q4,White,104583309,116046685,25677893,4723791,31033622,13797394,9729386,11403779,19680820,11463377,7829080,2731869,902428
2020:Q4,Black,4963743,6316397,1754851,405579,315323,1883698,868383,276304,812259,1352655,710658,615491,26506
2020:Q4,Hispanic,2743960,3747920,1516794,366343,196546,599523,373064,235637,460013,1003960,692384,284935,26641
2020:Q4,Other,11452839,13626098,4034744,522472,3202663,1311522,1229277,1157213,2168207,2173259,1551071,552558,69630
2021:Q1,White,109146277,120741616,26706112,4815139,33649328,13904323,9960386,11712158,19994170,11595340,7921411,2723575,950354
2021:Q1,Black,5031608,6375908,1802677,421847,323978,1874214,865197,285452,802543,1344300,701623,613419,29258
2021:Q1,Hispanic,2849111,3847978,1572596,370139,216826,598476,372830,237297,479814,998866,690358,279900,28608
2021:Q1,Other,11937452,14140321,4189898,544254,3477804,1333509,1267813,1160794,2166249,2202868,1579009,550315,73544
2021:Q2,White,114787810,126861690,28438662,5049612,36477898,14035890,10431580,12378081,20049967,12073880,8237014,2869663,967203
2021:Q2,Black,5136955,6552250,1899908,464261,333160,1864911,891621,307452,790937,1415295,732302,653036,29957
2021:Q2,Hispanic,2976102,4016128,1679950,385405,238498,598948,381808,251142,480377,1040027,725968,284982,29077
2021:Q2,Other,12572633,14884152,4451221,590150,3776080,1359980,1337003,1199007,2170711,2311519,1657404,577491,76624
2021:Q3,White,117621285,129917040,29781138,5224752,36916744,14121108,10430112,13111569,20331617,12295754,8381431,2923173,991150
2021:Q3,Black,5171373,6609250,1977665,488484,325321,1845898,858617,330706,782559,1437877,744981,661135,31761
2021:Q3,Hispanic,3063966,4129334,1762236,396778,244625,598255,375152,267416,484872,1065368,747203,288261,29904
2021:Q3,Other,12915640,15287314,4660661,623602,3841394,1377747,1348086,1243247,2192577,2371674,1702114,587609,81951
2021:Q4,White,121278355,133823814,30367036,5412596,38721036,14274791,10804244,13566078,20678033,12545459,8539338,2988244,1017877
2021:Q4,Black,5196129,6659033,2009485,510747,326086,1832618,867180,342005,770911,1462904,755854,671735,35315
2021:Q4,Hispanic,3134076,4224266,1800027,409741,259870,600888,381078,274447,498215,1090190,769653,289821,30716
2021:Q4,Other,13266902,15707214,4727203,658024,4042114,1408184,1405492,1259597,2206601,2440313,1749643,598725,91945
2022:Q1,White,122480142,135192336,33180284,5615093,36897579,14054037,10329449,13952972,21162922,12712195,8672288,3013669,1026238
2022:Q1,Black,5172350,6647465,2151527,536029,302979,1767556,777421,349531,762422,1475115,774009,664849,36257
2022:Q1,Hispanic,3254652,4382001,1971624,423910,251596,589863,358646,279449,506913,1127349,801568,295012,30769
2022:Q1,Other,13556999,16054131,5238814,697236,3883372,1368075,1356508,1268853,2241272,2497132,1796118,603444,97570
2022:Q2,White,117419749,130364302,34981099,5724252,30639847,13792233,9329714,14591384,21305772,12944553,8852245,3099608,992700
2022:Q2,Black,4983505,6476484,2254698,534750,252308,1691518,638411,364753,740045,1492979,779489,678045,35445
2022:Q2,Hispanic,3277660,4430004,2087528,432436,214239,579511,319645,293287,503358,1152344,825848,297783,28713
2022:Q2,Other,13036342,15606889,5500647,715133,3277271,1310411,1240544,1302264,2260620,2570547,1848131,618691,103725
2022:Q3,White,114782093,127957796,34135032,5848902,29133587,13630660,8973793,14586819,21649003,13175703,9011400,3171351,992952
2022:Q3,Black,4714433,6206280,2161112,537373,232595,1626922,573143,355812,719324,1491848,768665,687586,35597
2022:Q3,Hispanic,3138394,4303434,1990158,442396,208184,573839,302719,285670,500468,1165040,837892,298708,28440
2022:Q3,Other,12536761,15169774,5235293,737982,3142963,1270608,1205035,1272317,2305576,2633013,1892230,631751,109032
2022:Q4,White,115725552,128996080,33266165,5887447,30686243,13457574,9297406,14204954,22196291,13270528,9099942,3233911,936675
2022:Q4,Black,4697581,6209816,2146060,544684,242173,1605459,603918,342308,725214,1512235,771898,706103,34234
2022:Q4,Hispanic,3120519,4293681,1969592,447387,219623,570056,314859,273884,498280,1173162,846250,301372,25540
2022:Q4,Other,12793585,15495634,5213094,755944,3346774,1253109,1263826,1252263,2410624,2702049,1936006,652857,113186
2023:Q1,White,118242916,131515803,33149225,5946481,32476852,13539179,9699142,13940358,22764566,13272886,9140354,3220334,912198
2023:Q1,Black,4776884,6275178,2142492,552749,253451,1616480,645459,333152,731395,1498294,759514,707646,31134
2023:Q1,Hispanic,3175722,4339259,1979019,455569,233349,577601,331322,266545,495853,1163537,840291,298453,24793
2023:Q1,Other,13283244,16023128,5270855,776953,3588006,1287282,1337733,1245757,2516543,2739885,1970454,660300,109131
2023:Q2,White,122465209,135830961,34765417,6003058,34319071,13619881,10068147,14168937,22886450,13365752,9198616,3251726,915410
2023:Q2,Black,4944349,6457486,2233993,564924,265332,1630125,685368,341844,735899,1513137,762090,720309,30738
2023:Q2,Hispanic,3300115,4464335,2065050,460180,245927,581207,344427,274529,493015,1164220,842240,296901,25079
2023:Q2,Other,14084806,16868770,5695992,796448,3820132,1317482,1401347,1282373,2554996,2783964,2002630,672748,108586
2023:Q3,White,121238726,134722139,35127587,6006699,33015698,13462124,10020290,14164942,22924799,13483412,9281808,3264581,937023
2023:Q3,Black,4950014,6483639,2266279,567570,258731,1619819,691904,343671,735666,1533625,771921,729848,31856
2023:Q3,Hispanic,3307075,4478983,2090510,462024,237845,576679,346460,275333,490132,1171908,850981,294655,26272
2023:Q3,Other,13988788,16792242,5785456,796488,3684651,1287888,1397896,1282612,2557251,2803454,2020749,673965,108740
2023:Q4,White,125114466,138701758,34843902,6018623,36258235,13787165,10500846,13749941,23543046,13587292,9346697,3303957,936638
2023:Q4,Black,5007994,6553248,2243228,572688,278018,1655797,731067,328499,743952,1545254,772531,740727,31996
2023:Q4,Hispanic,3342728,4522968,2083498,464554,260937,592213,361410,262377,497979,1180240,857897,296001,26342
2023:Q4,Other,14428523,17261555,5734406,804574,4037447,1356861,1463239,1244177,2620851,2833032,2039705,683666,109661
2024:Q1,White,130338260,143948856,36300835,6070863,39384306,13858826,11030370,13546293,23757362,13610596,9362122,3273240,975234
2024:Q1,Black,5182461,6713576,2317219,581519,296715,1662459,785130,320799,749734,1531114,763544,733364,34206
2024:Q1,Hispanic,3509370,4693230,2181296,473240,284956,601181,383532,257642,511383,1183860,858785,296599,28476
2024:Q1,Other,15423169,18297683,6170670,827543,4435802,1390432,1558034,1242582,2672620,2874515,2072173,688767,113575
2024:Q2,White,132524369,146211114,37555906,6094254,40095865,13889136,11179198,13642534,23754221,13686745,9414924,3282628,989193
2024:Q2,Black,5285156,6827712,2388470,586733,301786,1670162,803121,324768,752671,1542556,769019,738936,34601
2024:Q2,Hispanic,3623509,4824109,2272771,480579,293157,609347,393389,263764,511102,1200600,872798,298238,29564
2024:Q2,Other,16026799,18945852,6551934,841184,4563487,1411783,1596348,1266702,2714414,2919053,2107174,697607,114272
2024:Q3,White,135843996,149607474,37336688,6124147,42629267,13954034,11625883,13677460,24259995,13763478,9471867,3301941,989670
2024:Q3,Black,5412884,6984340,2404949,598666,320820,1697764,860368,329696,772076,1571455,785063,751685,34707
2024:Q3,Hispanic,3663014,4882001,2273687,485666,312341,615317,411314,266293,517384,1218987,885142,304068,29777
2024:Q3,Other,16441696,19394630,6531366,851033,4862148,1433009,1665800,1276887,2774388,2952934,2131557,707170,114207
2024:Q4,White,136245238,149971206,36994013,6197249,42960375,14020694,11574451,13740192,24484232,13725968,9550244,3243965,931759
2024:Q4,Black,5502057,7071057,2420799,617652,327342,1729381,864706,336296,774882,1569000,795584,747830,25586
2024:Q4,Hispanic,3706519,4931058,2278062,496557,317685,623950,412769,270864,531171,1224539,894177,301816,28546
2024:Q4,Other,16431691,19361006,6443798,862721,4896811,1446685,1657672,1282927,2770392,2929315,2145805,694269,89241
2025:Q1,White,134392401,147996968,36692163,6249693,41226590,14023791,11294448,13681729,24828555,13604568,9537342,3190709,876517
2025:Q1,Black,5520264,7074387,2415338,638631,319018,1741263,838240,335793,786105,1554124,793122,738740,22262
2025:Q1,Hispanic,3747057,4978922,2296339,508036,310819,634857,409490,272403,546978,1231866,901442,303694,26730
2025:Q1,Other,16616241,19599304,6531020,902911,4838766,1481519,1663783,1310963,2870342,2983063,2199213,701929,81921
