Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
2016:Q2,College,60837993,68959625,15060959,2565067,17281874,8339650,5487900,7528228,12695947,8121632,5766018,1781092,574522
2016:Q2,SomeCollege,13731488,16609196,4318824,1196255,1841775,3744689,1501608,1317596,2688448,2877707,1868817,917003,91887
2016:Q2,HS,9872188,12018928,3528035,951474,1038203,2683707,1072573,919906,1825030,2146741,1454405,608968,83368
2016:Q2,NoHS,2895320,3469471,1091618,378927,215357,701407,392195,211185,478781,574151,388617,169730,15804
2016:Q3,College,62047926,70304784,15384027,2591078,17842712,8432003,5636118,7702502,12716344,8256858,5828277,1830039,598542
2016:Q3,SomeCollege,13949851,16849443,4430796,1199806,1856418,3801203,1544229,1329521,2687471,2899593,1879489,939845,80259
2016:Q3,HS,9871800,12007821,3565064,944787,1056162,2614029,1083800,924382,1819597,2136021,1437006,615676,83339
2016:Q3,NoHS,2999298,3590215,1122748,375521,226406,732412,419526,219398,494204,590917,398576,176028,16313
2016:Q4,College,62546052,70847399,15698810,2608845,17998843,8524473,5686920,7705509,12623999,8301347,5858745,1866492,576110
2016:Q4,SomeCollege,14133341,17066752,4521479,1210077,1889260,3848572,1541338,1333849,2722177,2933411,1889691,963855,79865
2016:Q4,HS,9842085,11991182,3546906,946558,1081332,2580087,1080064,926464,1829771,2149097,1444971,624633,79493
2016:Q4,NoHS,2957907,3554416,1135014,371248,227485,709648,401011,216710,493301,596509,398523,181455,16531
2017:Q1,College,64267444,72618783,15981575,2633471,18971361,8633473,5933777,7710205,12754922,8351339,5889202,1874681,587456
2017:Q1,SomeCollege,14561941,17515341,4615436,1226704,2033171,3903817,1608643,1338669,2788901,2953400,1898822,968301,86277
2017:Q1,HS,10039666,12174666,3577562,952909,1183147,2558483,1120756,930722,1851087,2135000,1452239,608503,74258
2017:Q1,NoHS,2932461,3525562,1142155,372119,235960,685858,385843,213334,490293,593101,396266,178936,17899
2017:Q2,College,65629247,74069522,16320370,2646529,19505075,8736910,6107489,8044323,12708826,8440275,5931212,1900761,608302
2017:Q2,SomeCollege,14972272,17959837,4741421,1236314,2118928,3955784,1650166,1431717,2825506,2987565,1912781,986631,88153
2017:Q2,HS,10203421,12360873,3629097,956512,1247102,2539162,1147660,988580,1852759,2157452,1464952,613755,78745
2017:Q2,NoHS,2883821,3477950,1146212,366714,239119,659486,367316,218079,481024,594128,393615,181558,18955
2017:Q3,College,66833076,75361329,16646112,2655366,20106621,8839513,6314130,8115115,12684473,8528253,5980018,1939770,608465
2017:Q3,SomeCollege,15316718,18346360,4861320,1242779,2214689,4006430,1701160,1454432,2865550,3029642,1929620,1007984,92038
2017:Q3,HS,10369331,12544629,3683812,960021,1319477,2523534,1181292,1006343,1870151,2175298,1482510,618336,74452
2017:Q3,NoHS,2830904,3424372,1153579,357987,242115,631405,348061,215095,476130,593468,390654,183090,19724
2017:Q4,College,68642176,77281261,16916482,2688757,21147786,8943516,6548813,8235456,12800451,8639085,6022280,1979695,637110
2017:Q4,SomeCollege,15755611,18830030,4958460,1256464,2371901,4056484,1761187,1490453,2935081,3074419,1943129,1032949,98341
2017:Q4,HS,10590552,12796982,3717886,972954,1434378,2511904,1221525,1033339,1904996,2206431,1500469,631705,74257
2017:Q4,NoHS,2769062,3363067,1152843,349460,248433,602221,328274,212838,468997,594004,386466,186403,21135
2018:Q1,College,69332612,78021904,17329096,2722176,21062506,9037800,6539334,8308823,13022169,8689292,6049016,1985010,655266
2018:Q1,SomeCollege,16026146,19110475,5088479,1273693,2372997,4100148,1738295,1513393,3023470,3084329,1947914,1034841,101574
2018:Q1,HS,10745292,12951956,3796008,987339,1448037,2499174,1217237,1054242,1949919,2206664,1512240,618376,76048
2018:Q1,NoHS,2705192,3288392,1153733,345673,243522,571353,303848,208896,461367,583200,379519,181650,22031
2018:Q2,College,70228535,78993684,17585168,2752555,21359004,9138486,6653167,8420296,13085008,8765149,6100298,2005273,659578
2018:Q2,SomeCollege,16316379,19425112,5190121,1287872,2426573,4144920,1755362,1546317,3073948,3108733,1962196,1048609,97928
2018:Q2,HS,10883227,13122117,3845808,1001380,1498657,2491252,1236813,1082261,1965946,2238890,1531066,622917,84907
2018:Q2,NoHS,2619013,3195795,1139617,339093,241659,540544,281213,205504,448164,576782,373292,181375,22115
2018:Q3,College,71697114,80565060,17809785,2774755,22234439,9247529,6862649,8493497,13142406,8867946,6159084,2048507,660355
2018:Q3,SomeCollege,16666435,19816980,5275937,1298393,2560411,4191356,1799599,1568094,3123190,3150545,1978886,1070928,100731
2018:Q3,HS,11095852,13365275,3901221,1013420,1604099,2488237,1271882,1105226,1981190,2269423,1553777,633087,82559
2018:Q3,NoHS,2537560,3109422,1130549,331149,244361,510232,259428,200858,432846,571862,367273,182043,22546
2018:Q4,College,68844450,77783144,17978318,2812327,19334124,9320306,6347307,8469904,13520858,8938693,6200821,2084211,653661
2018:Q4,SomeCollege,16277420,19448634,5352357,1309523,2166578,4217409,1607237,1562300,3233230,3171214,1987144,1092195,91875
2018:Q4,HS,10813993,13130912,3934867,1030381,1366074,2471877,1180199,1113761,2033753,2316919,1573551,647205,96163
2018:Q4,NoHS,2410542,2976059,1120665,319374,214505,477076,229041,193762,421636,565517,360101,183432,21984
2019:Q1,College,73241205,82186957,18307354,2844718,22165219,9465893,6857769,8603339,13942665,8945752,6221202,2089279,635271
2019:Q1,SomeCollege,17128707,20304268,5430904,1331718,2570239,4275556,1751490,1598871,3345490,3175560,1985022,1091756,98782
2019:Q1,HS,11417990,13724694,4030755,1047707,1652107,2484518,1273556,1147437,2088614,2306703,1588989,635694,82020
2019:Q1,NoHS,2377384,2929140,1110399,323788,233064,450051,212076,190180,409582,551756,351723,177742,22291
2019:Q2,College,74705902,83746790,18548500,2865733,22821846,9577694,7070396,8860621,14002000,9040888,6271764,2120710,648414
2019:Q2,SomeCollege,17498195,20702788,5519886,1341966,2669670,4315416,1798604,1668754,3388492,3204593,1995823,1108489,100281
2019:Q2,HS,11690422,14038041,4099901,1060613,1740870,2517277,1315196,1200849,2103334,2347619,1617154,645481,84984
2019:Q2,NoHS,2291285,2837689,1091373,318285,232811,423120,191836,189161,391104,546404,346223,177427,22754
2019:Q3,College,75149837,84293361,18720482,2901740,22656934,9686944,7154091,8945116,14228055,9143524,6331050,2165493,646981
2019:Q3,SomeCollege,17665994,20905288,5617881,1345203,2652323,4350041,1801968,1689319,3448553,3239293,2007218,1127478,104597
2019:Q3,HS,11825717,14202280,4132818,1076538,1754843,2548110,1334048,1227132,2128791,2376562,1643484,654428,78650
2019:Q3,NoHS,2191851,2731870,1072622,301243,226003,396651,170819,184274,380258,540018,340224,176748,23046
2019:Q4,College,77868217,87141124,19011599,2951326,24295365,9835928,7496151,8938979,14611775,9272907,6403480,2207352,662075
2019:Q4,SomeCollege,18119663,21387711,5669623,1347553,2875362,4398103,1913402,1716549,3467118,3268047,2030714,1134862,102471
2019:Q4,HS,12011625,14392697,4141950,1081077,1865391,2546006,1341746,1239457,2177070,2381071,1627613,673946,79512
2019:Q4,NoHS,2156921,2684574,1064386,291387,224540,382638,161398,182032,378194,527653,329515,176030,22108
2020:Q1,College,73034298,82409626,19494899,2993460,18877436,9892412,6687043,9031640,15432735,9375328,6461851,2207719,705758
2020:Q1,SomeCollege,17364867,20620083,5790473,1347381,2124809,4397569,1657290,1769458,3533103,3255216,2045966,1113542,95708
2020:Q1,HS,11405718,13767818,4190775,1082953,1344078,2506570,1155844,1266652,2220946,2362100,1606945,659389,95766
2020:Q1,NoHS,2068862,2575844,1057694,282734,172081,362382,142772,181842,376339,506982,318336,167177,21469
2020:Q2,College,79088480,88518801,20010022,3009592,22824224,10019252,7480204,9090285,16085222,9430321,6541019,2196501,692801
2020:Q2,SomeCollege,18415913,21666792,5928793,1337181,2653635,4425392,1912910,1810886,3597995,3250879,2066077,1090657,94145
2020:Q2,HS,12001338,14324933,4264210,1076289,1656978,2491978,1246261,1287761,2301456,2323595,1585949,650072,87574
2020:Q2,NoHS,2083534,2571383,1058848,272542,188678,347631,139489,180992,383204,487850,307528,160149,20173
2020:Q3,College,82428332,92076688,20574679,3130504,24922925,10131938,7876597,9338522,16101523,9648356,6672786,2235794,739776
2020:Q3,SomeCollege,19000139,22298044,6065909,1362188,2923306,4441251,2039964,1902663,3562762,3297905,2104776,1089706,103423
2020:Q3,HS,12324387,14636938,4331555,1100969,1802586,2469666,1269300,1337461,2325401,2312551,1574821,659471,78259
2020:Q3,NoHS,2068152,2545537,1056185,272253,191554,332395,133154,183900,376097,477385,299236,157728,20421
2020:Q4,College,88715984,98599684,21270962,3242878,28979459,10314921,8519109,9532862,16739493,9883700,6803029,2266385,814286
2020:Q4,SomeCollege,20031204,23367218,6228016,1382222,3447437,4483835,2229567,1976747,3619395,3336014,2137029,1087133,111852
2020:Q4,HS,12917179,15223179,4424590,1121885,2114228,2471053,1323359,1377545,2390519,2306000,1553707,674357,77936
2020:Q4,NoHS,2079483,2547019,1060714,271201,207031,322327,128075,185779,371892,467537,289428,156977,21132
2021:Q1,College,92857428,102925408,22183884,3339788,31432582,10450692,8757793,9738788,17021881,10067980,6922735,2277228,868017
2021:Q1,SomeCollege,20697993,24046953,6448505,1399865,3743797,4498425,2282468,2050925,3622969,3348960,2161611,1069021,118328
2021:Q1,HS,13310216,15581634,4562874,1137560,2280000,2451796,1306035,1418011,2425359,2271418,1528403,668950,74065
2021:Q1,NoHS,2098812,2551828,1076020,274168,211557,309609,119931,187976,372567,453016,279651,152010,21355
2021:Q2,College,97971658,108511805,23685087,3557897,34094746,10607623,9200355,10236591,17129506,10540146,7252579,2395590,891977
2021:Q2,SomeCollege,21544675,25037991,6831420,1456353,4055780,4516132,2401071,2201882,3575353,3493316,2267938,1106072,119306
2021:Q2,HS,13820818,16167021,4834720,1187914,2457793,2437202,1326162,1501561,2421669,2346203,1552284,723227,70692
2021:Q2,NoHS,2136348,2597404,1118514,287264,217315,298770,114424,195649,365468,461056,279886,160282,20888
2021:Q3,College,100609430,111418293,24895791,3727650,34598185,10734492,9228403,10792964,17440807,10808862,7430667,2455195,923000
2021:Q3,SomeCollege,21957016,25497009,7106730,1490807,4073109,4513649,2392561,2364034,3556119,3539994,2313502,1108362,118130
2021:Q3,HS,14048160,16411951,5025875,1221479,2446634,2408280,1283878,1591517,2434289,2363792,1554106,736626,73060
2021:Q3,NoHS,2157659,2615685,1153303,293682,210156,286587,107125,204423,360409,458025,277454,159996,20575
2021:Q4,College,104091810,115189698,25491683,3909709,36356635,10915148,9603619,11127801,17785104,11097889,7624311,2515437,958141
2021:Q4,SomeCollege,22393566,25976152,7193581,1524996,4244237,4527815,2470125,2459876,3555522,3582587,2359749,1112647,110191
2021:Q4,HS,14233863,16634417,5062284,1256343,2537205,2395252,1283077,1645017,2455239,2400554,1554790,758403,87361
2021:Q4,NoHS,2156223,2614060,1156203,300060,211028,278265,101175,209435,357893,457837,275637,162037,20163
2022:Q1,College,105370755,116704949,28023282,4105741,34804696,10824888,9234468,11412242,18299633,11334194,7801991,2556942,975261
2022:Q1,SomeCollege,22553405,26161740,7782043,1562858,3986113,4418181,2325148,2536415,3550982,3608334,2399913,1102826,105595
2022:Q1,HS,14321322,16734127,5479766,1293153,2351383,2282333,1171080,1688206,2468206,2412804,1564948,757447,90409
2022:Q1,NoHS,2218660,2675118,1257159,310517,193335,254130,91327,213942,354708,456457,277131,159759,19567
2022:Q2,College,100959780,112570376,29683612,4225882,29158339,10706083,8393002,11906812,18496647,11610596,8023159,2634256,953181
2022:Q2,SomeCollege,21771098,25418147,8113790,1566453,3227118,4293660,2055147,2662867,3499112,3647049,2444547,1110661,91841
2022:Q2,HS,13790154,16234195,5717341,1304947,1844379,2144469,1000317,1759462,2463280,2444041,1561530,784953,97558
2022:Q2,NoHS,2196224,2654961,1309230,309290,153829,229461,79847,222547,350758,458737,276478,164257,18002
2022:Q3,College,99052642,110947091,29156602,4360936,27866208,10663351,8126635,11881494,18891865,11894449,8226049,2705747,962653
2022:Q3,SomeCollege,20888418,24557699,7714795,1574172,3016671,4197258,1945448,2645165,3464190,3669281,2472154,1110923,86204
2022:Q3,HS,13142820,15586366,5407856,1318969,1694252,2031504,910915,1751124,2471747,2443546,1538949,804784,99813
2022:Q3,NoHS,2087801,2546128,1242341,312577,140198,209916,71693,222835,346568,458327,273034,167942,17351
2022:Q4,College,100359672,112390655,28457985,4415978,29383297,10580546,8451810,11609965,19491074,12030983,8351439,2765485,914059
2022:Q4,SomeCollege,20862149,24557766,7583474,1583307,3176236,4134301,2015693,2554930,3509825,3695617,2495072,1130127,70418
2022:Q4,HS,13041431,15507910,5316609,1318343,1786834,1968760,939219,1690276,2487869,2466479,1532730,824377,109372
2022:Q4,NoHS,2073986,2538880,1236844,317834,148446,202592,73286,218238,341640,464894,274854,174256,15784
2023:Q1,College,103173433,115277427,28528436,4496103,31142194,10697652,8843749,11440348,20128945,12103994,8439623,2773449,890922
2023:Q1,SomeCollege,21083732,24774422,7538008,1594332,3354296,4143282,2108364,2485640,3550500,3690690,2493398,1122429,74863
2023:Q1,HS,13200924,15632012,5276870,1329250,1902230,1979713,987711,1651348,2504889,2431087,1513587,821297,96203
2023:Q1,NoHS,2020677,2469508,1198277,312067,152938,199896,73832,208475,324022,448831,264006,169559,15266
2023:Q2,College,107265403,119486571,30062420,4560867,32918660,10791885,9196006,11657433,20299300,12221168,8524788,2801553,894827
2023:Q2,SomeCollege,21744664,25459852,7872645,1607928,3546024,4159355,2195844,2527129,3550927,3715188,2506466,1130870,77852
2023:Q2,HS,13669691,16108165,5550298,1339042,2024022,1994187,1031554,1671846,2497216,2438475,1510617,836174,91684
2023:Q2,NoHS,2114721,2566963,1275090,316772,161756,203268,75886,211275,322916,452242,263704,173088,15450
2023:Q3,College,106260361,118608449,30456621,4577632,31727611,10696877,9123792,11671910,20354006,12348088,8622235,2809633,916220
2023:Q3,SomeCollege,21573095,25316857,7940208,1606052,3392217,4104837,2206425,2520693,3546425,3743762,2528477,1133593,81692
2023:Q3,HS,13558712,16008339,5594828,1336759,1923839,1950229,1048174,1665367,2489143,2449627,1513232,846185,90210
2023:Q3,NoHS,2092435,2543357,1278174,312338,153258,194566,78158,208587,318277,450922,261516,173637,15769
2023:Q4,College,109981150,122428072,30217781,4591881,34770641,10950563,9615756,11335256,20946194,12446922,8691592,2838537,916793
2023:Q4,SomeCollege,22034711,25815301,7882400,1615279,3752731,4209582,2294207,2436303,3624800,3780590,2551813,1147861,80916
2023:Q4,HS,13755017,16213619,5527137,1333068,2140330,2021260,1069495,1608232,2514097,2458602,1508773,858799,91030
2023:Q4,NoHS,2122834,2582538,1277717,320211,170935,210631,77103,205203,320739,459704,264652,179154,15898
2024:Q1,College,114924756,127433386,31591211,4644570,37739561,11016357,10109072,11177988,21154627,12508630,8726937,2825833,955860
2024:Q1,SomeCollege,22922115,26712119,8225763,1635904,4109036,4242305,2431347,2398878,3668886,3790004,2562859,1141540,85605
2024:Q1,HS,14400637,16849880,5814172,1350597,2368324,2043072,1137659,1589742,2546314,2449243,1506284,849461,93498
2024:Q1,NoHS,2205752,2657960,1338875,322094,184859,211164,78988,200708,321272,452208,260544,175136,16528
2024:Q2,College,117290448,129924163,32867616,4687155,38490342,11084508,10276456,11291529,21226558,12633715,8820379,2842289,971047
2024:Q2,SomeCollege,23225188,27028956,8470521,1637789,4165791,4237219,2460399,2408036,3649200,3803768,2573079,1141932,88757
2024:Q2,HS,14678967,17137053,6034083,1355272,2410886,2047275,1155605,1597181,2536751,2458086,1510121,856951,91014
2024:Q2,NoHS,2265230,2718615,1396862,322534,187276,211425,79596,201022,319900,453385,260337,176237,16811
2024:Q3,College,120752590,133529874,32814575,4738662,40938173,11190369,10722244,11355591,21770260,12777284,8918609,2885526,973149
2024:Q3,SomeCollege,23443226,27250761,8364251,1635669,4402186,4229696,2549941,2394818,3674200,3807535,2575271,1143321,88943
2024:Q3,HS,14932494,17406878,6006589,1366218,2588585,2069431,1211140,1602264,2562651,2474384,1522481,862182,89721
2024:Q3,NoHS,2233280,2680931,1361274,318962,195630,210628,80042,197663,316732,447651,257268,173834,16549
2024:Q4,College,121397829,134202609,32638768,4828306,41311423,11298230,10722362,11441382,21962138,12804780,9031350,2857938,915492
2024:Q4,SomeCollege,23332205,27138946,8251215,1647295,4403556,4231923,2516554,2392183,3696220,3806741,2583869,1120429,102443
2024:Q4,HS,14935977,17334034,5910924,1377982,2591805,2078227,1192213,1599716,2583167,2398056,1515444,840336,42276
2024:Q4,NoHS,2219494,2658738,1335764,320596,195429,212330,78468,196998,319152,439244,255147,169178,14919
2025:Q1,College,120121205,132913061,32529219,4901668,39822323,11353093,10517703,11432099,22356956,12791857,9078988,2840212,872657
2025:Q1,SomeCollege,23143053,26934290,8205305,1675449,4222234,4245068,2454617,2382635,3748982,3791237,2589710,1108929,92598
2025:Q1,HS,14808322,17169688,5886108,1392486,2464596,2073161,1156772,1590980,2605585,2361366,1509680,821332,30354
2025:Q1,NoHS,2203383,2632543,1314228,329667,186041,210108,76871,195174,320453,429160,252742,164599,11819
