Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
1997:Q3,RemainingTop1,5253871,5463469,713358,186401,1855849,220551,314105,1075032,1098173,209599,155717,12857,41025
1997:Q3,Next9,11497793,12409023,2405140,566775,2299873,2757600,1063034,1290793,2025808,911230,692058,121608,97564
1997:Q3,Next40,11345759,13628075,4414354,1148536,1094589,2805650,1258549,710870,2195528,2282316,1733554,463000,85762
1997:Q3,Bottom50,1105261,2988661,1424800,624974,110797,184909,189162,81222,372797,1883400,1105830,705283,72287
1997:Q4,TopPt1,3866109,3928560,260411,174925,1437340,24970,42315,912245,1076354,62450,23154,3577,35719
1997:Q4,RemainingTop1,5350150,5562627,741552,184721,1875331,228707,320299,1087663,1124354,212478,156285,13218,42975
1997:Q4,Next9,11730745,12675269,2490419,562912,2353061,2794885,1044391,1348312,2081289,944524,711282,129239,104003
1997:Q4,Next40,11469435,13798591,4439774,1165602,1131771,2821816,1270641,731252,2237735,2329156,1760100,477787,91269
1997:Q4,Bottom50,1092486,2978946,1398132,629801,114340,188241,188788,83516,376128,1886460,1095537,720343,70580
1998:Q1,TopPt1,4109328,4175232,265083,169963,1683632,26084,45868,916972,1067630,65904,24249,3231,38424
1998:Q1,RemainingTop1,5644932,5859248,759772,185879,2103679,240287,346808,1085290,1137533,214315,157208,12569,44538
1998:Q1,Next9,12331754,13304276,2540317,572700,2697048,2860435,1135350,1377348,2121077,972522,733910,127329,111283
1998:Q1,Next40,11870792,14224296,4516961,1180636,1257828,2858828,1388998,744785,2276260,2353503,1793540,465886,94077
1998:Q1,Bottom50,1156955,3033374,1417536,630883,128405,192417,200099,86412,377621,1876419,1092538,715028,68853
1998:Q2,TopPt1,4186754,4256272,272734,168648,1718743,28575,46734,939764,1081074,69517,25208,3672,40637
1998:Q2,RemainingTop1,5772150,5991569,787575,186586,2128681,264175,354863,1091874,1177815,219420,160376,13163,45881
1998:Q2,Next9,12602106,13611256,2617572,580612,2757110,2928776,1139814,1422406,2164966,1009150,755592,135114,118444
1998:Q2,Next40,12089321,14500082,4632224,1198007,1297622,2873556,1412486,762331,2323857,2410761,1834257,481877,94627
1998:Q2,Bottom50,1152391,3057287,1427941,633856,132233,195166,200218,88995,378879,1904896,1104269,733918,66709
1998:Q3,TopPt1,3955007,4028360,283019,144894,1471856,31151,45431,947442,1104568,73354,26206,3985,43163
1998:Q3,RemainingTop1,5581278,5804160,793275,191511,1883201,286228,343821,1092057,1214068,222882,162996,13539,46347
1998:Q3,Next9,12358742,13400151,2625389,609626,2438216,2983222,1035654,1455221,2252822,1041409,778507,141282,121620
1998:Q3,Next40,12074390,14537192,4745418,1216566,1219813,2878588,1333623,776953,2366231,2462801,1874794,493247,94760
1998:Q3,Bottom50,1213651,3137343,1522156,634132,122213,197524,189018,91848,380452,1923692,1113652,748665,61375
1998:Q4,TopPt1,4281016,4351274,299484,159141,1762137,31301,48257,946194,1104761,70258,25595,3903,40760
1998:Q4,RemainingTop1,6031491,6264693,837253,204551,2195007,302472,371754,1111828,1241827,233202,170253,14247,48702
1998:Q4,Next9,13191656,14249959,2759277,596293,2925315,3026810,1198735,1453749,2289780,1058303,791999,141192,125112
1998:Q4,Next40,12489927,15026181,4787798,1229075,1393452,2943140,1484929,787380,2400406,2536253,1923675,513504,99074
1998:Q4,Bottom50,1209452,3175121,1508996,644703,137270,197510,207279,89319,390043,1965669,1137068,768426,60175
1999:Q1,TopPt1,4213563,4279435,308451,149811,1722615,31554,48210,916059,1102734,65872,24830,3242,37800
1999:Q1,RemainingTop1,6088766,6332262,855279,221487,2188905,317179,377151,1118070,1254191,243496,177764,14263,51469
1999:Q1,Next9,13316512,14381522,2806088,602007,2964586,3056302,1241464,1428194,2282881,1065010,801510,134629,128871
1999:Q1,Next40,12646516,15230175,4851561,1238217,1427388,2997263,1516256,791579,2407911,2583659,1967094,515993,100572
1999:Q1,Bottom50,1252813,3242181,1567957,649748,136133,197064,212047,87305,391926,1989368,1156439,774271,58658
1999:Q2,TopPt1,4343055,4405516,319106,154976,1852698,31740,48693,938400,1059904,62461,24084,2942,35435
1999:Q2,RemainingTop1,6326592,6582995,891577,236303,2349540,332596,388432,1149438,1235108,256403,185835,14807,55761
1999:Q2,Next9,13761211,14847132,2908771,599006,3236097,3091097,1316015,1448640,2247506,1085921,813910,132333,139678
1999:Q2,Next40,12926080,15582617,4969216,1253821,1534831,3055537,1577213,807287,2384713,2656537,2017180,531013,108344
1999:Q2,Bottom50,1235371,3272112,1574814,660739,143577,196773,220052,84568,391589,2036741,1182682,790486,63573
1999:Q3,TopPt1,4239290,4297747,330534,144568,1689741,32041,46968,994432,1059464,58457,23586,2831,32040
1999:Q3,RemainingTop1,6285853,6551892,916090,253948,2222390,346423,378841,1197749,1236451,266039,192912,15518,57609
1999:Q3,Next9,13728182,14837097,2971746,611203,3099610,3111181,1276189,1499736,2267433,1108915,834954,131852,142109
1999:Q3,Next40,13007507,15744342,5097817,1270821,1511166,3102972,1530401,831095,2400070,2736835,2077109,551585,108141
1999:Q3,Bottom50,1249171,3333139,1636983,670163,136318,196027,215916,81537,396194,2083968,1212699,810109,61160
1999:Q4,TopPt1,4647951,4703988,349845,149161,2065348,32038,48266,1000432,1058899,56037,23251,2902,29884
1999:Q4,RemainingTop1,6808165,7084484,951344,268614,2630469,364121,403324,1222107,1244505,276319,196816,16101,63402
1999:Q4,Next9,14699549,15847731,3066258,607797,3718416,3164263,1431026,1507934,2352037,1148182,856762,132088,159332
1999:Q4,Next40,13499733,16319701,5165531,1285205,1731920,3175312,1658706,843782,2459246,2819969,2125937,574671,119361
1999:Q4,Bottom50,1304761,3425703,1663028,680317,156508,196288,231043,79271,419249,2120942,1221497,827859,71586
2000:Q1,TopPt1,4698618,4751730,360144,146244,2151988,32186,48786,974125,1038256,53112,22905,2415,27792
2000:Q1,RemainingTop1,7011008,7295136,993883,285121,2754281,379863,413496,1230405,1238087,284128,199697,15866,68565
2000:Q1,Next9,15089046,16265888,3174622,616356,3934420,3199488,1498191,1487871,2354940,1176841,876322,125655,174864
2000:Q1,Next40,13896781,16773703,5373816,1306751,1823019,3234482,1711864,848812,2474960,2876923,2167181,579467,130275
2000:Q1,Bottom50,1349513,3480723,1688133,693447,162166,196001,238061,77429,425486,2131210,1220109,830362,80739
2000:Q2,TopPt1,4570239,4619314,379514,146381,1975151,32435,47172,1024778,1013883,49075,22459,2440,24176
2000:Q2,RemainingTop1,6986840,7278156,1046087,301012,2614748,394359,408410,1277659,1235882,291316,205878,16685,68753
2000:Q2,Next9,15078699,16273400,3310418,622080,3774712,3222961,1484099,1537267,2321863,1194701,899008,126082,169611
2000:Q2,Next40,14056913,17013751,5577865,1328256,1792066,3285093,1687958,872602,2469910,2956838,2226077,604819,125942
2000:Q2,Bottom50,1353557,3521581,1725695,706979,154448,195350,236209,74843,428057,2168025,1244674,851745,71606
2000:Q3,TopPt1,4565494,4611180,390290,132799,1905092,32627,46613,1082202,1021557,45686,22047,2735,20904
2000:Q3,RemainingTop1,7072010,7372292,1081164,318903,2580039,409704,410585,1329219,1242678,300282,211785,17821,70676
2000:Q3,Next9,15262115,16487164,3388286,636739,3762185,3253129,1511699,1594003,2341123,1225049,922767,129208,173074
2000:Q3,Next40,14314244,17365705,5788264,1344431,1807455,3340958,1701056,898739,2484802,3051461,2285574,638741,127146
2000:Q3,Bottom50,1381895,3598914,1793339,715303,152077,194905,238406,72336,432547,2217018,1268273,878568,70177
2000:Q4,TopPt1,4349908,4391758,403286,141615,1568049,32943,43857,1098244,1103764,41850,21291,3095,17464
2000:Q4,RemainingTop1,6903771,7212443,1137466,333079,2263270,423598,395872,1359796,1299361,308671,219384,19204,70083
2000:Q4,Next9,15068327,16299752,3530802,633366,3343533,3269660,1447624,1613865,2460901,1231425,937275,133457,160693
2000:Q4,Next40,14383075,17516211,5978916,1364449,1681096,3386926,1629991,914811,2560022,3133136,2336782,676396,119958
2000:Q4,Bottom50,1331693,3585694,1783626,729246,135159,194034,230885,70310,442434,2254002,1290495,909115,54392
2001:Q1,TopPt1,4150333,4186220,425419,143311,1305496,33151,39747,1098174,1140922,35887,20501,2466,12920
2001:Q1,RemainingTop1,6793417,7107477,1218274,348270,2010614,439093,370019,1381908,1339299,314060,226710,19325,68025
2001:Q1,Next9,14943677,16170629,3734916,634110,3011782,3299634,1345549,1619210,2525429,1226952,950130,126900,149922
2001:Q1,Next40,14657248,17836011,6353931,1380985,1575600,3443219,1508326,926806,2647144,3178763,2384262,683446,111055
2001:Q1,Bottom50,1338200,3604304,1805195,740072,121379,193582,216451,68479,459145,2266104,1308021,917587,40496
2001:Q2,TopPt1,4287552,4318887,437083,137522,1420291,29992,40310,1127394,1126295,31334,19699,2010,9625
2001:Q2,RemainingTop1,7023515,7351165,1263468,364441,2165976,425061,380766,1419668,1331785,327650,237840,20143,69667
2001:Q2,Next9,15440490,16688527,3832124,638035,3267505,3367959,1405463,1651910,2525530,1248037,971403,123921,152713
2001:Q2,Next40,15044667,18317098,6546409,1392153,1683133,3519374,1562450,946650,2666929,3272431,2459740,700162,112529
2001:Q2,Bottom50,1336444,3674252,1846279,746644,128982,194685,223723,66482,467457,2337808,1361335,938013,38460
2001:Q3,TopPt1,4024156,4054513,447072,125870,1069357,26954,35992,1141454,1207815,30357,19757,1805,8795
2001:Q3,RemainingTop1,6729804,7070467,1302789,381696,1797261,409214,353042,1449282,1377184,340663,241989,20566,78108
2001:Q3,Next9,15055870,16365409,3903909,647735,2759560,3422698,1300476,1670711,2660320,1309539,1009784,120863,178892
2001:Q3,Next40,14983325,18369644,6741807,1403613,1501716,3585736,1435398,962591,2738782,3386319,2535712,719236,131371
2001:Q3,Bottom50,1316729,3715728,1907721,752446,108990,195358,207963,64663,478587,2398999,1390310,951881,56808
2001:Q4,TopPt1,4213250,4242592,455614,144059,1294285,27432,38031,1100154,1183017,29342,19583,2703,7056
2001:Q4,RemainingTop1,7058882,7418092,1363275,372424,2050515,396712,363230,1461308,1410629,359210,259798,22601,76811
2001:Q4,Next9,15689628,16966940,3997949,659562,3096479,3520799,1376309,1636750,2679092,1277312,991413,133161,152738
2001:Q4,Next40,15380112,18843706,6915852,1425374,1625865,3626314,1504917,975239,2770146,3463594,2607220,746594,109780
2001:Q4,Bottom50,1299767,3755867,1917762,762881,118233,197204,214042,66815,478929,2456099,1433771,986769,35559
2002:Q1,TopPt1,4227080,4258948,466702,162978,1316560,28094,40308,1093516,1150790,31868,21446,2911,7511
2002:Q1,RemainingTop1,7168802,7536698,1427651,362529,2070943,381831,370165,1492344,1431236,367896,263608,22432,81856
2002:Q1,Next9,15932994,17235066,4120229,664879,3091892,3599812,1422322,1635078,2700853,1302071,1019512,132936,149623
2002:Q1,Next40,15605418,19150164,7085787,1439086,1617605,3652586,1556733,997506,2800861,3544747,2698512,741484,104751
2002:Q1,Bottom50,1311860,3775932,1927452,768821,114962,198455,218572,68752,478918,2464072,1445732,983753,34587
2002:Q2,TopPt1,4092916,4126224,481949,183014,1155044,28823,37880,1094897,1144617,33308,23227,3624,6457
2002:Q2,RemainingTop1,7068793,7445317,1491159,352778,1883365,366109,343848,1527881,1480176,376523,269886,23183,83454
2002:Q2,Next9,15744137,17071927,4249150,672310,2786995,3673395,1339317,1640761,2709999,1327790,1050607,139244,137939
2002:Q2,Next40,15487458,19139104,7211236,1457355,1496448,3674632,1454746,1022136,2822552,3651647,2803793,754808,93046
2002:Q2,Bottom50,1276143,3776456,1949136,777532,101093,199534,202982,70657,475522,2500313,1477527,996785,26001
2002:Q3,TopPt1,3827403,3862670,494402,185574,869722,29567,35042,1107787,1140576,35267,24509,4094,6664
2002:Q3,RemainingTop1,6791526,7184488,1540257,346312,1545430,350239,314807,1569894,1517549,392961,280889,24110,87962
2002:Q3,Next9,15334076,16682714,4313222,697311,2267493,3747585,1248390,1657165,2751548,1348639,1072612,144882,131145
2002:Q3,Next40,15339235,19103093,7373494,1477182,1287546,3696921,1341733,1050104,2876112,3763858,2913282,765180,85396
2002:Q3,Bottom50,1265546,3828316,2027633,784405,79935,200628,185761,72503,477451,2562769,1527868,1013343,21558
2002:Q4,TopPt1,3885363,3922422,504396,189763,963329,30187,36177,1030579,1167991,37059,25905,4755,6399
2002:Q4,RemainingTop1,6976252,7384510,1589992,339176,1651293,336164,321717,1562256,1583912,408259,291238,25217,91804
2002:Q4,Next9,15666573,17043737,4379380,717072,2385341,3838791,1324448,1587950,2810755,1377164,1097418,152371,127375
2002:Q4,Next40,15611804,19497152,7552940,1491703,1330358,3731761,1398209,1053363,2938818,3885348,3024695,781387,79266
2002:Q4,Bottom50,1274375,3904920,2089091,788470,80805,202259,189758,74996,479540,2630545,1577057,1033277,20211
2003:Q1,TopPt1,3848810,3888183,514851,210432,906816,31029,36369,1050981,1137705,39374,27136,4643,7595
2003:Q1,RemainingTop1,6985144,7411096,1656824,328609,1579491,319009,318126,1608672,1600366,425952,301591,25281,99080
2003:Q1,Next9,15802735,17200226,4509775,717610,2248085,3905727,1346618,1611086,2861325,1397491,1115618,151310,130563
2003:Q1,Next40,15740987,19717935,7721130,1500913,1271590,3748110,1404421,1083704,2988066,3976948,3125711,772775,78462
2003:Q1,Bottom50,1228160,3905555,2088692,792019,72859,203109,187729,76829,484319,2677396,1617186,1035114,25096
2003:Q2,TopPt1,4159140,4203762,527915,223631,1175376,31773,39763,1080317,1124987,44622,28967,5077,10578
2003:Q2,RemainingTop1,7351637,7800881,1717225,319847,1882319,303223,341103,1660237,1576927,449244,311931,26147,111166
2003:Q2,Next9,16589520,18062617,4622413,729158,2638273,3985955,1487034,1642628,2957157,1473098,1157022,156592,159484
2003:Q2,Next40,16139126,20281062,7893686,1515781,1415363,3774186,1535511,1116689,3029846,4141936,3263604,782829,95503
2003:Q2,Bottom50,1191397,3983425,2134701,797641,82185,204372,201466,78616,484444,2792028,1686856,1051284,53888
2003:Q3,TopPt1,4270971,4317719,541822,225835,1293808,32589,40561,1097519,1085584,46748,31242,5813,9693
2003:Q3,RemainingTop1,7559373,8017329,1769401,313422,2007098,286397,343051,1705278,1592682,457956,317816,26944,113196
2003:Q3,Next9,16940210,18458098,4703587,753626,2772665,4059192,1536932,1662534,2969563,1517888,1207130,163300,147458
2003:Q3,Next40,16326497,20604717,8081562,1534306,1456971,3794700,1568542,1146471,3022165,4278221,3396877,797818,83526
2003:Q3,Bottom50,1222936,4071992,2215507,803654,82667,205400,202732,80502,481530,2849056,1737868,1065801,45387
2003:Q4,TopPt1,4552492,4607076,554487,234166,1540959,33353,43527,1103807,1096777,54584,32501,6337,15746
2003:Q4,RemainingTop1,7949764,8439294,1830068,305964,2268102,270269,363559,1744450,1656882,489530,329877,28029,131624
2003:Q4,Next9,17644285,19181560,4803996,772816,3094037,4139815,1673559,1671923,3025414,1537275,1229163,170004,138108
2003:Q4,Next40,16751207,21153134,8283817,1553602,1560712,3820505,1690463,1173360,3070675,4401927,3511237,812235,78455
2003:Q4,Bottom50,1241599,4158223,2270337,811053,88881,206650,214941,82475,483886,2916624,1792835,1086327,37462
2004:Q1,TopPt1,4992346,5049281,577026,249755,1675992,33763,43925,1141742,1327077,56934,33977,6332,16625
2004:Q1,RemainingTop1,8452099,8957042,1925474,297722,2403072,259193,364243,1801421,1905917,504943,338568,28038,138337
2004:Q1,Next9,18466672,20027995,5000120,788925,3235317,4263275,1726078,1711411,3302870,1561324,1253261,169364,138699
2004:Q1,Next40,17341621,21837523,8620786,1578534,1597812,3878540,1719196,1209171,3233483,4495902,3614855,805546,75501
2004:Q1,Bottom50,1267102,4222871,2310586,822829,88932,209267,215376,84239,491642,2955769,1828026,1087193,40550
2004:Q2,TopPt1,5059381,5120109,599549,247318,1692191,36610,44419,1244241,1255781,60727,36185,6662,17880
2004:Q2,RemainingTop1,8575400,9096729,1994273,292766,2410378,270585,363106,1894612,1871009,521329,346670,28525,146134
2004:Q2,Next9,18753398,20372793,5125829,821348,3195868,4344466,1761956,1812573,3310753,1619395,1304847,172547,142001
2004:Q2,Next40,17607061,22251291,8893704,1602453,1572951,3948296,1737839,1263105,3232942,4644230,3759574,810124,74532
2004:Q2,Bottom50,1309469,4346143,2432243,831230,82931,209896,214910,85565,489369,3036674,1893998,1096681,45995
2004:Q3,TopPt1,5235380,5296161,622182,266037,1708067,39476,44172,1345981,1270247,60781,37863,7342,15576
2004:Q3,RemainingTop1,8821385,9353458,2090487,282798,2416962,282362,358239,1987712,1934898,532073,357265,29689,145119
2004:Q3,Next9,19176896,20833284,5367374,826607,3153096,4427816,1789019,1913083,3356289,1656388,1340143,180462,135783
2004:Q3,Next40,17915022,22697021,9193781,1615699,1546533,4019705,1740047,1316988,3264269,4781999,3889024,828575,64400
2004:Q3,Bottom50,1292946,4410782,2499252,836720,76620,210540,212136,86902,488611,3117836,1955197,1118807,43832
2004:Q4,TopPt1,5580807,5643492,641574,256839,1901532,49666,49628,1391528,1352724,62685,38395,7474,16816
2004:Q4,RemainingTop1,9185807,9717010,2152790,294039,2620766,305156,398050,1988307,1957902,531203,359769,31272,140162
2004:Q4,Next9,20013869,21764270,5551883,844986,3429355,4508249,1913252,2005472,3511073,1750401,1410005,187988,152408
2004:Q4,Next40,18490560,23376645,9502935,1640180,1623337,4088537,1859277,1308352,3354027,4886086,3959832,851292,74962
2004:Q4,Bottom50,1334822,4607656,2618263,862175,85419,211096,229156,94828,506719,3272834,2072576,1142093,58165
2005:Q1,TopPt1,5655483,5714515,659156,255082,1914478,60299,51986,1444973,1328541,59032,37451,6152,15429
2005:Q1,RemainingTop1,9287994,9821176,2211989,303370,2635532,323491,410646,1993627,1942520,533182,371950,31749,129483
2005:Q1,Next9,20377363,22154833,5780841,852280,3443204,4550091,1906716,2105331,3516370,1777470,1441805,182893,152772
2005:Q1,Next40,18771499,23689934,9744801,1658766,1614279,4128121,1846992,1302115,3394859,4918435,4008954,836661,72820
2005:Q1,Bottom50,1359203,4772704,2737075,885641,85915,210363,230264,102681,520765,3413501,2208399,1147519,57583
2005:Q2,TopPt1,5913985,5975134,679897,265985,1989840,70965,55666,1546331,1366451,61149,37888,5824,17437
2005:Q2,RemainingTop1,9544115,10078649,2285285,310662,2714288,342964,435403,2026378,1963669,534534,375646,32825,126063
2005:Q2,Next9,20994101,22850875,6070243,849106,3545710,4599336,1959585,2251253,3575642,1856774,1513741,185736,157297
2005:Q2,Next40,19085689,24091844,9956360,1679820,1632108,4173303,1892594,1309732,3447927,5006156,4084774,845650,75732
2005:Q2,Bottom50,1371087,4934611,2842241,912787,89277,209831,238339,110221,531915,3563524,2340710,1162355,60459
2005:Q3,TopPt1,6146835,6209205,699223,253292,2131189,81760,60378,1665278,1318085,62370,38355,5753,18262
2005:Q3,RemainingTop1,9805134,10338200,2343028,321456,2859423,362262,465043,2069493,1917495,533066,379052,34252,119762
2005:Q3,Next9,21610327,23551513,6299244,861507,3740554,4645242,2022503,2414178,3568285,1941185,1587680,191456,162049
2005:Q3,Next40,19484806,24587421,10254320,1690880,1676684,4215911,1958550,1322647,3468429,5102615,4161309,863185,78121
2005:Q3,Bottom50,1443058,5166197,3015845,930780,95672,209149,249388,117660,547703,3723139,2475486,1183738,63915
2005:Q4,TopPt1,6316410,6380416,710064,241287,2174550,92642,64591,1727704,1369578,64006,38757,5694,19555
2005:Q4,RemainingTop1,10005240,10535808,2390391,332548,2903248,381872,492419,2080524,1954805,530568,381278,35575,113715
2005:Q4,Next9,22104679,24118379,6491370,875630,3794327,4691916,2080956,2522346,3661834,2013701,1657898,196790,159013
2005:Q4,Next40,19888176,25069280,10537041,1705588,1676603,4259026,2014152,1319433,3557437,5181104,4226048,879582,75474
2005:Q4,Bottom50,1508490,5370449,3162329,951216,97537,208453,258944,125426,566544,3861959,2598886,1202915,60158
2006:Q1,TopPt1,6775056,6842729,702842,251415,2548994,103547,68588,1749723,1417621,67673,39671,5362,22640
2006:Q1,RemainingTop1,10445185,10974475,2395145,339799,3279475,402439,519067,2068270,1970280,529290,381540,36379,111371
2006:Q1,Next9,22885483,24999956,6590603,870203,4312318,4744887,2139449,2590942,3751555,2114474,1744996,198450,171028
2006:Q1,Next40,20053612,25332102,10478348,1722617,1812656,4306801,2066305,1304481,3640894,5278490,4308966,885075,84449
2006:Q1,Bottom50,1474075,5488964,3207133,976778,114678,207923,267952,133383,581118,4014889,2731765,1212320,70804
2006:Q2,TopPt1,6776257,6846491,705374,239233,2467755,114646,71023,1825048,1423411,70233,40142,4810,25281
2006:Q2,RemainingTop1,10406746,10936310,2410302,351007,3195323,422041,531073,2086358,1940206,529564,384928,37030,107606
2006:Q2,Next9,23008649,25208842,6706437,884259,4187451,4788213,2126259,2710764,3805459,2200193,1822564,198008,179621
2006:Q2,Next40,20113140,25476854,10591758,1737149,1756963,4347135,2049784,1304900,3689164,5363714,4387964,884876,90874
2006:Q2,Bottom50,1476073,5655914,3339946,997581,110745,207037,268712,141019,590874,4179841,2876492,1224886,78463
2006:Q3,TopPt1,6972510,7044919,701768,223838,2577575,125721,75112,1899679,1441226,72409,40143,4903,27363
2006:Q3,RemainingTop1,10597914,11126863,2412300,362857,3301332,442958,557652,2103765,1945999,528949,388253,38306,102390
2006:Q3,Next9,23440803,25713688,6780594,901490,4328608,4841168,2182370,2829382,3850075,2272884,1882585,203091,187208
2006:Q3,Next40,20305251,25741871,10684876,1751896,1778014,4394582,2100788,1305023,3726691,5436620,4437664,902726,96230
2006:Q3,Bottom50,1470698,5818234,3449401,1018197,115614,206429,277675,148630,602288,4347535,2999780,1262415,85340
2006:Q4,TopPt1,7263154,7340041,690529,219950,2834709,136813,80243,1942091,1435706,76887,39987,4982,31918
2006:Q4,RemainingTop1,10880722,11410178,2407173,372224,3551187,464650,591753,2102186,1921005,529456,388536,39420,101500
2006:Q4,Next9,24031328,26373927,6829926,904935,4671829,4899466,2269638,2915902,3882231,2342599,1930107,207894,204598
2006:Q4,Next40,20525346,26009604,10696881,1762516,1855147,4445859,2185498,1295586,3768117,5484258,4454949,918499,110810
2006:Q4,Bottom50,1448418,5922543,3485793,1038633,127261,205961,290915,156350,617629,4474125,3085765,1285920,102440
2007:Q1,TopPt1,7523126,7599362,672532,229525,3014635,148082,83998,1946757,1503833,76236,40584,4363,31289
2007:Q1,RemainingTop1,11098340,11613962,2381713,379336,3721243,485486,613338,2078267,1954579,515621,385498,39035,91088
2007:Q1,Next9,24456847,26864960,6832595,897233,4904083,4949522,2297686,2964653,4019189,2408113,1999649,202134,206330
2007:Q1,Next40,20546390,26054153,10516783,1775632,1898231,4490658,2212498,1274879,3885472,5507762,4494447,903845,109470
2007:Q1,Bottom50,1393403,5964479,3460731,1062906,135296,205184,297158,164164,639040,4571076,3177076,1290794,103206
2007:Q2,TopPt1,7702759,7780884,661215,229753,3133147,158152,89074,1992632,1516910,78125,40771,4345,33009
2007:Q2,RemainingTop1,11196896,11708630,2361006,388188,3828062,504444,648290,2077503,1901137,511734,385256,40104,86374
2007:Q2,Next9,24851380,27344529,6850546,898643,5048326,5016494,2394876,3052607,4083038,2493149,2060351,206457,226341
2007:Q2,Next40,20541330,26111287,10393558,1789037,1914757,4537401,2301430,1265969,3909135,5569957,4529630,917467,122860
2007:Q2,Bottom50,1345367,6054815,3488391,1086000,140439,207118,310701,171727,650438,4709448,3279186,1308592,121670
2007:Q3,TopPt1,7924555,8005500,644122,222441,3172800,168253,93013,2010151,1694720,80945,40509,4724,35712
2007:Q3,RemainingTop1,11351376,11856979,2327049,398015,3855273,522442,671775,2059652,2022772,505603,387070,41573,76960
2007:Q3,Next9,25222844,27761998,6806940,904110,5081349,5076554,2435316,3111650,4346079,2539154,2109262,213804,216088
2007:Q3,Next40,20600892,26213265,10271006,1797847,1898847,4578736,2337629,1248467,4080733,5612372,4552682,942457,117233
2007:Q3,Bottom50,1299228,6149561,3524570,1105529,141880,208816,317960,179308,671498,4850332,3383149,1352994,114189
2007:Q4,TopPt1,7764964,7850438,651553,237608,2970691,171011,92375,1942742,1784459,85474,42650,5876,36948
2007:Q4,RemainingTop1,11179404,11691512,2298530,386977,3671673,539996,664552,2047522,2082262,512108,387237,45359,79512
2007:Q4,Next9,25133501,27698710,6758180,911525,4844923,5110414,2427750,3032690,4613227,2565209,2128423,220295,216491
2007:Q4,Next40,20479320,26132046,10127021,1825325,1820890,4636706,2284697,1253052,4184354,5652726,4569588,959407,123731
2007:Q4,Bottom50,1086449,6036301,3407531,1113354,131493,208521,313544,179964,681895,4949852,3449236,1378539,122077
2008:Q1,TopPt1,7400440,7490784,647019,240100,2681317,173884,89930,1760283,1898250,90343,44855,6302,39186
2008:Q1,RemainingTop1,10797517,11316431,2222220,378305,3400706,556450,636901,1965472,2156377,518914,385546,47514,85854
2008:Q1,Next9,24575841,27167562,6566674,931726,4486000,5135273,2316094,2838741,4893054,2591721,2145245,215721,230755
2008:Q1,Next40,20037374,25698873,9796516,1853700,1707977,4687577,2140017,1221283,4291802,5661499,4576245,944947,140307
2008:Q1,Bottom50,910809,5939163,3324505,1119547,117118,207915,298080,180536,691463,5028354,3498232,1387524,142598
2008:Q2,TopPt1,7193383,7285248,647133,230424,2542990,176610,90996,1711603,1885492,91865,48037,7667,36161
2008:Q2,RemainingTop1,10667193,11170628,2149095,370985,3275909,574256,635595,1959720,2205068,503435,373159,50596,79680
2008:Q2,Next9,24236412,26834135,6384956,956775,4332722,5172316,2318135,2776154,4893077,2597723,2174117,219646,203960
2008:Q2,Next40,19693832,25334970,9508482,1872205,1652425,4747458,2113011,1228034,4213355,5641138,4564319,952894,123925
2008:Q2,Bottom50,907368,5899572,3308560,1118353,109729,207708,297374,180695,677153,4992204,3479651,1389649,122904
2008:Q3,TopPt1,6744625,6844393,644544,237456,2128465,179478,87830,1606570,1960050,99768,48698,8232,42838
2008:Q3,RemainingTop1,10241138,10765959,2090958,360667,2877643,590748,602200,1918364,2325379,524821,377638,53270,93913
2008:Q3,Next9,23493898,26098327,6249154,966959,3795125,5198428,2191912,2656693,5040056,2604429,2145987,218403,240039
2008:Q3,Next40,19221199,24851644,9229470,1892022,1487027,4798909,1948274,1215812,4280130,5630445,4521173,949051,160221
2008:Q3,Bottom50,686352,5786283,3225915,1120629,89781,207133,278507,180614,683703,5099931,3518347,1414858,166726
2008:Q4,TopPt1,6100655,6199443,638357,246708,1522730,182573,82938,1453979,2072157,98788,49631,8763,40394
2008:Q4,RemainingTop1,9788067,10302159,2039281,348258,2281870,605163,544639,1845419,2637528,514092,378164,55824,80104
2008:Q4,Next9,22310647,24808446,6128659,963221,2981405,5206702,1937772,2488123,5102563,2497799,2118856,216682,162261
2008:Q4,Next40,18662271,24180901,8987777,1894416,1238276,4836803,1683476,1186254,4353899,5518631,4465640,941627,111364
2008:Q4,Bottom50,554153,5605837,3100161,1113643,61354,205959,247042,180038,697639,5051684,3527775,1420893,103016
2009:Q1,TopPt1,5749819,5846845,631854,249166,1289514,185906,82383,1306868,2101154,97025,50606,8179,38240
2009:Q1,RemainingTop1,9518687,10033647,1982903,336950,2052147,617475,529263,1772366,2742543,514960,382063,56502,76395
2009:Q1,Next9,21726065,24175630,5998055,965221,2680886,5196581,1892976,2323342,5118569,2449565,2101094,202899,145572
2009:Q1,Next40,18284160,23723905,8743029,1895799,1135858,4860842,1603214,1155554,4329609,5439745,4437079,899990,102676
2009:Q1,Bottom50,393767,5473243,3010057,1104920,50029,204170,238165,178975,686927,5079476,3575744,1410573,93159
2009:Q2,TopPt1,5795582,5896707,632995,242819,1677613,188850,88038,1125987,1940405,101125,52609,8623,39893
2009:Q2,RemainingTop1,9713232,10227731,1925499,327705,2455003,633439,569823,1673505,2642758,514499,376603,58624,79272
