1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1997:Q3,13,30,23662,826,-273,7389,-40,10867,-39,635,1966,8305,305,-35896,14289,26195,-999,1449,24155,1590,23679,13332,10330
1997:Q4,13,30,31979,-276,6028,-1038,1069,12449,1072,511,1425,9441,-46,-42777,21055,35515,3059,3064,24777,4615,31996,13679,18300
1998:Q1,14,34,45711,-327,7571,606,397,-1702,404,-3030,-645,1569,31,-5361,11729,32767,-1833,4357,28386,1857,45731,12902,32809
1998:Q2,14,35,35486,-341,8367,539,376,-7697,391,-2339,-5020,-729,45,-11729,19153,26773,-10596,4500,31007,1862,35507,12800,22686
1998:Q3,14,36,33280,-346,7076,773,273,-2016,304,-4144,-2694,4518,142,-23387,27927,22838,-6465,4547,23133,1623,33301,12698,20582
1998:Q4,15,36,34868,150,6686,1186,107,853,160,-4118,-9770,14581,-425,10392,3811,12108,-3980,-523,16690,-79,34890,12596,22272
1999:Q1,14,33,5161,-269,-8984,4070,1167,17335,829,1884,8914,5708,453,-70119,21030,40478,-819,-3114,39788,4623,5179,12819,-7658
1999:Q2,15,33,13344,428,-8423,2815,166,28435,731,7277,9413,11014,454,-49709,13470,25708,-5188,-3966,29354,5508,13362,12846,498
1999:Q3,15,33,18932,330,-11561,5146,411,21019,610,7145,6121,7143,453,-53776,29837,27073,4270,-5037,22790,5050,18950,12873,6059
1999:Q4,16,34,29145,884,-10205,546,200,32545,468,571,12268,19238,453,-3037,1440,6319,-18148,-6253,26193,4527,29163,12900,16245
2000:Q1,14,27,36077,346,-2839,285,-945,-7930,-606,-2339,3319,-8304,213,40335,15244,-8632,-5656,-2014,495,-1457,36091,12292,23785
2000:Q2,14,29,16843,595,-8662,13,-1266,-31428,-866,-1384,-13277,-15901,89,-3255,31835,28922,-8204,-6779,44005,-100,16858,12062,4781
2000:Q3,14,30,17863,1133,-7228,2913,-1362,-33032,-919,-1785,-9053,-21275,44,3506,30995,20894,-9284,-5291,36052,-583,17878,11833,6030
2000:Q4,15,30,25433,1235,-4054,864,-1529,-48980,-1078,-3819,-12630,-31453,-112,23793,28866,25350,-10318,-5008,40773,-97,25449,11604,13829
2001:Q1,16,31,-8898,-1200,-12026,-3551,-4932,19306,-4508,6018,16676,1120,-1689,-4432,2745,-3119,-17322,-2230,49038,-32605,-8883,13610,-22508
2001:Q2,16,31,37888,141,-7084,-194,-1275,-19360,-917,-5795,-3697,-8951,-163,43148,-2419,25094,8232,-6418,27936,-4656,37903,14275,23613
2001:Q3,16,31,20378,138,-8371,-389,-1304,-17327,-1047,-656,-10454,-5170,-133,38037,30688,-20961,-29466,-7136,19026,-3385,20393,14940,5438
2001:Q4,16,29,47461,112,-8967,-1557,-1347,-19539,-1214,-6983,-1710,-9632,-199,27818,12019,39121,18459,-8799,33175,-3714,47473,15608,31853
2002:Q1,15,19,78545,6,-1356,1120,950,10803,723,4640,-2992,8432,596,-7902,31201,43127,19742,4957,17313,1115,78549,14421,64124
2002:Q2,15,19,-10030,68,-1734,5039,61,15512,-219,-2763,2848,15646,-26,-35702,15009,-8257,-17764,-2372,7306,4574,-10026,14344,-24373
2002:Q3,16,18,-7546,82,-1422,3116,304,-9241,-43,-1816,-7055,-327,66,-9002,20288,-11737,-29718,4354,12540,1087,-7544,14266,-21812
2002:Q4,16,18,20159,64,608,143,32,-25790,90,-4535,-9366,-11979,-49,-12856,10121,47886,11472,-5414,45661,-3833,20161,14187,5972
2003:Q1,15,17,78535,62,-4098,-1176,418,19546,345,7720,7815,3666,-70,73563,-1372,-8338,-5134,3537,-10666,3925,78538,15192,63343
2003:Q2,15,18,46730,46,3460,292,378,13904,-2617,4794,7480,4247,-170,-7782,4365,32237,24640,-3553,11942,-792,46733,15547,31183
2003:Q3,15,18,24731,37,-2325,343,279,14588,-147,-3097,11193,6639,35,-35593,7520,39847,8558,-1320,36979,-4370,24734,15902,8829
2003:Q4,15,19,44525,31,5640,27,363,24290,1899,4791,10941,6659,117,-34370,5086,43341,25153,1167,18595,-1574,44528,16257,28268
2004:Q1,15,44,33354,9,-2175,-108,234,753,-160,-3021,764,3170,-67,7796,23793,3119,-8441,-2277,13930,-93,33382,14708,18646
2004:Q2,15,45,39909,28,-8556,212,543,1834,58,963,3900,-3087,-45,-14732,25873,34752,3852,3400,21587,5913,39938,14311,25598
2004:Q3,16,47,55531,32,1886,267,252,-2319,202,-2240,3851,-4132,67,23915,18132,13299,-12281,-2983,31318,-2755,55561,13914,41617
2004:Q4,16,48,60545,37,4195,183,-477,-2095,-279,-586,2331,-3561,-174,1283,19823,37770,19926,-1256,18463,637,60577,13515,47030
2005:Q1,16,37,33673,43,-1572,383,890,6864,625,1342,2563,2334,-87,-15933,20390,22695,-1761,-1151,26890,-1283,33694,15519,18154
2005:Q2,16,38,40153,46,3651,343,-7,8061,45,879,278,6859,-21,-14116,18252,23944,-721,-1591,28353,-2097,40175,16077,24076
2005:Q3,16,39,44941,77,3546,665,11,11769,89,1348,3854,6478,-28,-9705,15288,23318,2993,2320,20478,-2473,44963,16636,28305
2005:Q4,16,40,41910,86,399,747,174,17194,208,-374,12273,5087,-81,-15280,18386,20285,4182,-1463,18096,-530,41934,17193,24717
2006:Q1,13,22,34319,421,114,1236,-899,11304,748,1794,2833,5929,5532,-13465,13499,16577,-5034,495,14380,6736,34327,15409,18910
2006:Q2,13,23,36220,421,115,1494,-898,11304,748,1794,2833,5929,5532,-13465,17333,14384,-6683,496,13835,6736,36229,15024,21196
2006:Q3,14,24,33943,421,114,1399,-900,11304,748,1794,2833,5929,5532,-13465,13878,15660,-5064,495,13493,6736,33953,14639,19304
2006:Q4,14,24,33667,421,113,1328,-898,11304,748,1794,2833,5929,5531,-13465,12296,17037,-2937,496,12743,6735,33677,14254,19413
2007:Q1,12,27,35090,303,907,1940,59,9203,1099,772,4283,3049,555,-2544,12069,12598,5128,1134,-1716,8052,35106,15199,19891
2007:Q2,12,29,39958,303,907,2011,60,9203,1099,772,4283,3049,554,-2544,13447,16017,8477,1136,-1647,8051,39975,15348,24610
2007:Q3,12,30,36068,303,907,2094,60,9202,1098,772,4283,3049,554,-2544,12120,13372,5635,1135,-1449,8051,36086,15497,20571
2007:Q4,12,31,33470,301,907,1926,60,9202,1098,772,4283,3049,554,-2544,12850,10214,2212,1136,-1185,8051,33489,15645,17825
2008:Q1,16,43,29305,-1416,-1196,1643,-243,-8188,-1592,-420,5596,-11772,-2003,7050,14437,19221,-10680,3684,26123,94,29332,14743,14562
2008:Q2,16,43,39762,-1416,-1196,1284,-243,-8189,-1593,-420,5596,-11772,-2001,7050,18283,26190,-3258,3684,25670,94,39789,14475,25287
2008:Q3,16,44,26303,-1417,-1196,1499,-242,-8188,-1592,-420,5596,-11772,-2002,7050,14053,16746,-12651,3684,25619,94,26330,14207,12096
2008:Q4,16,42,24294,-1416,-1196,2187,-243,-8188,-1592,-420,5596,-11772,-2003,7050,14900,13203,-16028,3686,25451,94,24320,13940,10354
2009:Q1,21,42,42016,-642,767,-2160,39,13881,598,5701,-14965,22547,-612,-20995,22720,29018,14407,-2152,9803,6960,42037,14327,27689
2009:Q2,21,40,54945,-642,767,-2775,39,13882,599,5701,-14965,22547,-612,-20995,24675,40606,26341,-2151,9455,6961,54964,14321,40624
2009:Q3,20,39,54037,-643,766,-2804,38,13882,599,5701,-14965,22547,-612,-20995,23701,40704,26426,-2151,9468,6961,54056,14313,39724
2009:Q4,20,39,48596,-642,767,-2653,39,13882,599,5701,-14965,22547,-611,-20995,23386,35423,21059,-2151,9555,6960,48615,14305,34291
2010:Q1,28,55,50472,533,-98,-2730,-59,22971,-346,11504,4920,6893,693,9664,15191,4307,1239,3845,-4316,3539,50499,12776,37696
2010:Q2,27,55,37356,532,-97,-2662,-59,22971,-346,11504,4920,6893,694,9664,12223,-5910,-8548,3846,-4747,3539,37384,12162,25194
2010:Q3,27,56,50830,533,-98,-2698,-59,22971,-346,11504,4920,6893,694,9664,13620,6203,4444,3847,-5626,3538,50859,11547,39283
2010:Q4,28,57,49514,532,-97,-2742,-59,22971,-346,11504,4920,6893,694,9664,14337,4214,2998,3845,-6168,3539,49544,10933,38581
2011:Q1,39,69,26391,1373,440,3885,9,14638,587,9123,-1233,6161,-1153,-20660,10332,17527,6914,740,-978,10851,26421,11710,14681
2011:Q2,39,71,27224,1372,441,4200,9,14640,589,9123,-1233,6161,-1153,-20660,12583,15792,4953,740,-972,11071,27256,11650,15574
2011:Q3,40,75,24186,1372,441,4464,9,14639,588,9123,-1233,6161,-1153,-20660,10071,15003,4040,740,-844,11067,24221,11590,12596
2011:Q4,40,77,28138,1373,440,4137,9,14638,587,9123,-1233,6161,-1153,-20660,13395,15959,5360,740,-1204,11063,28175,11531,16607
2012:Q1,60,130,38400,-490,-941,-4345,-79,30271,-1159,12653,-3978,22755,298,-5925,7855,11756,1477,-3080,4831,8528,38470,7827,30573
2012:Q2,60,133,34187,-489,-941,-4133,-78,30271,-1159,12653,-3978,22755,299,-5925,5496,9687,769,-3081,3481,8518,34260,6321,27866
2012:Q3,61,133,33481,-489,-942,-4152,-79,30271,-1159,12653,-3978,22755,300,-5925,6260,8237,846,-3080,1959,8512,33553,4819,28662
2012:Q4,61,136,31009,-489,-941,-4121,-78,30270,-1160,12653,-3978,22755,299,-5925,5382,6612,703,-3080,484,8505,31083,3315,27694
2013:Q1,70,47,39995,-98,1172,3064,105,14085,1348,622,-546,12661,-175,-51930,32405,41367,-616,-619,35104,7498,39972,-730,40725
2013:Q2,71,46,36495,-96,1173,3265,105,14085,1348,622,-546,12661,-174,-51930,31624,38443,-1093,-617,32642,7511,36470,-3287,39782
2013:Q3,72,47,34148,-97,1173,3235,105,14086,1349,622,-546,12661,-175,-51930,31602,36149,-764,-618,30007,7524,34123,-5846,39993
2013:Q4,72,48,30676,-97,1172,3086,105,14086,1349,622,-546,12661,-174,-51930,30805,33623,-734,-618,27439,7536,30651,-8404,39079
2014:Q1,65,51,9674,813,476,347,47,23871,499,3549,2300,17523,415,-45977,14336,15346,-769,-716,9875,6956,9660,-3358,13032
2014:Q2,66,52,9613,814,476,332,46,23873,501,3549,2300,17523,415,-45977,13966,15668,-929,-717,10373,6941,9599,-2872,12484
2014:Q3,67,53,8744,813,477,356,46,23873,501,3549,2300,17523,415,-45977,12826,15915,-1175,-716,10877,6929,8731,-2384,11128
2014:Q4,68,54,10966,814,476,285,46,23871,499,3549,2300,17523,415,-45977,14645,16391,-1143,-716,11335,6915,10952,-1896,12862
2015:Q1,68,75,8678,240,-851,-649,-81,-2988,-912,-3268,-250,1442,-512,-7319,4970,15868,-1627,3790,16599,-2894,8685,-5546,14224
2015:Q2,69,76,6031,239,-851,-511,-81,-2990,-914,-3268,-250,1442,-512,-7319,3383,14673,-1677,3791,15440,-2881,6037,-6705,12735
2015:Q3,70,76,3775,240,-850,-440,-81,-2990,-914,-3268,-250,1442,-512,-7319,2294,13433,-1766,3790,14280,-2871,3782,-7864,11639
2015:Q4,71,78,6401,239,-852,-616,-82,-2989,-913,-3268,-250,1442,-512,-7319,6239,12293,-1765,3791,13124,-2857,6408,-9023,15424
2016:Q1,80,103,9781,-676,-170,1267,-20,12501,-131,5522,2704,4406,67,-28374,-1073,26259,2575,2206,13708,7770,9804,-6900,16681
2016:Q2,81,105,9979,-676,-169,1080,-20,12502,-130,5522,2704,4406,67,-28374,-855,26424,2614,2205,13848,7757,10003,-6741,16720
2016:Q3,82,107,11353,-676,-170,1037,-20,12501,-131,5522,2704,4406,68,-28374,449,26538,2582,2207,14005,7744,11378,-6581,17934
2016:Q4,84,109,10399,-676,-171,1051,-20,12501,-131,5522,2704,4406,66,-28374,-386,26408,2251,2206,14221,7730,10425,-6422,16821
2017:Q1,95,117,43630,1174,905,-89,87,36429,955,11735,6234,17505,1103,-13279,11164,6136,-1187,4792,-16010,18540,43652,-7971,51600
2017:Q2,96,120,42682,1173,904,-36,88,36429,955,11735,6234,17505,1103,-13279,10750,5550,-1278,4791,-16520,18557,42706,-8497,51179
2017:Q3,97,122,38502,1173,904,421,88,36428,954,11735,6234,17505,1102,-13279,6604,5061,-1259,4791,-17045,18574,38526,-9021,47523
2017:Q4,98,125,43750,1173,905,275,87,36429,955,11735,6234,17505,1102,-13279,12518,4540,-1269,4792,-17574,18591,43776,-9548,53298
2018:Q1,90,31,3468,-1255,-1261,-107,-123,20586,-1323,6557,3214,12138,-712,-20000,-1428,7768,191,-8638,18577,-2362,3409,-8084,11552
2018:Q2,91,32,5040,-1254,-1262,-258,-122,20586,-1323,6557,3214,12138,-713,-20000,3,8060,250,-8639,18798,-2349,4980,-7847,12886
2018:Q3,93,32,2097,-1254,-1261,-201,-123,20587,-1322,6557,3214,12138,-711,-20000,-3243,8303,250,-8639,19031,-2339,2036,-7609,9705
2018:Q4,94,33,1484,-1255,-1261,157,-123,20586,-1323,6557,3214,12138,-713,-20000,-4278,8371,32,-8639,19303,-2325,1422,-7372,8855
2019:Q1,67,37,29998,1834,-3862,5273,3332,11868,-616,13023,2899,-3438,-155,-42202,9120,44790,-2115,-1144,18757,29292,29968,-8480,38477
2019:Q2,68,38,27062,1833,-3862,5398,3331,11869,-615,13023,2899,-3438,-155,-42202,6365,44485,-2171,-1143,18481,29318,27031,-8768,35829
2019:Q3,69,39,25720,1833,-3861,5495,3332,11869,-615,13023,2899,-3438,-155,-42202,5219,44190,-2206,-1145,18195,29346,25689,-9056,34775
2019:Q4,70,39,33029,1833,-3862,5314,3332,11868,-616,13023,2899,-3438,-155,-42202,12950,43951,-2179,-1144,17901,29373,32998,-9343,42372
2020:Q1,59,42,21362,-1029,561,7814,649,19418,1361,320,3153,14584,287,-28098,5661,16099,3870,-685,-1663,14577,21345,-8886,30248
2020:Q2,60,41,20777,-1030,562,6063,650,19418,1361,320,3153,14584,288,-28098,7107,15817,3545,-685,-1583,14540,20758,-8869,29646
2020:Q3,60,41,14708,-1029,561,5990,650,19418,1361,320,3153,14584,287,-28098,1021,15908,3685,-685,-1594,14502,14689,-8854,23562
2020:Q4,61,43,18280,-1030,562,4749,649,19419,1362,320,3153,14584,287,-28098,5932,15810,3591,-686,-1560,14465,18262,-8840,27120
2021:Q1,130,489,-5398,1137,121,1774,83,47429,288,17820,7465,21856,282,-73742,-20730,38248,-1611,-1626,31070,10415,-5039,-12317,6919
2021:Q2,133,505,-10875,1137,121,1395,82,47429,288,17820,7465,21856,281,-73742,-24505,36928,-1776,-1628,29856,10476,-10502,-13562,2687
2021:Q3,136,513,-7762,1137,120,2184,83,47429,288,17820,7465,21856,281,-73742,-21104,35850,-1645,-1627,28582,10540,-7386,-14797,7035
2021:Q4,140,526,-5149,1136,121,2092,82,47430,289,17820,7465,21856,281,-73742,-17075,34526,-1816,-1627,27366,10603,-4763,-16038,10889
2022:Q1,252,628,886,-609,-696,-2960,-1068,-12530,-1709,-1782,-3662,-5377,-1681,28669,-17712,9473,1564,593,37698,-30382,1262,-12833,13718
2022:Q2,7812,655,6198,-609,-696,-2910,-1067,-12529,-1708,-1782,-3662,-5377,-1681,28669,-20940,17961,2093,593,45675,-30400,-959,-4760,10958
2022:Q3,263,680,-521,-610,-697,-2875,-1068,-12530,-1709,-1782,-3662,-5377,-1681,28669,-20401,10672,1808,593,38685,-30414,-104,-11794,11273
2022:Q4,265,696,4216,-610,-697,-2712,-1067,-12529,-1708,-1782,-3662,-5377,-1681,28669,-15404,10247,683,592,39402,-30430,4646,-11269,15484
2023:Q1,36350,772,48859,25,-480,-1598,-750,-5557,-1179,98,-1730,-2746,-776,-9489,7917,59567,1374,-379,69747,-11175,13281,22863,25996
2023:Q2,4352,787,25,-268,-355,-903,-570,7684,-871,4433,14,4108,-1143,11479,-24648,8749,2557,337,26045,-20190,-3539,-9579,9604
2023:Q3,6266,791,13858,-187,-305,-762,-488,4785,-752,3141,-189,2585,-898,7012,-4478,9179,2037,193,22459,-15510,8383,-8096,21953
2023:Q4,358,807,12432,-39,-296,-874,-465,-1162,-725,895,-817,-515,-585,-2297,11319,6831,1475,-115,14567,-9096,12881,-14446,26878
2024:Q1,363,821,-7800,-268,-218,-616,-358,8908,-539,4279,464,4704,-909,13617,-22629,-5327,2967,425,7929,-16647,-7342,-14455,6655
2024:Q2,370,833,-7598,-297,-227,-349,-371,10064,-557,4740,573,5308,-983,15417,-25072,-5780,3055,483,8771,-18089,-7135,-14460,6862
2024:Q3,377,845,-8623,-226,-496,-1604,-788,4581,-1217,3917,-655,2536,-1300,6386,-30985,15809,2893,148,34786,-22018,-8156,-14464,5841
2024:Q4,384,849,-3579,-159,-482,-1637,-765,1999,-1186,2906,-909,1188,-1147,2358,-20717,16971,2568,15,33343,-18955,-3114,-14462,10883
2025:Q1,387,866,-3449,-228,-425,-595,-677,5336,-1043,3879,-407,2907,-1183,7683,-23825,10465,2682,200,27864,-20281,-2970,-14476,11027
