date,FA576000105.Q,FA575013005.Q,FA574090005.Q,FA573020005.Q,FA573030005.Q,FA573034005.Q,FA572051005.Q,FA574022005.Q,FA573069105.Q,FA573061105.Q,FA573061705.Q,FA573063005.Q,FA573065005.Q,FA573064105.Q,FA573064205.Q,FA573090005.Q,FA573095005.Q,FA573074005.Q,FA573073005.Q,FA573093005.Q,FA574190005.Q,FA574090045.Q,FA574090055.Q
1994:Q4,41,96,25377,1788,21944,3984,-7032,25632,-7032,10576,33152,-11064,-19064,-94128,97800,-5547,63300,9508,-66559,-11796,25432,53225,-27848
1995:Q1,43,102,86473,848,10956,3552,288,30628,288,2892,6364,21084,784,-64288,61584,42121,80,5428,30601,6012,86532,53153,33320
1995:Q2,43,104,67663,856,4260,10120,284,15184,284,248,260,14392,788,-78068,62368,51871,-16216,5436,56643,6008,67724,53271,14392
1995:Q3,43,107,121956,860,9560,4752,292,-1732,292,-5668,-2216,5860,784,-105492,79316,133616,-128,5428,122308,6008,122020,53392,68564
1995:Q4,44,108,106584,896,7632,7504,280,19376,280,344,3080,15672,788,-118760,69684,119184,12732,5436,95004,6012,106648,53512,53072
1996:Q1,45,100,103497,892,8456,11600,4092,27480,4092,4280,-820,19928,780,-111136,52788,108545,2872,5428,82841,17404,103552,49445,54052
1996:Q2,45,102,82391,884,12604,7024,4084,17840,4084,-816,152,14420,780,-115660,52236,102599,7288,5428,72471,17412,82448,47883,34508
1996:Q3,46,106,92260,896,9544,10832,4088,-47644,4088,-17020,-21384,-13328,792,-74604,49952,138404,23268,5432,92292,17412,92320,46324,45936
1996:Q4,47,111,74948,-8,4108,16392,7292,-36968,7292,-7684,-26168,-10408,512,-63044,56848,89816,-22756,5424,80136,27012,75012,44764,30184
1997:Q1,48,113,57959,2160,8836,19288,-1152,44692,-1148,3780,6952,35108,1052,-157688,75052,65719,-35868,9700,88947,2940,58024,50563,7396
1997:Q2,48,113,87415,1120,12040,9768,1856,34136,1856,-404,4300,28384,1100,-138844,46712,119527,-2512,5796,104051,12192,87480,51947,35468
1997:Q3,51,118,94649,3304,-1092,29556,-160,43468,-156,2540,7864,33220,1220,-143584,57156,104781,-3996,5796,96621,6360,94716,53329,41320
1997:Q4,51,120,127915,-1104,24112,-4152,4276,49796,4288,2044,5700,37764,-184,-171108,84220,142059,12236,12256,99107,18460,127984,54715,73200
1998:Q1,54,134,182844,-1308,30284,2424,1588,-6808,1616,-12120,-2580,6276,124,-21444,46916,131068,-7332,17428,113544,7428,182924,51608,131236
1998:Q2,55,141,141942,-1364,33468,2156,1504,-30788,1564,-9356,-20080,-2916,180,-46916,76612,107090,-42384,18000,124026,7448,142028,51198,90744
1998:Q3,57,143,133118,-1384,28304,3092,1092,-8064,1216,-16576,-10776,18072,568,-93548,111708,91350,-25860,18188,92530,6492,133204,50790,82328
1998:Q4,58,145,139473,600,26744,4744,428,3412,640,-16472,-39080,58324,-1700,41568,15244,48433,-15920,-2092,66761,-316,139560,50385,89088
1999:Q1,57,131,20642,-1076,-35936,16280,4668,69340,3316,7536,35656,22832,1812,-280476,84120,161910,-3276,-12456,159150,18492,20716,51274,-30632
1999:Q2,59,131,53376,1712,-33692,11260,664,113740,2924,29108,37652,44056,1816,-198836,53880,102832,-20752,-15864,117416,22032,53448,51384,1992
1999:Q3,61,133,75728,1320,-46244,20584,1644,84076,2440,28580,24484,28572,1812,-215104,119348,108292,17080,-20148,91160,20200,75800,51492,24236
1999:Q4,62,135,116579,3536,-40820,2184,800,130180,1872,2284,49072,76952,1812,-12148,5760,25275,-72592,-25012,104771,18108,116652,51599,64980
2000:Q1,54,109,144309,1384,-11356,1140,-3780,-31720,-2424,-9356,13276,-33216,852,161340,60976,-34527,-22624,-8056,1981,-5828,144364,49169,95140
2000:Q2,55,114,67373,2380,-34648,52,-5064,-125712,-3464,-5536,-53108,-63604,356,-13020,127340,115689,-32816,-27116,176021,-400,67432,48249,19124
2000:Q3,57,119,71450,4532,-28912,11652,-5448,-132128,-3676,-7140,-36212,-85100,176,14024,123980,83574,-37136,-21164,144206,-2332,71512,47330,24120
2000:Q4,58,121,101733,4940,-16216,3456,-6116,-195920,-4312,-15276,-50520,-125812,-448,95172,115464,101401,-41272,-20032,163093,-388,101796,46417,55316
2001:Q1,63,123,-35592,-4800,-48104,-14204,-19728,77224,-18032,24072,66704,4480,-6756,-17728,10980,-12476,-69288,-8920,196152,-130420,-35532,54440,-90032
2001:Q2,65,125,151552,564,-28336,-776,-5100,-77440,-3668,-23180,-14788,-35804,-652,172592,-9676,100376,32928,-25672,111744,-18624,151612,57100,94452
2001:Q3,65,124,81513,552,-33484,-1556,-5216,-69308,-4188,-2624,-41816,-20680,-532,152148,122752,-83843,-117864,-28544,76105,-13540,81572,59761,21752
2001:Q4,65,115,189842,448,-35868,-6228,-5388,-78156,-4856,-27932,-6840,-38528,-796,111272,48076,156482,73836,-35196,132698,-14856,189892,62430,127412
2002:Q1,60,76,314180,24,-5424,4480,3800,43212,2892,18560,-11968,33728,2384,-31608,124804,172508,78968,19828,69252,4460,314196,57684,256496
2002:Q2,60,74,-40118,272,-6936,20156,244,62048,-876,-11052,11392,62584,-104,-142808,60036,-33026,-71056,-9488,29222,18296,-40104,57374,-97492
2002:Q3,63,72,-30185,328,-5688,12464,1216,-36964,-172,-7264,-28220,-1308,264,-36008,81152,-46949,-118872,17416,50159,4348,-30176,57063,-87248
2002:Q4,64,71,80637,256,2432,572,128,-103160,360,-18140,-37464,-47916,-196,-51424,40484,191545,45888,-21656,182645,-15332,80644,56749,23888
2003:Q1,58,69,314141,248,-16392,-4704,1672,78184,1380,30880,31260,14664,-280,294252,-5488,-33351,-20536,14148,-42663,15700,314152,60769,253372
2003:Q2,59,71,186920,184,13840,1168,1512,55616,-10468,19176,29920,16988,-680,-31128,17460,128948,98560,-14212,47768,-3168,186932,62188,124732
2003:Q3,60,73,98923,148,-9300,1372,1116,58352,-588,-12388,44772,26556,140,-142372,30080,159387,34232,-5280,147915,-17480,98936,63607,35316
2003:Q4,61,74,178099,124,22560,108,1452,97160,7596,19164,43764,26636,468,-137480,20344,173363,100612,4668,74379,-6296,178112,65027,113072
2004:Q1,60,174,133414,36,-8700,-432,936,3012,-640,-12084,3056,12680,-268,31184,95172,12474,-33764,-9108,55718,-372,133528,58830,74584
2004:Q2,61,178,159635,112,-34224,848,2172,7336,232,3852,15600,-12348,-180,-58928,103492,139007,15408,13600,86347,23652,159752,57243,102392
2004:Q3,65,187,222122,128,7544,1068,1008,-9276,808,-8960,15404,-16528,268,95660,72528,53194,-49124,-11932,125270,-11020,222244,55654,166468
2004:Q4,65,192,242181,148,16780,732,-1908,-8380,-1116,-2344,9324,-14244,-696,5132,79292,151081,79704,-5024,73853,2548,242308,54061,188120
2005:Q1,62,146,134692,172,-6288,1532,3560,27456,2500,5368,10252,9336,-348,-63732,81560,90780,-7044,-4604,107560,-5132,134776,62076,72616
2005:Q2,62,150,160612,184,14604,1372,-28,32244,180,3516,1112,27436,-84,-56464,73008,95776,-2884,-6364,113412,-8388,160700,64308,96304
2005:Q3,65,154,179763,308,14184,2660,44,47076,356,5392,15416,25912,-112,-38820,61152,93271,11972,9280,81911,-9892,179852,66543,113220
2005:Q4,65,161,167640,344,1596,2988,696,68776,832,-1496,49092,20348,-324,-61120,73544,81140,16728,-5852,72384,-2120,167736,68772,98868
2006:Q1,52,86,137274,1684,456,4944,-3596,45216,2992,7176,11332,23716,22128,-53860,53996,66306,-20136,1980,57518,26944,137308,61634,75640
2006:Q2,53,90,144879,1684,460,5976,-3592,45216,2992,7176,11332,23716,22128,-53860,69332,57535,-26732,1984,55339,26944,144916,60095,84784
2006:Q3,55,94,135773,1684,456,5596,-3600,45216,2992,7176,11332,23716,22128,-53860,55512,62641,-20256,1980,53973,26944,135812,58557,77216
2006:Q4,56,96,134668,1684,452,5312,-3592,45216,2992,7176,11332,23716,22124,-53860,49184,68148,-11748,1984,50972,26940,134708,57016,77652
2007:Q1,46,109,140361,1212,3628,7760,236,36812,4396,3088,17132,12196,2220,-10176,48276,50393,20512,4536,-6863,32208,140424,60797,79564
2007:Q2,46,114,159832,1212,3628,8044,240,36812,4396,3088,17132,12196,2216,-10176,53788,64068,33908,4544,-6588,32204,159900,61392,98440
2007:Q3,49,120,144273,1212,3628,8376,240,36808,4392,3088,17132,12196,2216,-10176,48480,53489,22540,4540,-5795,32204,144344,61989,82284
2007:Q4,49,125,133880,1204,3628,7704,240,36808,4392,3088,17132,12196,2216,-10176,51400,40856,8848,4544,-4740,32204,133956,62580,71300
2008:Q1,63,171,117220,-5664,-4784,6572,-972,-32752,-6368,-1680,22384,-47088,-8012,28200,57748,76884,-42720,14736,104492,376,117328,58972,58248
2008:Q2,64,173,159047,-5664,-4784,5136,-972,-32756,-6372,-1680,22384,-47088,-8004,28200,73132,104759,-13032,14736,102679,376,159156,57899,101148
2008:Q3,64,174,105210,-5668,-4784,5996,-968,-32752,-6368,-1680,22384,-47088,-8008,28200,56212,66982,-50604,14736,102474,376,105320,56826,48384
2008:Q4,65,168,97177,-5664,-4784,8748,-972,-32752,-6368,-1680,22384,-47088,-8012,28200,59600,52813,-64112,14744,101805,376,97280,55761,41416
2009:Q1,83,168,168063,-2568,3068,-8640,156,55524,2392,22804,-59860,90188,-2448,-83980,90880,116071,57628,-8608,39211,27840,168148,57307,110756
2009:Q2,83,159,219780,-2568,3068,-11100,156,55528,2396,22804,-59860,90188,-2448,-83980,98700,162424,105364,-8604,37820,27844,219856,57284,162496
2009:Q3,80,156,216148,-2572,3064,-11216,152,55528,2396,22804,-59860,90188,-2448,-83980,94804,162816,105704,-8604,37872,27844,216224,57252,158896
2009:Q4,80,155,194385,-2568,3068,-10612,156,55528,2396,22804,-59860,90188,-2444,-83980,93544,141693,84236,-8604,38221,27840,194460,57221,137164
2010:Q1,110,218,201888,2132,-392,-10920,-236,91884,-1384,46016,19680,27572,2772,38656,60764,17228,4956,15380,-17264,14156,201996,51104,150784
2010:Q2,108,220,149424,2128,-388,-10648,-236,91884,-1384,46016,19680,27572,2776,38656,48892,-23640,-34192,15384,-18988,14156,149536,48648,100776
2010:Q3,108,225,203319,2132,-392,-10792,-236,91884,-1384,46016,19680,27572,2776,38656,54480,24811,17776,15388,-22505,14152,203436,46187,157132
2010:Q4,110,229,198057,2128,-388,-10968,-236,91884,-1384,46016,19680,27572,2776,38656,57348,16857,11992,15380,-24671,14156,198176,43733,154324
2011:Q1,154,275,105563,5492,1760,15540,36,58552,2348,36492,-4932,24644,-4612,-82640,41328,70107,27656,2960,-3913,43404,105684,46839,58724
2011:Q2,155,284,108895,5488,1764,16800,36,58560,2356,36492,-4932,24644,-4612,-82640,50332,63167,19812,2960,-3889,44284,109024,46599,62296
2011:Q3,158,298,96744,5488,1764,17856,36,58556,2352,36492,-4932,24644,-4612,-82640,40284,60012,16160,2960,-3376,44268,96884,46360,50384
2011:Q4,159,307,112552,5492,1760,16548,36,58552,2348,36492,-4932,24644,-4612,-82640,53580,63836,21440,2960,-4816,44252,112700,46124,66428
2012:Q1,238,520,153598,-1960,-3764,-17380,-316,121084,-4636,50612,-15912,91020,1192,-23700,31420,47022,5908,-12320,19322,34112,153880,31306,122292
2012:Q2,240,533,136747,-1956,-3764,-16532,-312,121084,-4636,50612,-15912,91020,1196,-23700,21984,38747,3076,-12324,13923,34072,137040,25283,111464
2012:Q3,243,532,133923,-1956,-3768,-16608,-316,121084,-4636,50612,-15912,91020,1200,-23700,25040,32947,3384,-12320,7835,34048,134212,19275,114648
2012:Q4,245,542,124035,-1956,-3764,-16484,-312,121080,-4640,50612,-15912,91020,1196,-23700,21528,26447,2812,-12320,1935,34020,124332,13259,110776
2013:Q1,279,188,159979,-392,4688,12256,420,56340,5392,2488,-2184,50644,-700,-207720,129620,165467,-2464,-2476,140415,29992,159888,-2921,162900
2013:Q2,283,184,145979,-384,4692,13060,420,56340,5392,2488,-2184,50644,-696,-207720,126496,153771,-4372,-2468,130567,30044,145880,-13149,159128
2013:Q3,286,188,136590,-388,4692,12940,420,56344,5396,2488,-2184,50644,-700,-207720,126408,144594,-3056,-2472,120026,30096,136492,-23382,159972
2013:Q4,289,191,122702,-388,4688,12344,420,56344,5396,2488,-2184,50644,-696,-207720,123220,134490,-2936,-2472,109754,30144,122604,-33614,156316
2014:Q1,260,205,38695,3252,1904,1388,188,95484,1996,14196,9200,70092,1660,-183908,57344,61383,-3076,-2864,39499,27824,38640,-13433,52128
2014:Q2,263,209,38450,3256,1904,1328,184,95492,2004,14196,9200,70092,1660,-183908,55864,62670,-3716,-2868,41490,27764,38396,-11486,49936
2014:Q3,266,213,34977,3252,1908,1424,184,95492,2004,14196,9200,70092,1660,-183908,51304,63661,-4700,-2864,43509,27716,34924,-9535,44512
2014:Q4,270,215,43863,3256,1904,1140,184,95484,1996,14196,9200,70092,1660,-183908,58580,65563,-4572,-2864,45339,27660,43808,-7585,51448
2015:Q1,272,301,34711,960,-3404,-2596,-324,-11952,-3648,-13072,-1000,5768,-2048,-29276,19880,63471,-6508,15160,66395,-11576,34740,-22185,56896
2015:Q2,276,302,24122,956,-3404,-2044,-324,-11960,-3656,-13072,-1000,5768,-2048,-29276,13532,58690,-6708,15164,61758,-11524,24148,-26818,50940
2015:Q3,278,305,15101,960,-3400,-1760,-324,-11960,-3656,-13072,-1000,5768,-2048,-29276,9176,53733,-7064,15160,57121,-11484,15128,-31455,46556
2015:Q4,283,312,25603,956,-3408,-2464,-328,-11956,-3652,-13072,-1000,5768,-2048,-29276,24956,49171,-7060,15164,52495,-11428,25632,-36093,61696
2016:Q1,320,412,39124,-2704,-680,5068,-80,50004,-524,22088,10816,17624,268,-113496,-4292,105036,10300,8824,54832,31080,39216,-27600,66724
2016:Q2,324,419,39917,-2704,-676,4320,-80,50008,-520,22088,10816,17624,268,-113496,-3420,105697,10456,8820,55393,31028,40012,-26963,66880
2016:Q3,328,428,45412,-2704,-680,4148,-80,50004,-524,22088,10816,17624,272,-113496,1796,106152,10328,8828,56020,30976,45512,-26324,71736
2016:Q4,334,437,41597,-2704,-684,4204,-80,50004,-524,22088,10816,17624,264,-113496,-1544,105633,9004,8824,56885,30920,41700,-25687,67284
2017:Q1,378,468,174518,4696,3620,-356,348,145716,3820,46940,24936,70020,4412,-53116,44656,24542,-4748,19168,-64038,74160,174608,-31882,206400
2017:Q2,383,478,170729,4692,3616,-144,352,145716,3820,46940,24936,70020,4412,-53116,43000,22201,-5112,19164,-66079,74228,170824,-33987,204716
2017:Q3,389,486,154007,4692,3616,1684,352,145712,3816,46940,24936,70020,4408,-53116,26416,20243,-5036,19164,-68181,74296,154104,-36085,190092
2017:Q4,393,498,174999,4692,3620,1100,348,145716,3820,46940,24936,70020,4408,-53116,50072,18159,-5076,19168,-70297,74364,175104,-38193,213192
2018:Q1,359,123,13872,-5020,-5044,-428,-492,82344,-5292,26228,12856,48552,-2848,-80000,-5712,31072,764,-34552,74308,-9448,13636,-32336,46208
2018:Q2,365,127,20158,-5016,-5048,-1032,-488,82344,-5292,26228,12856,48552,-2852,-80000,12,32238,1000,-34556,75190,-9396,19920,-31386,51544
2018:Q3,371,129,8386,-5016,-5044,-804,-492,82348,-5288,26228,12856,48552,-2844,-80000,-12972,33210,1000,-34556,76122,-9356,8144,-30434,38820
2018:Q4,377,131,5934,-5020,-5044,628,-492,82344,-5292,26228,12856,48552,-2852,-80000,-17112,33482,128,-34556,77210,-9300,5688,-29486,35420
2019:Q1,266,148,119990,7336,-15448,21092,13328,47472,-2464,52092,11596,-13752,-620,-168808,36480,179158,-8460,-4576,75026,117168,119872,-33918,153908
2019:Q2,272,150,108246,7332,-15448,21592,13324,47476,-2460,52092,11596,-13752,-620,-168808,25460,177938,-8684,-4572,73922,117272,108124,-35070,143316
2019:Q3,277,155,102878,7332,-15444,21980,13328,47476,-2460,52092,11596,-13752,-620,-168808,20876,176758,-8824,-4580,72778,117384,102756,-36222,139100
2019:Q4,280,156,132116,7332,-15448,21256,13328,47472,-2464,52092,11596,-13752,-620,-168808,51800,175804,-8716,-4576,71604,117492,131992,-37372,169488
2020:Q1,236,168,85448,-4116,2244,31256,2596,77672,5444,1280,12612,58336,1148,-112392,22644,64396,15480,-2740,-6652,58308,85380,-35544,120992
2020:Q2,238,162,83108,-4120,2248,24252,2600,77672,5444,1280,12612,58336,1152,-112392,28428,63268,14180,-2740,-6332,58160,83032,-35476,118584
2020:Q3,241,165,58832,-4116,2244,23960,2600,77672,5444,1280,12612,58336,1148,-112392,4084,63632,14740,-2740,-6376,58008,58756,-35416,94248
2020:Q4,243,172,73119,-4120,2248,18996,2596,77676,5448,1280,12612,58336,1148,-112392,23728,63239,14364,-2744,-6241,57860,73048,-35361,108480
2021:Q1,519,1956,-21593,4548,484,7096,332,189716,1152,71280,29860,87424,1128,-294968,-82920,152991,-6444,-6504,124279,41660,-20156,-49269,27676
2021:Q2,531,2021,-43498,4548,484,5580,328,189716,1152,71280,29860,87424,1124,-294968,-98020,147710,-7104,-6512,119422,41904,-42008,-54246,10748
2021:Q3,545,2050,-31049,4548,480,8736,332,189716,1152,71280,29860,87424,1124,-294968,-84416,143399,-6580,-6508,114327,42160,-29544,-59189,28140
2021:Q4,559,2102,-20595,4544,484,8368,328,189720,1156,71280,29860,87424,1124,-294968,-68300,138105,-7264,-6508,109465,42412,-19052,-64151,43556
2022:Q1,1007,2513,3542,-2436,-2784,-11840,-4272,-50120,-6836,-7128,-14648,-21508,-6724,114676,-70848,37890,6256,2372,150790,-121528,5048,-51330,54872
2022:Q2,31246,2619,24791,-2436,-2784,-11640,-4268,-50116,-6832,-7128,-14648,-21508,-6724,114676,-83760,71843,8372,2372,182699,-121600,-3836,-19041,43832
2022:Q3,1051,2718,-2083,-2440,-2788,-11500,-4272,-50120,-6836,-7128,-14648,-21508,-6724,114676,-81604,42689,7232,2372,154741,-121656,-416,-47175,45092
2022:Q4,1060,2782,16862,-2440,-2788,-10848,-4268,-50116,-6832,-7128,-14648,-21508,-6724,114676,-61616,40986,2732,2368,157606,-121720,18584,-45074,61936
2023:Q1,145398,3088,195434,100,-1920,-6392,-3000,-22228,-4716,392,-6920,-10984,-3104,-37956,31668,238266,5496,-1516,278986,-44700,53124,91450,103984
2023:Q2,17406,3149,101,-1072,-1420,-3612,-2280,30736,-3484,17732,56,16432,-4572,45916,-98592,34997,10228,1348,104181,-80760,-14156,-38315,38416
2023:Q3,25062,3164,55430,-748,-1220,-3048,-1952,19140,-3008,12564,-756,10340,-3592,28048,-17912,36714,8148,772,89834,-62040,33532,-32382,87812
2023:Q4,1433,3229,49728,-156,-1184,-3496,-1860,-4648,-2900,3580,-3268,-2060,-2340,-9188,45276,27324,5900,-460,58268,-36384,51524,-57784,107512
2024:Q1,1452,3282,-31198,-1072,-872,-2464,-1432,35632,-2156,17116,1856,18816,-3636,54468,-90516,-21306,11868,1700,31714,-66588,-29368,-57818,26620
2024:Q2,1479,3332,-30393,-1188,-908,-1396,-1484,40256,-2228,18960,2292,21232,-3932,61668,-100288,-23121,12220,1932,35083,-72356,-28540,-57841,27448
2024:Q3,1509,3378,-34493,-904,-1984,-6416,-3152,18324,-4868,15668,-2620,10144,-5200,25544,-123940,63235,11572,592,139143,-88072,-32624,-57857,23364
2024:Q4,1534,3394,-14316,-636,-1928,-6548,-3060,7996,-4744,11624,-3636,4752,-4588,9432,-82868,67884,10272,60,133372,-75820,-12456,-57848,43532
2025:Q1,1546,3462,-13796,-912,-1700,-2380,-2708,21344,-4172,15516,-1628,11628,-4732,30732,-95300,41860,10728,800,111456,-81124,-11880,-57904,44108
