date,FA893065405.Q,FA103165405.Q,FA113165405.Q,FA313165403.Q,FA893065405.Q,FA153065403.Q,FA103065405.Q,FA113065403.Q,FA313065405.Q,FA213065403.Q,FA763065405.Q,FA753065403.Q,FA473065403.Q,FA543065405.Q,FA573065403.Q,FA223065443.Q,FA403065405.Q,FA413065405.Q,FA673065405.Q,FA613065403.Q,FA643065473.Q
2002:Q2,41768,1852,39916,0,41768,0,172,-220,392,-2632,19480,0,428,552,476,964,6076,8640,8096,-800,144
2002:Q3,28688,3542,25146,0,28688,0,-92,-220,-2012,-3732,11396,0,316,320,448,804,8168,7372,6436,-460,-56
2002:Q4,66820,5009,61811,0,66820,0,-748,-220,3416,4,12964,0,288,3736,344,488,12448,24272,10204,-808,432
2003:Q1,42564,1260,41304,0,42564,0,28,40,-152,-108,14752,0,-44,560,288,-1960,12580,14716,2444,-340,-240
2003:Q2,68872,4864,64008,0,68872,0,116,44,712,124,24716,0,456,2844,156,3080,14668,14480,7348,-20,148
2003:Q3,74360,3194,71166,0,74360,0,12,40,28,3612,19172,0,656,2144,272,2528,5056,30620,10212,-32,40
2003:Q4,90952,6548,84404,0,90952,0,180,40,368,3672,19892,0,500,1848,304,-8688,16292,46080,9240,420,804
2004:Q1,40852,7815,33037,0,40852,0,-208,1592,928,3732,25740,0,284,400,136,-3624,14520,-18168,15512,-208,216
2004:Q2,70412,7441,62971,0,70412,0,272,1596,300,3796,22212,0,904,1016,-32,3736,14784,12488,8944,-76,472
2004:Q3,46056,4667,41389,0,46056,0,-32,1592,-292,3856,23632,0,552,2172,64,-3572,16148,-3704,5760,168,-288
2004:Q4,53496,4935,48561,0,53496,0,-76,1592,864,3916,23704,0,548,4124,-148,-652,11564,-2628,10884,-440,244
2005:Q1,36516,1738,34778,0,36516,0,-112,1872,704,-1588,24804,0,380,796,-68,-2820,9384,-4996,7932,-80,308
2005:Q2,60656,2577,58079,0,60656,0,112,1872,-680,-1576,43180,0,696,1976,-12,-280,5544,-5056,15244,-96,-268
2005:Q3,41004,4482,36522,0,41004,0,448,1872,-448,-1568,32024,0,716,1424,-16,-2488,7960,-4524,5352,-20,272
2005:Q4,74072,1272,72800,0,74072,0,168,1868,392,-1556,23188,0,628,3436,-72,2092,19148,-3232,27336,296,380
2006:Q1,54348,3105,51243,0,54348,0,-396,-540,-1040,6176,30468,0,412,2876,-84,940,13024,-11228,11968,0,1772
2006:Q2,31528,608,30920,0,31528,0,-40,-540,-176,6340,13752,0,916,5632,-60,1376,10524,-12784,8888,-1880,-420
2006:Q3,33368,5776,27592,0,33368,0,-88,-540,172,6504,13280,0,656,4116,-72,2620,9460,-12952,9152,-404,1464
2006:Q4,53756,420,53336,0,53756,0,108,-540,364,6672,7668,0,372,2948,-176,-1212,16608,-12900,24032,388,9424
2007:Q1,61476,2238,59238,0,61476,0,-576,2604,-388,3700,-84,0,320,3820,-28,1696,23644,-7124,32344,-1220,2768
2007:Q2,67460,1017,66443,0,67460,0,-244,2604,284,3748,3568,0,708,6116,148,2012,32444,-5092,20616,-208,756
2007:Q3,87628,-2303,89931,0,87628,0,-544,2608,-1084,3804,22080,0,788,5560,256,2152,27364,576,25460,44,-1436
2007:Q4,146044,7842,138202,0,146044,0,-224,2604,-184,3860,5492,0,632,22888,0,9368,85788,8840,6748,1176,-944
2008:Q1,60732,7949,52783,0,60732,0,700,-1040,-468,2948,25672,0,696,-2508,936,-1820,46284,-1128,-10504,1808,-844
2008:Q2,60300,2843,57457,0,60300,0,12,-1040,16,2984,22156,0,1144,-2320,368,-10184,41440,10216,-5552,1676,-616
2008:Q3,34662,3917,30744,0,34662,0,-408,-1040,-236,3012,9620,-4,624,-3240,1046,-1936,46208,-7800,-8904,84,-2364
2008:Q4,39311,4338,34973,0,39311,0,-108,-1040,396,3048,2728,-620,428,-5168,-1166,-2784,36128,17308,-6500,-2900,-440
2009:Q1,25472,4410,21062,0,25472,0,-112,-424,-276,8992,8496,12,120,-5392,-344,-556,18980,4212,-6908,-700,-628
2009:Q2,25096,7499,17597,0,25096,0,-916,-420,-64,9272,188,332,180,-5156,380,-904,16772,14916,-8304,-356,-824
2009:Q3,10888,780,10108,0,10888,0,-56,-424,40,9564,-9444,996,152,-4576,576,28,15660,13432,-8880,-748,-5432
2009:Q4,-11996,-1164,-10832,0,-11996,0,-20,-424,1396,9860,-35904,-2768,-24,-6852,684,-856,5344,19272,-460,-812,-432
2010:Q1,-16711,-1760,-14951,0,-16711,0,-220,1460,-752,6516,-4672,244,-80,-2676,1090,372,-19256,7688,-5504,-660,-260
2010:Q2,-4514,-314,-4200,0,-4514,0,136,1460,232,6644,-16348,-288,112,-2368,1194,244,-1928,16032,-8652,-796,-188
2010:Q3,10097,2893,7204,0,10097,0,-92,1456,-1420,6780,-7036,-808,24,-24,-415,352,8496,14064,-10628,-268,-384
2010:Q4,6784,627,6157,0,6784,0,120,1460,152,6912,-20184,-1072,-64,-616,-208,-796,20500,12196,-9940,-1184,-492
2011:Q1,-7188,-2811,-4377,0,-7188,0,-328,-2032,-264,4480,-13468,32,-16,580,-204,-372,-1624,17344,-9016,-2000,-300
2011:Q2,1004,606,398,0,1004,0,12,-2032,-272,4536,-5256,-1324,92,2772,-652,168,-5756,23196,-12864,-1576,-40
2011:Q3,8752,1382,7370,0,8752,0,-20,-2032,-236,1084,-6528,-1140,60,3408,-788,2668,7112,15868,-9468,-1120,-116
2011:Q4,14364,2098,12266,0,14364,0,160,-2032,8,1092,-1372,220,156,2456,468,-952,11356,20556,-16244,-1208,-300
2012:Q1,12468,-2733,15201,0,12468,0,-208,-844,60,-1080,2104,-5564,100,4048,-448,-1840,8296,18856,-10488,-596,72
2012:Q2,24812,-819,25631,0,24812,0,136,-844,-476,-1076,8200,-468,240,3904,-248,-720,-3508,31760,-11456,-644,12
2012:Q3,30988,1509,29479,0,30988,0,136,-848,-724,-1072,8384,52,176,3380,-312,-276,16556,20912,-14176,-1044,-156
2012:Q4,48364,3282,45082,0,48364,0,108,-844,-56,-1072,18580,-52,112,2108,-320,120,3552,36032,-9328,-936,360
2013:Q1,22120,19374,2746,0,22120,0,-156,352,-248,-3136,10340,-532,40,8256,-356,-1244,-14144,29040,-6916,-428,1252
2013:Q2,40280,-482,40762,0,40280,0,980,348,-140,-3112,29504,-1588,392,11176,-368,-492,-15400,37348,-21940,-2168,5740
2013:Q3,56988,1225,55763,0,56988,0,-192,348,-564,-3084,39420,624,732,13900,-360,-1796,-25060,34752,-1696,-140,104
2013:Q4,50996,294,50702,0,50996,0,-588,348,1152,-3056,42808,1648,512,12800,-284,-1264,-33188,33212,-4504,-636,2036
2014:Q1,46816,857,45959,0,46816,0,-84,-132,-160,-1188,37140,-572,320,10004,-372,1132,-18452,19672,-760,68,200
2014:Q2,60164,5808,54356,0,60164,0,-8,-132,-376,-1180,43616,608,656,12336,388,2544,-18380,22256,-1996,168,-336
2014:Q3,71420,3323,68097,0,71420,0,-104,-132,-1048,-1180,31896,-528,732,13468,436,-2180,8592,22472,-2632,-308,1936
2014:Q4,100384,9427,90957,0,100384,0,44,-132,-792,-1176,38176,-388,564,15528,-588,588,17336,32784,-4224,324,2340
2015:Q1,85280,7388,77892,0,85280,0,392,2472,-296,-2380,35688,644,384,7404,932,680,25432,14388,1300,40,-1800
2015:Q2,108016,8633,99383,0,108016,0,304,2468,-276,-2368,44148,792,888,10868,-208,552,22648,35516,-3996,-3076,-244
2015:Q3,80660,1945,78715,0,80660,0,524,2472,-728,-2348,60316,2208,952,10216,-208,280,-152,24100,-17900,-136,1064
2015:Q4,118424,537,117887,0,118424,0,500,2468,92,-2332,64048,1028,692,17960,-208,-1676,-14488,54708,-3904,-28,-436
2016:Q1,105268,5459,99809,0,105268,0,-248,-696,-244,1908,36168,900,488,10756,28,484,39644,36568,-20196,-276,-16
2016:Q2,103048,7416,95632,0,103048,0,-128,-696,-212,1920,57112,3032,808,13780,28,912,-17212,52280,-5080,-240,-3256
2016:Q3,123764,11340,112424,0,123764,0,-240,-696,-824,1932,39892,2192,876,13292,28,10800,42760,31176,-15904,-2568,1048
2016:Q4,133336,8431,124905,0,133336,0,-128,-696,244,1944,39844,2624,908,18084,24,-4376,39692,45352,-16424,5396,848
2017:Q1,101344,-2761,104105,0,101344,0,192,2948,-332,2508,32784,-568,708,16412,448,-4972,43580,31880,-16540,-8712,1008
2017:Q2,107604,788,106816,0,107604,0,268,2948,108,2528,36048,3252,1024,19088,444,-2548,6884,46744,-10188,-564,1568
2017:Q3,108480,656,107824,0,108480,0,264,2944,-1516,2548,10336,280,1032,13988,448,-4936,27868,51360,924,-156,3096
2017:Q4,187008,7658,179350,0,187008,0,188,2948,308,2568,17940,2572,1144,15672,444,3296,48444,83780,7824,-168,48
2018:Q1,107956,2182,105774,0,107956,0,196,368,-548,2068,31188,8624,1176,20996,-288,648,-5076,48288,320,1316,-1320
2018:Q2,112832,8190,104642,0,112832,0,1072,364,-212,2084,32348,-2064,2148,22284,-288,2384,21136,36920,-4656,-3948,3260
2018:Q3,144256,3953,140303,0,144256,0,28,364,-276,2096,29336,5912,1432,23596,-288,3736,34428,32284,10012,-144,1740
2018:Q4,150360,-6242,156602,0,150360,0,-2528,368,-184,2108,17616,1644,2472,22516,-288,-252,52752,54600,-3676,-136,3348
2019:Q1,107692,693,106999,0,107692,0,-172,600,-160,2000,23180,1704,3540,25636,-64,392,20516,28692,-10992,-196,13016
2019:Q2,117312,4638,112674,0,117312,0,116,600,-14912,2016,37996,2124,2896,21824,-60,-856,36652,26880,924,-144,1256
2019:Q3,190900,7305,183595,0,190900,0,576,600,13704,5248,29724,752,1968,28480,-64,168,52912,46880,5672,-168,4448
2019:Q4,156812,11449,145363,0,156812,0,1556,600,28,5320,28060,3044,3992,28196,-64,-1348,14540,49864,14344,-116,8796
2020:Q1,111244,8090,103154,0,111244,0,-640,920,-904,16604,44468,4776,3956,7980,116,540,18256,11492,26664,-236,-22748
2020:Q2,150132,8931,141201,0,150132,0,228,920,-180,17336,28592,1340,5024,6468,120,-1180,81296,10472,848,-240,-912
2020:Q3,142084,3768,138316,0,142084,0,332,924,-552,18108,22396,1980,2940,3960,116,344,19156,73040,-4124,-268,3732
2020:Q4,206568,13608,192960,0,206568,0,4016,920,-272,18908,3848,2368,4736,15296,116,-760,102948,58044,-2364,-204,-1032
2021:Q1,118076,6432,111644,0,118076,0,2376,-616,56,-7428,5936,116,3772,14396,112,440,29380,62808,5924,-236,1040
2021:Q2,115560,4390,111170,0,115560,0,48,-612,-148,-7308,40940,1644,4812,28260,112,-384,-9480,50100,1788,-236,6024
2021:Q3,121828,6575,115253,0,121828,0,-200,-616,-220,-7184,24708,-496,6780,28868,116,-372,37672,18808,8800,-4,5168
2021:Q4,207252,13783,193469,0,207252,0,684,-616,-728,-7064,64920,6172,6728,33108,112,-36,44612,19260,33272,808,6020
2022:Q1,168892,6197,162695,0,168892,0,-1444,788,-324,-372,70144,-132,6096,22068,-680,-60,25908,12096,26456,1216,7132
2022:Q2,180944,9115,171829,0,180944,0,-1904,788,-316,-372,120620,13856,9784,18864,-676,468,19084,12816,-14816,1216,1532
2022:Q3,160196,1486,158710,0,160196,0,-2652,788,-220,-372,113716,6568,8176,10796,-680,796,26688,3356,-132,-5728,-904
2022:Q4,164732,8645,156087,0,164732,0,-2008,788,-424,-372,67528,6524,7764,11656,-680,-1576,105852,3432,-32192,328,-1888
2023:Q1,112496,6965,105531,0,112496,0,304,828,-308,-13004,70916,-580,6324,9040,-312,120,18208,-3196,28532,-284,-4092
2023:Q2,95012,3831,91181,0,95012,0,1268,404,100,-12596,35728,5116,4640,11196,-452,-1088,49464,3940,-1396,556,-1868
2023:Q3,94464,7367,87097,0,94464,0,508,216,-540,-12200,28056,-284,6116,10044,-352,-300,55632,9940,6092,-6044,-2420
2023:Q4,76496,4153,72343,0,76496,0,-764,360,-108,-11820,25576,-1352,4640,4600,-216,-852,40664,21364,-3600,-4840,2844
2024:Q1,96384,3915,92469,0,96384,0,192,400,-92,2092,36560,3572,3996,9664,-248,-676,34660,6152,324,628,-840
2024:Q2,74088,3072,71016,0,74088,0,-144,392,-636,2100,19080,3560,5116,10792,-392,208,26728,5712,1968,-12,-384
2024:Q3,75968,2630,73338,0,75968,0,136,508,-352,2116,16176,-5576,4868,23876,-468,228,50120,-1028,-13188,-684,-764
2024:Q4,128060,5947,122113,0,128060,0,188,588,-356,2128,-6708,-3380,6892,11600,-484,940,131228,-6480,-6340,-884,-872
2025:Q1,81640,2878,78762,0,81640,0,240,484,-324,2128,36224,1788,5236,7704,-592,176,28176,1788,-1556,-988,1156
