1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1984:Q1,121586,96995,19449,5143,101953,73244,28709,0,-22,19656,-20434,0,-20434,11728,0,-4679,-103,-245,0,-475,5515,1168,1676,-55,33,2693,5933,715,325,4086,0,0,0,695,-39,32162,25373,226,10742,5317,231,2305,2618,-313,8095,6686,1409,-2039,0,0,496,0,6789,-445,6910,324,40090,-23751,9260,5143,0,-19634
1984:Q2,128334,101625,21417,5291,106352,75550,30802,0,-23,22005,12276,0,12276,42695,0,11791,1694,3893,0,-157,8969,260,6065,182,33,2429,7503,4516,-674,4406,0,0,0,921,-167,30418,22425,288,6128,1843,-44,7150,6358,792,8857,1501,7356,-2179,0,0,382,0,7994,-28,7711,311,9728,-26075,9385,5291,0,-21982
1984:Q3,130868,102398,22484,5987,108259,76436,31823,0,-25,22635,15013,0,15013,14651,0,-2570,-96,720,0,-267,9432,1176,4732,466,34,3024,3804,1156,-1679,3337,0,0,0,-787,1601,-362,-7214,271,703,-4703,197,-3399,-3809,410,2420,5505,-3085,-1382,0,0,-1321,0,6852,696,5780,376,7622,-25962,9339,5987,0,-22610
1984:Q4,133537,104090,22225,7222,107682,77151,30531,0,-28,25883,15923,0,15923,36155,1,60,3001,334,0,998,21933,-1393,15220,579,33,7494,5538,1031,-1332,5222,0,0,0,-16,-615,20231,16131,194,9784,-2031,772,3938,-2986,6924,1010,2036,-1026,2505,0,0,-41,0,4101,720,2966,415,9960,-26939,8306,7222,0,-25855
1985:Q1,127014,99327,21736,5951,104661,76503,28159,0,-34,22387,4972,0,4972,10527,0,2616,-1259,564,0,-303,5935,436,-4587,320,50,9716,-351,1358,-1331,3512,0,0,0,-708,494,5555,-771,264,-672,1569,250,1511,917,594,-1874,-936,-938,-936,0,0,-883,0,6326,1880,4111,335,17415,-22825,6423,5951,0,-22353
1985:Q2,132455,104643,21666,6147,104615,76032,28583,0,-37,27878,29268,0,29268,31154,0,5683,2575,-204,0,206,18229,-1108,13938,774,50,4575,782,1880,542,2794,0,0,0,-878,-455,1886,-6611,180,1293,-5855,248,3271,1200,2071,-2498,462,-2960,-3309,0,0,59,0,8497,148,8009,340,-1390,-28611,6917,6147,0,-27841
1985:Q3,132142,103542,21881,6719,101823,74318,27505,0,-38,30357,21469,0,21469,33957,0,4507,2445,1317,0,957,16062,385,7322,1272,50,7033,2509,1294,1300,3625,0,0,0,715,-774,12488,8716,264,4226,4666,245,2176,1579,597,-2895,-1784,-1111,855,0,0,-821,0,3772,975,2461,336,8888,-29224,5624,6719,0,-30319
1985:Q4,138565,109717,22014,6834,104773,76358,28415,0,-34,33826,34005,0,34005,54090,0,17428,1047,1541,0,-101,19840,126,2921,1968,50,14775,4413,654,3938,4630,0,0,0,1091,-391,20084,15657,189,182,5695,3126,3038,-8169,11207,2270,2976,-706,174,0,0,983,0,4427,685,3452,290,-180,-33359,6401,6834,0,-33792
1986:Q1,139552,109855,23580,6117,107471,78351,29120,0,-30,32111,17205,0,17205,35931,0,8700,-901,-4454,0,962,21069,853,9058,1315,50,9793,995,1854,6267,1497,0,0,0,-475,417,18726,11414,274,-2952,4090,185,9990,13647,-3657,-1814,-1648,-166,3813,0,0,-2172,0,7312,1912,5192,208,14906,-31504,5540,6117,0,-32081
1986:Q2,142277,110998,24158,7121,106812,78780,28032,0,-27,35492,37597,0,37597,56492,0,836,1837,717,0,30,31065,499,18360,2048,50,10108,8105,1801,6928,4036,0,0,0,1034,103,18894,9803,104,4629,6006,246,3607,4336,-729,-4143,-1951,-2192,-459,0,0,-187,0,9091,1780,6917,394,-2105,-32218,3874,7121,0,-35465
1986:Q3,144975,114858,22758,7360,107420,80118,27302,0,-27,37582,22160,0,22160,63744,0,16739,198,513,0,1332,19396,-1467,10417,1484,50,8912,11365,1786,4513,7084,0,0,0,801,17,41585,37786,-163,22438,8145,391,4488,3677,811,1096,587,509,201,0,0,1191,0,3798,-992,4075,715,15423,-34740,4545,7360,0,-37555
1986:Q4,148194,117157,23871,7166,110620,83750,26870,0,-27,37602,32650,0,32650,62061,0,24294,3971,764,0,1026,12594,-13,338,2119,50,10100,1131,5856,190,11505,0,0,0,64,666,29410,31810,31,27221,6881,120,-3483,-9501,6018,-514,-42,-472,379,0,0,1175,0,-2400,-1547,-1018,165,4951,-33407,2999,7166,0,-37575
1987:Q1,149941,119421,24504,6016,112209,84113,28096,0,-32,37765,37625,0,37625,26117,0,-9803,-1957,11,0,837,17113,-813,9367,711,50,7798,-2020,6714,9513,6059,0,0,0,-223,-127,-11508,-18961,-76,-23827,638,-1274,257,-129,386,2104,1684,420,1271,0,0,1946,0,7453,1363,5901,189,139,-35309,3592,6016,0,-37733
1987:Q2,157780,125584,25811,6385,119185,88840,30345,0,-34,38630,26331,0,26331,49692,0,12143,1990,-685,0,-928,16822,2384,8653,1023,50,4712,4120,2537,8350,6547,0,0,0,-651,-553,23361,15155,171,21809,-88,-3255,-2089,-1691,-398,-2352,-4372,2020,219,0,0,740,0,8206,685,7239,282,12298,-36744,4533,6385,0,-38596
1987:Q3,162950,129330,27033,6588,124438,92964,31474,0,-36,38549,45439,0,45439,60289,0,23307,-999,317,0,2028,5892,1015,-1994,1440,50,5381,2710,12052,4708,8946,0,0,0,581,747,14850,6816,210,3770,830,165,6454,5023,1431,-5850,-2262,-3588,308,0,0,928,0,8035,-272,7900,407,-6890,-36366,4441,6588,0,-38513
1987:Q4,170650,134378,28450,7822,131398,98027,33371,0,-36,39288,21873,0,21873,52209,0,21722,3427,1229,0,307,20605,-1603,19569,1862,50,727,-4355,3380,-7546,12235,0,0,0,392,813,30336,26749,205,14267,5220,-3225,6597,-365,6962,5455,5732,-277,1236,0,0,-3006,0,3588,-3906,7161,333,17415,-36351,4921,7822,0,-39252
1988:Q1,172768,135679,30121,6969,141050,104682,36368,0,-34,31753,42448,0,42448,44587,0,-10031,-486,-114,0,-1108,35956,1342,33641,142,50,781,14035,-2910,-1019,11082,0,0,0,-265,-552,2139,-1605,-155,-2481,-2437,-901,5071,1299,3772,-4178,-2903,-1275,2053,0,0,1423,0,3744,732,2733,279,-10696,-30997,6247,6969,0,-31719
1988:Q2,173975,136525,30915,6536,146487,109868,36619,0,-33,27522,37798,0,37798,60912,0,20937,2953,1710,0,-69,16278,-2247,11326,2650,50,4499,2068,2651,411,11490,0,0,0,109,2374,23114,19674,-180,11911,8743,210,1363,1493,-130,-234,-980,746,-575,0,0,-1564,0,3440,-1188,4330,298,-10276,-26657,5704,6536,0,-27489
1988:Q3,178373,138212,33323,6838,151760,113397,38363,0,-34,26648,4408,0,4408,45923,1,10313,-667,-57,0,1719,9188,2921,-326,1461,50,5082,7786,4738,665,9323,0,0,0,932,1982,41515,32232,35,21174,3818,7547,3702,2395,1307,-6668,-3397,-3271,-134,0,0,2759,0,9283,193,8765,325,22240,-24816,5041,6838,0,-26614
1988:Q4,187325,143579,35101,8646,157421,116655,40767,0,-33,29937,50882,0,50882,63177,0,16458,1777,1830,0,-615,25039,801,17370,2480,50,4338,-1982,7083,-2934,14279,0,0,0,1324,918,12294,15006,173,8947,3227,-1791,5440,18511,-13071,-3380,-330,-3050,3444,0,0,-1053,0,-2712,1365,-4489,412,-20946,-26924,5666,8646,0,-29904
1989:Q1,190832,146539,37261,7033,164157,121297,42860,0,-33,26708,5907,0,5907,62884,0,326,983,1442,0,1364,26254,1877,14195,4034,50,6098,13796,15135,201,3117,0,0,0,976,-710,56977,45900,188,20331,13408,4128,5755,4452,1303,-5284,-718,-4566,4768,0,0,2606,0,11077,922,9894,261,20801,-25241,5599,7033,0,-26675
1989:Q2,195142,148847,39525,6770,171748,126807,44941,0,-36,23429,12583,0,12583,5248,-2,-25251,633,2124,0,2827,-2881,689,-7237,1813,50,1804,7426,5024,4431,10719,0,0,0,574,-376,-7336,-20542,-68,-29414,2801,12004,33,-1662,1695,-6620,-5202,-1418,167,0,0,555,0,13206,4497,8452,257,10846,-22040,5417,6770,0,-23393
1989:Q3,192416,146107,38591,7719,172003,127338,44665,0,-36,20449,6861,0,6860,45407,-2,1689,283,860,196,-154,29395,40,25320,2983,50,1002,-2595,-759,5425,12578,0,0,0,-922,-587,38546,21608,211,5623,4943,6122,6348,4765,1583,-3061,-1734,-1327,722,0,0,701,0,16938,7566,9058,314,13589,-18769,6074,7719,0,-20413
1989:Q4,195950,149538,37534,8879,174080,128847,45234,0,-243,22113,12604,0,12604,54797,0,12344,2019,1818,195,6041,6211,-1761,-2512,6251,50,4183,3741,5223,-1459,17236,0,0,0,1974,-546,42193,40095,204,21644,7359,2975,5800,5524,276,-3963,-3300,-663,8227,0,0,-2151,0,2098,4228,-2471,341,9509,-20691,7700,8879,0,-21870
1990:Q1,203008,156692,38561,7755,180499,134558,45941,0,-208,22717,34992,0,34992,9140,-1,-22439,1380,1505,196,-857,-6001,-1312,-8068,2169,50,1160,22511,2725,-3608,12913,0,0,0,429,386,-25853,-36356,247,-29026,-5777,3164,4828,-3730,8558,-6186,-4529,-1657,913,0,0,-4519,0,10503,22,10157,324,-12275,-22134,7380,7755,0,-22509
1990:Q2,200826,153690,38223,8913,182610,136481,46129,0,-38,18254,-1784,0,-1784,38445,-5,6694,3932,-955,196,-858,11379,523,5592,1469,50,3745,7102,3186,-4032,11458,0,0,0,457,-109,40229,26703,216,5975,11862,-94,10677,5770,4907,-1015,-866,-149,-1275,0,0,357,0,13526,6130,7089,307,20038,-17209,7906,8913,0,-18216
1990:Q3,205562,157526,39396,8640,184968,138787,46181,0,-39,20633,24464,0,24464,64793,2,21198,6641,-937,195,-857,11759,-730,12879,-533,50,93,16574,297,-2842,8859,0,0,0,4053,-149,40329,25341,-363,3200,14165,-1368,6881,6391,490,-3347,-1944,-1403,5282,0,0,891,0,14988,547,13980,461,-3831,-18738,6784,8640,0,-20594
1990:Q4,206222,161821,37975,6426,192643,142047,50597,0,-7088,20666,5248,0,5248,47952,5,16016,4323,-297,196,-858,20142,-456,16639,3145,50,764,3874,131,-6254,8927,0,0,0,1369,377,42704,36640,93,26051,7061,995,11299,3893,7406,-5201,-1275,-3926,-8528,0,0,4870,0,6064,705,5147,212,15418,-19774,12622,6426,0,-13578
1991:Q1,178344,155079,36829,-13564,189987,143294,46693,0,-1110,-10533,-30513,0,-30513,6279,0,1264,2598,1278,195,293,10230,-353,4894,819,50,4820,-14076,-5645,2241,9491,0,0,0,-1038,-552,36791,16469,-31,-343,-527,43,15161,12032,3129,-3766,-72,-3694,4654,0,0,1278,0,20323,6831,13209,283,19980,-11785,9864,-13564,0,11643
1991:Q2,185989,153480,34859,-2350,189682,147683,41999,0,-142,-3551,40388,0,40388,34492,-4,3127,62,913,196,292,16535,-360,9916,1338,50,5591,-7315,9100,7286,4875,0,0,0,-716,141,-5896,-23734,190,9992,-12042,-1132,-10338,-13089,2751,-5251,-2818,-2433,-5545,0,0,393,0,17838,9270,8143,425,-43939,-5797,7140,-2350,0,3693
1991:Q3,193789,155417,34106,4266,190532,150149,40383,0,-4003,7260,-1953,0,-1953,15983,0,10102,4640,-2800,196,293,12239,-326,4425,4298,50,3792,-8511,-5665,-1017,4868,2779,0,0,124,-1265,17936,-2386,-6,256,-1748,-3986,7958,4047,3911,-3403,172,-3575,-1107,0,0,-350,0,20323,8639,11343,341,9213,-5269,6278,4266,0,-3257
1991:Q4,197290,159568,30983,6740,193092,153804,39288,0,-44,4242,-1533,0,-1533,33807,5,18580,4112,375,195,293,23886,1645,14435,3771,50,3985,-17441,-2118,-4418,8265,2763,0,0,-139,-551,35340,20457,23,22238,-10819,-1232,8991,-8735,17726,762,1135,-373,-90,0,0,584,0,14883,5916,8512,455,5775,-5763,8305,6740,0,-4198
1992:Q1,200467,161456,30515,8496,195020,156322,38698,0,-45,5492,43266,-11,43277,39045,0,6571,-601,-5744,196,11321,21967,-914,15602,3179,50,4050,6799,-1839,-6258,3621,2976,0,0,271,-235,-4232,-25454,172,-23857,-8736,996,-486,7015,-7501,-564,-80,-484,7464,0,0,-443,0,21222,7669,13239,314,-37774,-5134,8183,8496,0,-5447
1992:Q2,205661,164738,31260,9664,195814,156541,39274,0,-97,9944,5031,-8,5039,34327,-2,-10047,2172,3301,196,2546,34668,497,21482,6676,50,5963,-4560,2774,-4532,3605,2786,0,0,960,460,29288,15458,168,547,2312,-1631,11926,6939,4987,1584,1469,115,533,0,0,20,0,13830,3209,10315,306,4913,-8197,8014,9664,0,-9847
1992:Q3,210242,169463,29923,10856,197067,159841,37225,0,1492,11684,12683,-6,12689,22898,0,8976,7103,-7998,195,-1387,12436,1228,4589,1442,50,5127,4844,-1635,-8009,5183,2686,0,0,202,302,10209,-6446,173,-12937,4869,-2243,7141,3228,3913,-3022,-1983,-1039,-1409,0,0,982,0,16655,9146,7128,381,-999,-9622,7303,10856,0,-13176
1992:Q4,214307,172134,29278,12895,197204,160349,36855,0,-43,17146,30767,-5,30772,50211,3,-14971,3919,18870,196,8378,23205,777,13912,6978,50,1488,-2209,499,1418,7615,2541,0,0,237,510,19439,764,-2829,1873,876,-1398,3773,-7098,10871,-3462,-4196,734,1306,0,0,625,0,18675,12372,5877,426,-13622,-11785,7577,12895,0,-17103
1993:Q1,213221,174828,28687,9707,198890,160902,37988,0,-649,14980,25616,-11,25627,29331,2,3612,2049,-14974,196,4881,20951,-38,14443,1818,50,4678,6,4281,2718,3532,2303,0,0,-164,-62,3704,-17258,140,-29515,-2091,615,14006,-5868,19874,-6023,-3265,-2758,3572,0,0,2038,0,20962,8334,12405,223,-10637,-13926,9302,9707,0,-14331
1993:Q2,220496,179070,30936,10490,201872,163274,38599,0,-40,18664,-5265,-13,-5252,31699,-3,-21434,5360,9099,195,3755,28583,6967,5376,8960,50,7230,-4773,7628,-1400,4171,2351,0,0,-441,-1392,36951,6838,166,-13187,-1478,-675,16068,-82,16150,-2083,-1437,-646,8223,0,0,-197,0,30113,13683,16150,280,23929,-15797,7663,10490,0,-18624
1993:Q3,221428,179813,30314,11302,202077,162724,39353,0,-100,19451,29946,-12,29958,82114,0,14179,9707,2108,196,4700,39363,241,22356,9763,50,6953,-3681,6269,255,5879,2094,0,0,1312,-266,52157,14057,118,652,-10595,378,30922,-444,31366,-3411,-1837,-1574,-3108,0,0,-899,0,38100,20574,17279,247,-10494,-17089,9039,11302,0,-19351
1993:Q4,234625,186262,34506,13857,207561,167900,39661,0,-39,27104,45617,-11,45628,108720,4,-1227,-756,26944,195,3576,56164,-1255,31158,14868,50,11343,-7324,10571,9158,9032,2665,0,0,307,-589,63092,26465,113,1468,-3957,480,12276,-1711,13987,222,-803,1025,13981,0,0,1882,0,36627,20785,15449,393,-18513,-18362,5155,13857,0,-27065
1994:Q1,234902,190457,34512,9933,211660,170308,41352,0,-35,23277,71026,-8,71034,81525,1,21331,5715,2725,196,-499,28731,4043,10809,5947,50,7882,9912,-864,2345,6337,4074,0,0,685,836,10491,-24918,101,-12002,-734,-45,-24213,-24547,334,-3432,-2397,-1035,15091,0,0,316,0,35409,19206,15981,222,-47749,-20149,6840,9933,0,-23242
1994:Q2,248079,199390,38320,10369,220780,176747,44033,0,-897,28196,-4895,-6,-4889,42534,0,7336,6259,15062,196,-2521,15667,130,-1176,5945,50,10718,-2380,859,-6511,5167,3349,0,0,535,-484,47423,18910,108,1987,19241,-3394,-1902,-1150,-752,-177,900,-1077,514,0,0,2533,0,28513,12542,15609,362,33092,-22643,5712,10369,0,-27299
1994:Q3,262386,208438,42414,11534,231959,184221,47738,0,-262,30689,22421,-5,22426,62951,-2,5187,4342,-13411,195,19507,33818,-3021,22136,3917,50,10736,274,2698,-1897,11925,1810,0,0,-463,-1032,40525,16243,111,1948,8783,327,4479,-1826,6305,-1272,-754,-518,2366,0,0,-499,0,24282,6993,16893,396,8268,-24217,5324,11534,0,-30427
1994:Q4,275714,215140,46331,14244,241082,189662,51421,0,-50,34682,23382,-7,23389,78671,3,31320,6086,7358,196,-28498,52529,4881,33255,5845,50,8498,-6222,1334,-6916,18665,3850,0,0,791,-1825,55282,29292,121,-3650,25200,-2181,10405,7890,2515,1611,641,970,-2467,0,0,253,0,25990,9360,16180,450,11299,-25478,5090,14244,0,-34632
1995:Q1,280509,221725,47856,10928,250706,195393,55313,0,-51,29855,16084,-8,16092,82759,-2,2318,4893,-2701,188,9992,59578,3983,38142,5163,238,12052,4592,-3200,-6019,12639,2169,0,0,-1505,-183,66666,41121,867,12120,8687,3925,13060,9201,3859,1053,776,277,1175,0,0,234,0,25545,4724,20509,312,13770,-26332,7457,10928,0,-29804
1995:Q2,287480,227086,49764,10631,257637,199713,57924,0,-52,29895,13875,119,13756,115194,-1,15492,436,5060,188,5880,72563,4251,53672,3633,238,10769,-1012,2382,2999,9817,2298,0,0,333,-1241,101438,73003,156,22609,28784,1780,12316,-2773,15089,3050,3346,-296,703,0,0,3605,0,28435,12829,15329,277,16020,-27373,8160,10631,0,-29843
1995:Q3,290264,226461,52754,11049,265317,207850,57467,0,-493,25440,43851,-1,43852,94097,3,-10965,2485,-9030,188,3711,82049,4533,55892,8343,238,13043,1617,2098,2036,15761,2660,0,0,241,1243,50245,2566,-362,-16860,-4892,1264,24426,7736,16690,-1003,-527,-476,1145,0,0,-1152,0,47679,25397,21879,403,-18411,-18611,4713,11049,0,-24947
1995:Q4,290249,227300,51508,11442,268985,209855,59129,0,-45,21310,-4084,112,-4196,81043,1,17302,2088,3925,188,1435,32648,5824,12815,485,238,13286,-5187,181,6544,18098,3084,0,0,1678,-942,85239,25579,147,-1506,5439,-632,20574,-673,21247,1789,1794,-5,1335,0,0,-1567,0,59660,22459,36675,526,25394,-17445,7622,11442,0,-21265
1996:Q1,297849,234184,50816,12850,272118,211985,60133,0,-52,25784,5795,-2,5797,83300,-3,-30449,-4405,1032,188,4906,75880,-12476,71722,559,238,15837,4442,8834,-239,19299,3716,0,0,576,-477,77503,18775,199,-13428,26187,-1065,10333,-3696,14029,1340,894,446,-2044,0,0,-2747,0,58728,29515,28775,438,19989,-22199,9317,12850,0,-25732
1996:Q2,301900,238188,52552,11160,274564,214761,59804,0,-49,27385,19288,-2,19290,78519,3,-7148,7670,-4242,187,3859,54077,11351,21594,5116,238,15778,77,3429,2812,13270,3284,0,0,744,497,59229,17118,133,6101,706,170,7492,2038,5454,3394,2830,564,323,0,0,-1202,0,42112,25230,16505,377,8097,-23427,7252,11160,0,-27336
1996:Q3,309716,243439,54988,11289,276336,214894,61441,0,-49,33430,28263,-2,28265,131516,0,-5039,4769,3899,188,79,98450,5228,61642,10527,238,20815,13267,665,-5093,15932,2686,0,0,2160,-447,103251,70337,-848,10757,30072,-6824,32583,11314,21269,305,92,213,4242,0,0,50,0,32914,11921,20560,433,5166,-28545,6453,11289,0,-33381
1996:Q4,319548,248155,57179,14215,290976,225950,65027,0,-51,28623,67695,-2,67697,206775,1,40538,8703,-867,188,-5626,147255,10320,107735,10571,238,18391,-13897,1335,232,23739,2908,0,0,2064,202,139078,105928,146,31166,30146,141,27517,1660,25857,2510,2473,37,7139,0,0,7162,0,33151,16182,16383,586,-39071,-22206,7848,14215,0,-28572
1997:Q1,330126,256803,61765,11559,297138,229594,67544,0,-55,33044,18182,-16,18198,158083,-1,17819,3367,1371,188,20826,73327,-5791,51404,10496,238,16980,4675,11554,4571,17114,3461,0,0,146,-334,139886,88922,-72,36910,45058,-3353,7168,1845,5323,683,741,-58,1171,0,0,1358,0,50964,19038,31499,427,14862,-27210,5780,11559,0,-32989
1997:Q2,334838,259913,63087,11838,309369,238613,70757,0,-125,25594,40729,-19,40748,130671,0,15512,6195,477,188,642,61338,14341,21555,6779,238,18425,1668,8326,20132,15461,1886,0,0,-1082,-72,89923,44873,133,17992,6001,157,14791,2016,12775,4508,4167,341,1239,0,0,52,0,45050,18491,26148,411,-15136,-21300,7670,11838,0,-25469
1997:Q3,345736,267722,65756,12258,315040,243514,71526,0,-150,30846,47122,-20,47142,142107,0,-1830,4749,386,188,5996,82166,8907,43737,8955,238,20329,3436,613,23614,18481,2835,0,0,630,843,94965,52515,139,-6297,25911,128,31539,-872,32411,-1113,278,-1391,402,0,0,1806,0,42450,19066,22969,415,-16277,-24208,5770,12258,0,-30696
1997:Q4,353269,271336,66164,15770,312327,242083,70245,0,-73,41015,47575,-18,47593,173757,0,79068,13184,10911,188,-7493,25511,2442,7050,4083,238,11698,7482,10642,5449,23411,4333,0,0,1197,-126,126163,106654,150,55478,34264,153,9792,735,9057,4050,4935,-885,3188,0,0,-421,0,19510,982,18192,336,-6560,-29254,4081,15770,0,-40942
1998:Q1,354434,274559,66124,13751,313218,240755,72462,0,-57,41273,30678,3,30675,65828,0,-56421,-568,5160,188,21384,41967,1917,4801,12205,238,22806,5563,4322,27040,15738,2414,0,0,-1469,510,35153,-10947,182,-36198,-5929,177,24171,11622,12549,408,2513,-2105,6445,0,0,-203,0,46100,6902,38813,385,10595,-33804,6339,13751,0,-41216
1998:Q2,359160,277407,67695,14059,310143,236824,73319,0,-53,49071,-5962,4,-5966,110036,0,33267,779,-3589,188,-7021,56929,11345,1509,7107,238,36730,-2628,6010,9087,15036,3882,0,0,-1639,-265,116002,70413,-73,16125,17197,986,24442,-5334,29776,-218,908,-1126,14926,0,0,-2972,0,45589,13185,31960,444,55032,-40583,5624,14059,0,-49018
1998:Q3,360506,277474,68148,14883,304356,233816,70541,0,-72,56221,-17317,4,-17321,65447,0,58881,4366,1160,188,-14150,-2645,20716,-37905,-4767,238,19073,288,6429,-13545,18695,4853,0,0,556,371,82768,57827,-189,33771,30520,136,-3918,2609,-6527,75,1086,-1011,-2826,0,0,257,0,24942,-1256,25785,413,73538,-43659,2393,14883,0,-56149
1998:Q4,370991,286250,67401,17340,312042,241584,70457,0,-63,59013,117457,4,117453,214747,0,42720,5909,373,187,-19043,73251,-337,50254,-3493,238,26589,-4218,12350,7496,100464,-20,0,0,-3964,-759,97294,-5630,227,18518,-27712,218,-8059,-1103,-6956,739,2567,-1828,7489,0,0,2951,0,102924,82531,20055,338,-58444,-44666,3056,17340,0,-58950
1999:Q1,381619,293331,67803,20485,323060,240191,74286,8583,-343,58903,-18229,2,-18231,47450,0,-41262,-199,-7894,188,14333,27524,-5872,-12527,13929,238,31756,20981,18161,8008,9498,2611,0,0,-4395,-104,65681,26708,-562,-28621,27496,-3503,4387,4371,16,-814,-421,-393,28692,0,0,-367,0,38973,-4965,43544,394,77132,-53140,6483,20485,8583,-58560
1999:Q2,397573,305532,70683,21358,332019,243649,78413,9956,-428,65982,50352,3,50350,205832,0,30263,3182,1339,188,-3068,16314,-5877,-18120,13249,238,26824,-22626,11315,30934,132615,1994,0,0,-1235,4616,155482,47854,190,15971,17338,64,-396,-7144,6748,-2395,-1765,-630,15995,0,0,1087,0,107628,71065,36107,456,15629,-61882,7730,21358,9956,-65554
1999:Q3,417746,320428,76385,20933,344403,251327,83541,9535,-419,73763,40906,9,40897,156207,0,-3242,3578,1049,188,-894,86590,4764,16648,17798,238,47142,-5696,17446,19394,34384,3731,0,0,-773,452,115310,31448,184,-11609,9249,133,16539,11648,4891,1835,3027,-1192,13357,0,0,1760,0,83862,30403,53130,329,32856,-69101,7155,20933,9535,-73344
1999:Q4,434919,333170,78871,22879,355752,257743,88406,9603,-5549,84716,109492,6,109487,193119,0,38714,17778,8667,188,-2421,32661,628,-18322,18470,238,31647,-15383,16831,46005,48854,-1140,0,0,1877,488,83633,35950,178,33329,-10039,53,6166,7418,-1252,-196,3312,-3508,3712,0,0,2747,0,47683,17808,29603,272,-24777,-75427,9535,22879,9603,-79167
2000:Q1,458404,352372,84052,21981,365775,263226,92323,10226,-606,93236,-67301,8,-67309,123456,0,-49357,-8465,-2028,188,-4046,70205,-3463,1005,31387,240,41036,1255,6652,63444,44570,2854,3,2,1459,-3280,190765,123868,180,33795,74800,137,22828,12452,10376,-2554,-2566,12,-9647,248,85,587,3409,66897,18791,47776,330,160537,-89146,8271,21981,10226,-92630
2000:Q2,476497,363965,89403,23129,381622,273340,98320,9962,-457,95332,143362,8,143354,247187,0,61750,1141,1193,984,11568,38220,-1572,-26479,27290,0,38981,1217,10816,35551,83861,-2568,2,0,2891,561,103832,299,180,4844,9249,128,-18698,-3378,-15320,1279,834,445,-942,249,85,517,3408,103534,47224,55913,397,-48030,-90625,8918,23129,9962,-94875
2000:Q3,492752,379717,89419,23615,388555,281251,97039,10265,-920,105117,147452,10,147442,236162,0,5193,1280,3713,983,4950,55331,-2693,-24012,40770,0,41266,-6392,43812,55602,38056,-2929,2,2,4127,32432,88720,36926,182,15586,-23398,1464,30270,11511,18759,1081,1886,-805,7374,248,85,627,3407,51794,16579,34899,316,-42335,-98467,7620,23615,10265,-104197
2000:Q4,497062,381130,89284,26648,391895,278294,102956,10645,-2597,107764,80373,-4,80377,249995,0,22626,4859,6064,984,-1082,80738,16983,-25695,42456,0,46994,-7519,614,42529,91956,-4022,2,0,9127,3120,169618,113678,180,30735,63944,147,18599,11163,7436,4366,5261,-895,-9217,248,85,1183,3408,55941,24120,31426,395,27391,-102836,13672,26648,10645,-105167
2001:Q1,484172,374866,83265,26041,378257,274203,93282,10773,-155,106070,15947,9,15938,174891,0,-27240,-1443,-15219,984,3150,91115,-7743,-1643,30483,0,70018,16647,29496,44101,29255,-5154,8,3,7866,1322,158953,101927,189,41927,41302,195,13810,-8104,21914,-4266,-1466,-2800,4620,873,257,-3544,6564,57026,21546,34967,513,90123,-100663,10017,26041,10773,-105915
2001:Q2,458242,355507,75769,26965,363471,264503,87876,11092,-190,94961,154140,8,154132,196429,0,11653,2896,2987,983,-3224,62621,6752,-31482,11617,0,75734,12102,10895,35196,50367,-1505,6,3,2134,9315,42297,-47341,156,421,-37804,-4218,-11051,12950,-24001,-1523,-1729,206,-3279,872,257,2264,6565,89638,55707,33461,470,-59179,-91004,12107,26965,11092,-94771
2001:Q3,445430,342384,75115,27931,342396,249726,81369,11301,12783,90251,100346,9,100337,105986,0,-3116,9438,-1784,984,-14497,57041,-143,6763,19305,0,31116,13142,10102,20541,6818,-7831,8,3,6212,8925,5649,-46889,145,-22082,2088,-17378,-20757,1361,-22118,-1128,-543,-585,5915,872,257,-1386,6564,52539,10889,41315,335,-10095,-92659,6255,27931,11301,-103034
2001:Q4,415192,330802,55129,29261,327496,238380,77115,12001,-561,88257,115982,10,115972,281875,0,91158,7896,-11442,984,39309,113028,-4719,45684,30608,0,41455,-17263,9476,32480,21636,-299,6,2,106,-5202,165903,124401,140,69182,4694,25978,15798,10136,5662,-1389,-851,-538,4369,872,256,-2060,6562,41502,20977,20222,303,-27725,-92422,21986,29261,12001,-87696
