date,FU893064105.Q,FU103164105.Q,FU793164105.Q,FU763164105.Q,FU513164105.Q,FU543164175.Q,FU554090005.Q,FU564090005.Q,FU403164105.Q,FU643164105.Q,FU663164105.Q,FU733164105.Q,FU503164105.Q,FU263164100.Q,FU893064105.Q,FU153064105.Q,FU103064103.Q,FU313064105.Q,FU213064103.Q,FU713064103.Q,FU763064103.Q,FU753064103.Q,FU513064105.Q,FU543064105.Q,FU573064105.Q,FU343064105.Q,FU223064145.Q,FU653064100.Q,FU553064103.Q,FU563064100.Q,FU663064105.Q,FU503064105.Q,FU263064105.Q
2017:Q4,5504,-71710,116884,3433,-1656,-4770,40,137694,0,-709,3302,-20450,0,-39670,5504,59863,-24076,0,-2231,0,138,0,926,-2551,-13279,6022,-23294,-69587,-240,118413,-18068,0,-26532
2018:Q1,136216,-112903,51507,-6948,-920,-5007,-55,62872,7686,1625,-2953,-4793,0,197612,136216,-27358,-9964,3989,-3469,0,2902,0,6543,-10878,-20000,-292,3862,1971,-17,43303,518,0,145106
2018:Q2,-266087,-229937,31540,941,-2153,-132,1889,55866,1,843,-590,-25125,0,-67690,-266087,-143176,-10256,1,-464,0,-468,0,1275,-10660,-20000,-1303,-24351,-22576,-403,25080,4946,0,-63732
2018:Q3,13068,-67057,48220,668,-2968,-1700,-230,87268,0,2796,-382,-37232,0,31905,13068,114914,-10995,-20,-3585,0,-1141,0,9557,-13433,-20000,-1491,-44756,-35894,48,61354,17961,0,-59451
2018:Q4,-155972,-217888,52443,111,-2904,-5706,264,105040,0,-1854,1663,-44171,0,9473,-155972,-162025,-9458,0,16387,0,1229,0,2728,-9287,-20000,-18553,-17011,-64530,-39,74488,-38963,0,89062
2019:Q1,-159270,-152854,14127,-1689,-822,-5915,1413,45742,0,5983,2160,-32745,0,-20543,-159270,160069,2411,0,-13646,0,610,0,-2459,-7185,-42202,-15,21094,-29583,136,10998,-9291,0,-250207
2019:Q2,12948,-7704,49722,327,-1204,-3542,1717,65444,22,741,16166,-29949,0,-29070,12948,2730,2502,0,-1853,0,485,0,-1349,327,-42202,-2479,-95081,-32507,1331,24122,11920,0,145002
2019:Q3,-47890,-96886,43165,1726,-613,-5152,1606,84838,0,1163,652,-41055,0,5831,-47890,-8262,2532,0,-2139,0,-665,0,6096,2839,-42202,-3606,69557,-54846,-4,40775,7112,0,-65077
2019:Q4,-13754,-82853,50621,987,-3289,-3060,1146,126533,0,-28763,3119,-46052,0,18478,-13754,193504,2748,0,-11890,0,367,0,-4074,1447,-42202,1124,-40878,-102468,1170,90123,-23839,0,-78886
2020:Q1,212405,-74225,19124,-2372,-3473,-5899,2818,72471,0,-17449,7882,-34854,0,267506,212405,47540,-27454,0,22110,0,1140,0,-2293,-5598,-28098,-12208,7795,-63120,1930,49334,-7543,0,228870
2020:Q2,117710,-6959,143135,745,469,959,-163,133589,77,3516,-5430,9373,0,-18466,117710,242807,-32932,0,-15481,0,348,0,-15864,-4544,-28098,4734,-50822,-66656,8,26997,12913,7974,36326
2020:Q3,255977,21518,115155,1233,-304,-2059,-48,112263,58,2111,186,1715,0,119304,255977,249431,-35723,0,-9818,0,564,0,-7219,-759,-28098,-5858,69181,-170363,6,46816,21564,644,125609
2020:Q4,216742,-10030,199120,2285,-184,-7811,207,182567,0,3542,12966,5548,0,27652,216742,135638,-39898,0,-15681,0,896,0,3557,10045,-28098,-10540,-50899,-181204,-43,137023,-22728,158,278516
2021:Q1,384362,51236,235557,-339,-464,-5980,6788,247915,0,945,1008,-14316,0,97569,384362,398678,-23217,-10,-25050,0,1024,0,60,-18273,-73742,4590,-56760,-119782,4182,209418,660,-269,82853
2021:Q2,312781,-10219,221336,1607,-1676,-5572,3888,247946,121,807,186,-25971,0,101664,312781,421347,-25114,0,-7789,0,962,0,1460,-27761,-73742,3395,-37793,-34764,1878,179323,-12552,-7445,-68624
2021:Q3,204478,-46647,138873,3769,-3308,-7579,3146,180369,0,1877,-534,-38867,0,112252,204478,157314,-25173,0,4798,0,-591,0,-67,-15118,-73742,-2385,-11046,-29055,553,133319,-29852,-1062,96585
2021:Q4,10589,-91030,215849,-2738,-4506,-6302,3154,259244,0,3341,-5444,-30900,0,-114230,10589,362082,-27853,-10,-8043,0,992,0,1183,-17237,-73742,4611,-24266,-133078,1158,209581,-61610,0,-223179
2022:Q1,80550,-117191,108838,-6657,-4209,-9013,263,196261,0,-2076,-7173,-58558,0,88903,80550,267728,-39192,0,1194,0,578,0,36648,-959,28669,-7961,-41256,-102442,288,154674,-23932,0,-193487
2022:Q2,150629,-140993,94394,2257,-4660,-7394,547,117048,0,-2483,32,-10953,0,197228,150629,27414,-32747,0,25347,0,-1938,0,2943,3635,28669,4379,-79621,-67833,402,71926,-54621,0,222674
2022:Q3,99668,-145628,81438,986,-4270,-8021,-526,100799,0,-2556,900,-5874,0,163858,99668,77891,-31019,0,4795,0,-227,0,8741,-2788,28669,-3400,-4043,-65973,-2,55362,40109,0,-8447
2022:Q4,-227709,-141379,204195,20720,-3185,-5889,-808,195162,0,1007,-677,-2135,0,-290525,-227709,-65830,-33215,0,-6377,0,-297,0,-9821,-3226,28669,799,28199,-152098,-554,134131,-3294,0,-144795
2023:Q1,-96522,-98636,40343,-10256,-3316,-5514,325,84079,0,593,2764,-28332,0,-38229,-96522,-89412,-20331,0,-1000,0,-329,0,-15720,-21208,-9489,-174,-71408,-41583,17,29267,25225,0,119623
2023:Q2,37052,-106644,104320,141,-2994,-7095,101,134922,0,127,5429,-26311,0,39376,37052,-37478,-22019,0,-8414,0,1311,0,-4744,-15839,11479,3404,27122,-77572,94,87136,25692,0,46880
2023:Q3,10501,-114416,96446,917,-2628,-5677,-348,108891,0,-2346,4254,-6617,0,28471,10501,110916,-21216,0,1695,0,1167,0,-8535,-13080,7012,5721,-14044,-73697,-10,72452,-19244,0,-38636
2023:Q4,-85199,-301609,250719,688,-2791,-5722,-960,269600,0,1335,-17,-11414,0,-34309,-85199,-134512,-23599,0,-6959,0,387,0,4244,-15025,-2297,3012,-33302,-125506,-50,211295,21552,0,15561
2024:Q1,101935,-146741,171849,-16542,-4728,-11183,71,226472,0,-32,-5775,-16434,0,76827,101935,78985,-88587,0,-11009,0,10931,0,-26066,6507,13617,2562,-33585,-122953,0,180545,-10521,0,101509
2024:Q2,44626,-135112,149255,685,-4133,-5085,-264,197116,0,-628,-7974,-32095,1633,30483,44626,328698,-92062,0,-328,0,411,0,-70104,9786,15417,3025,-86327,-103358,-61,125366,11156,0,-96993
2024:Q3,250244,-77587,284812,822,-3155,-5911,-463,299385,-75,2843,13309,-21943,0,43019,250244,211617,-97154,0,-354,0,769,0,-34495,-3787,6386,-4465,-69665,-141116,-185,191713,17402,0,173578
2024:Q4,376881,-19014,388403,2490,3929,-11934,-832,421461,0,-840,-3773,-22098,0,7492,376881,231805,-99163,0,-6071,0,-409,0,-8333,14826,2358,6599,-42587,-146456,83,342545,-16849,0,98533
2025:Q1,225836,-40380,241009,-3330,-5251,-8655,-95,298522,0,1440,226,-41848,0,25207,225836,273488,-94241,0,10801,0,130,0,-4557,-19100,7683,-27274,-55805,-192721,-2,181286,12869,0,133279
