date,FA386000105.Q,FA385090005.Q,FA385050005.Q,FA155111003.Q,FA385012005.Q,FA385013005.Q,FA145020005.Q,FA385420005.Q,FA385000005.Q,FA384090005.Q,FA313011105.Q,FA383020005.Q,FA383030005.Q,FA383030505.Q,FA383034005.Q,FA382051005.Q,FA384022005.Q,FA383069105.Q,FA383061105.Q,FA383061705.Q,FA383062005.Q,FA383063005.Q,FA384023005.Q,FA383069005.Q,FA383065005.Q,FA383066005.Q,FA103092305.Q,FA383064105.Q,FA103092105.Q,FA383094905.Q,FA383064205.Q,FA153040005.Q,FA153050005.Q,FA383070005.Q,FA383078005.Q,FA383090005.Q,FA384194005.Q,FA384190005.Q,FA313111303.Q,FA313125003.Q,FA313131003.Q,FA384122005.Q,FA103169100.Q,FA313161105.Q,FA313161705.Q,FA383162005.Q,FA103163005.Q,FA384123005.Q,FA383168005.Q,FA383169005.Q,FA383165005.Q,FA153166000.Q,FA143192305.Q,FA313140003.Q,FA383170005.Q,FA143178005.Q,FA383190005.Q,FA143181105.Q,FA103164105.Q,FA143192105.Q,FA112090205.Q,FA387005005.Q
1953:Q1,114835,133552,120724,33660,20783,62391,3890,0,12828,52526,-2412,4484,8132,0,0,36,3372,-72,624,12,3412,-604,6301,2132,2932,1237,60,696,1436,1502,492,3096,16220,6819,10284,-7992,39698,36164,0,56,-152,11280,12,2204,248,5776,3040,21681,1612,2536,9636,7897,72,32,8196,1924,-6925,3534,2072,-32,1494,-18717
1953:Q2,114947,165996,121612,33500,20834,63701,3577,0,44384,52896,-512,-11464,9488,-580,0,-1024,20104,184,11544,2792,4516,1068,1069,-48,1424,-307,64,1180,1628,-536,332,3040,16432,-501,12428,1748,8511,7124,0,112,-204,15676,-40,5392,988,5284,4052,14865,224,164,10948,3529,24,72,512,3220,-27153,1388,2180,-256,-536,-51049
1953:Q3,113906,165794,120345,33077,20217,64720,2331,0,45449,80549,-1204,19796,6916,-120,0,3260,4436,92,1284,1384,3136,-1460,3617,2424,484,709,56,-88,1408,645,336,2952,16668,-1833,12152,11552,35101,33279,0,72,-232,25328,40,16412,1740,5016,2120,14761,744,1644,9276,3097,68,100,1884,472,-9174,1821,1260,-72,633,-51888
1953:Q4,105286,52956,113411,32222,19926,63269,-2006,0,-60455,25189,-516,-13296,9684,-288,0,-2560,-3088,-168,-2060,-3912,2096,956,2273,1304,1064,-95,-76,-304,-1864,9745,372,2840,17040,-6417,7628,4016,85644,73679,0,88,-176,10768,272,-3228,3532,5344,4848,5141,-6624,460,9460,1845,-32,92,-8548,-3196,69542,11965,1552,676,9737,52330
1954:Q1,107821,63286,112770,31830,19802,63104,-1966,0,-49484,26538,-224,2888,9860,-500,0,-1564,-3408,352,-4360,-88,1760,-1072,2145,452,1408,285,48,-104,1136,-1850,340,2768,16204,3011,3836,-8048,76022,74936,0,164,-200,8420,372,-2992,2404,5528,3108,10057,1060,708,9028,-739,56,-52,6168,-6844,57167,1086,2948,-40,-1822,44535
1954:Q2,108783,60657,112750,32542,21043,62543,-3378,0,-52093,39329,-32,5188,10860,-32,0,864,-2564,196,-6948,2672,1904,-388,-139,-784,1072,-427,64,472,1572,-3211,200,2716,16040,1359,5468,504,91422,92389,0,96,-240,11796,88,2904,-1008,6072,3740,11765,-1592,420,11688,1249,80,-236,344,-5412,74196,-967,2088,76,-3131,48126
1954:Q3,109342,54418,114639,32143,22517,62070,-2091,0,-60221,56393,-656,10172,7808,-360,0,4024,-2940,-96,-5572,1312,2012,-596,2557,680,1272,605,36,-496,800,-3135,496,2676,15680,2651,6456,10624,116614,118785,0,48,-204,9108,228,3124,-4716,5372,5100,17517,652,2776,12784,1305,68,-400,5720,-1016,87944,-2171,912,60,-3143,54924
1954:Q4,115447,102592,119344,33913,23888,61859,-316,0,-16752,50254,-280,-984,11416,-144,0,-3336,-1068,-104,1616,-3348,3252,-2484,4457,1704,1832,921,-52,-1224,-1208,3818,648,2648,16100,7907,8296,3260,67006,63000,0,56,-260,15148,-172,3836,3660,5632,2192,22493,-1048,4580,15380,3581,-168,-508,4576,396,21267,4006,384,184,3438,12855
1955:Q1,123077,111630,128049,36601,25463,62181,3804,0,-16419,66205,-120,5496,8508,28,0,920,7688,-164,6160,188,1912,-408,4969,1636,2484,849,48,1328,1132,-611,508,2728,16528,9987,14388,-7320,82624,81183,0,48,-156,3888,-192,-4156,732,5472,2032,27285,3520,1660,15952,6153,76,-396,10016,692,39730,1441,2124,-64,-619,11447
1955:Q2,130697,49344,134724,38765,26044,65295,4620,0,-85380,68804,-132,1832,9284,-32,0,-1608,16692,292,9344,3080,4768,-792,1749,228,1360,161,72,-1100,1952,-4692,464,2836,16920,7003,15916,1648,154184,158380,0,20,-372,7160,-268,1132,-1744,5144,2896,35173,7944,1944,17116,8169,96,-208,8776,3088,104647,-4196,640,-136,-4700,81353
1955:Q3,134751,90795,137827,40395,25659,67478,4295,0,-47032,79596,60,6472,5760,-340,0,4544,10904,-312,5792,1568,3340,516,2489,528,484,1477,56,-328,1396,-2668,728,3032,17028,10275,9892,10296,126628,128372,0,16,-440,4840,-224,-164,-1576,4908,1896,32369,5640,3048,16104,7577,72,4,15728,4560,71223,-1744,1112,-172,-2684,43956
1955:Q4,138187,120957,140931,39435,24595,69668,7233,0,-19974,66317,32,-5180,10148,112,0,-1660,11556,-112,8296,-1660,3856,1176,2673,40,1960,673,-60,-228,-1624,3417,588,3024,17236,11335,9824,5124,86291,79062,0,8,-52,11360,8,1816,-320,4612,5244,31661,7300,2516,15800,6045,-128,-60,9940,6312,20021,7229,3000,836,3393,17230
1956:Q1,139588,79981,139845,37570,24325,71552,6398,0,-59864,55125,48,9200,9688,-168,0,-632,-572,-392,-3196,0,2248,768,5341,776,2824,1741,88,-100,2176,669,1204,3400,18016,4635,7944,-5812,114989,112028,0,28,-364,816,-40,-5000,-276,4444,1688,28353,6140,1720,15096,5397,92,232,5580,-5284,82575,2961,2088,224,649,59607
1956:Q2,141465,198272,139672,37708,24573,73806,3585,0,58600,55570,412,-2732,10632,244,0,-2252,6708,580,-2488,3232,3592,1792,729,84,1748,-1103,100,-2188,2600,-2522,108,3636,18236,9183,11848,828,-3030,-1760,0,68,-140,-6644,-116,-15060,272,4420,3840,26873,7436,220,15772,3445,80,360,9772,-5192,-26937,-1270,936,328,-2534,-56807
1956:Q3,145341,186664,141912,37581,24176,76586,3569,0,44752,65822,656,-1424,6100,692,0,7512,1132,368,-4156,1704,2536,680,1785,-72,600,1257,132,-272,3220,-1318,1364,3564,18656,9351,5912,8760,21070,19924,0,56,-264,3660,240,-4648,-156,3956,4268,22865,2496,3284,14132,2953,64,344,6728,304,-13833,1146,2292,340,-1486,-41323
1956:Q4,148859,66464,143393,39297,23767,78085,2244,0,-76929,62285,104,-1440,11436,2792,0,-2344,2988,-204,1700,-2836,3024,1304,3397,1288,1672,437,-32,560,-844,3097,468,3280,19348,5495,7940,6040,139214,132789,0,80,-208,9568,-20,2500,-860,3840,4108,21985,3964,1796,13496,2729,-32,276,2748,3468,94904,6425,3684,-332,3073,82395
1957:Q1,150649,223919,145817,40009,23556,80090,2162,0,78102,74465,1392,13936,14396,884,0,-696,7116,-124,1668,316,2284,2972,1995,-2524,3516,1003,96,-596,2352,1353,892,2976,21256,4661,9028,-6576,-3638,-7834,0,76,-188,16192,-136,6872,-164,3740,5880,19451,3448,-76,12884,3195,32,184,5056,-2796,-45841,4197,3040,140,1017,-73270
1957:Q2,150413,90097,145569,39608,23118,80186,2657,0,-55472,52558,1304,-9240,13296,944,0,-4472,9568,-20,3892,3100,1848,748,-1557,-2840,1948,-665,188,328,4792,-110,860,2668,22028,801,10156,1004,108030,104360,0,88,-404,-4536,-4,-14772,-40,4420,5860,21715,7852,-416,11252,3027,44,88,688,-2860,89537,3670,3612,188,-130,60316
1957:Q3,149879,276593,147547,39332,23038,82369,2808,0,129046,69972,108,2440,7820,988,0,8968,5152,248,608,500,2552,1244,967,-1276,1844,399,72,-2576,1708,8,860,2596,23192,1173,8576,7920,-59074,-60290,0,76,-408,20504,-76,10408,-412,4532,6052,15467,-1288,1448,12336,2971,8,48,2524,-1036,-97473,1216,1196,36,-16,-126714
1957:Q4,139628,140765,139125,38948,22992,81703,-4518,0,1640,42058,392,-9828,13652,-308,0,-1688,2028,416,568,-360,2108,-704,2535,496,2520,-481,8,-2212,132,342,728,2712,23976,-2731,7112,5208,40418,38168,0,80,-308,8288,392,-5684,1908,5336,6336,11531,-1756,-372,12304,1355,76,28,3428,-1840,16885,2250,1916,24,310,-1137
1958:Q1,133147,92967,132900,36568,22127,78214,-4009,0,-39933,57007,-1480,11116,19600,808,0,-248,-6792,900,-10048,-1676,804,3228,4589,1336,3452,-199,40,-2164,1236,2919,1304,2884,21960,4915,4076,-7756,96940,92885,0,144,-100,19732,1060,3812,2136,5264,7460,9589,-6188,4572,12468,-1263,72,28,-3656,-5996,73072,4055,884,276,2895,40180
1958:Q2,129117,66034,131303,35863,22304,77371,-4235,0,-65269,59611,-4300,11160,20192,432,0,-7032,-2576,-1236,3908,-1132,-1388,-2728,2349,100,3188,-939,100,-1724,2404,1775,1812,3100,21040,1843,6540,2496,124880,119349,0,84,-400,27552,452,20144,-2792,5428,4320,12109,-872,520,13568,-1107,80,44,8024,-4640,76496,5531,3432,308,1791,63083
1958:Q3,137938,24684,139907,36568,23951,77841,1547,0,-115223,64839,-1932,-9192,10160,548,0,8372,-9284,-700,-12788,240,2128,1836,4329,1024,2136,1169,60,-960,1412,3143,1488,3176,22112,15259,9628,6520,180062,174711,0,64,-4,5388,-272,-5860,612,5124,5784,19953,960,2152,16060,781,76,64,12708,-784,137246,5351,1940,288,3123,113254
1958:Q4,147016,96702,150447,37772,26457,80983,5235,0,-53745,86591,-1388,8744,13372,-1176,0,-2704,14416,136,10964,-1360,4020,656,5853,1092,4188,573,-40,-3640,-872,3355,1028,3132,21776,6487,11708,6540,140336,135921,0,60,-268,29332,-296,18916,-280,5984,5008,31125,5724,3088,19632,2681,-188,88,8388,1040,66344,4415,1616,-536,3335,50314
1959:Q1,154058,123207,158264,40618,29372,84398,3876,0,-35057,65879,-384,9072,9492,-600,0,-4852,14848,688,9724,288,2776,1372,7607,676,4992,1939,84,-1920,2060,-2927,1724,3184,23676,6781,2548,-4514,100935,101447,0,48,-136,16660,-212,10268,-1440,5676,2368,27983,120,2860,18444,6559,108,108,10948,4280,41448,-511,2044,408,-2963,30851
1959:Q2,162734,104600,166052,42308,30402,86054,7288,0,-61452,76220,-2960,696,13188,1528,0,-816,22080,392,14064,4504,3552,-432,3263,-864,4024,103,124,-2668,2960,-7737,1224,3208,23844,8281,6148,3857,137672,141993,0,132,-236,19308,-596,10448,68,5940,3448,38463,10172,1676,19836,6779,128,124,9260,7936,66878,-4321,2952,496,-7769,58134
1959:Q3,155727,188880,160999,43118,29766,87731,384,0,27881,62827,-668,6056,6592,-412,0,3992,15456,-1280,9220,2744,4632,140,743,-1892,2368,267,76,-4772,1920,-6836,1484,3444,26072,3449,-88,6319,34946,40402,0,120,-208,19332,-88,10480,-12,6680,2272,34855,5932,1056,19728,8139,96,112,1936,-2100,-13741,-5456,1040,376,-6872,-33153
1959:Q4,156504,58997,160638,41040,28824,86654,4120,0,-101641,47357,-288,-6736,9432,-1028,0,-1688,19456,2328,13184,392,3280,272,-1017,-8016,2828,4171,-88,-4592,-2084,-581,1244,3848,25300,601,-224,5802,148998,147987,0,8,-176,12624,-476,5012,-1212,5072,4228,32935,3228,1360,18932,9415,-136,92,2804,-1620,101456,1011,2276,-636,-629,97507
1960:Q1,170557,270489,171954,42424,29751,88579,11200,0,98535,65159,-200,4904,8920,-164,0,-1688,14044,-520,7692,-2776,4360,5288,-704,-1024,3304,-2984,88,-2908,2092,-276,1272,3756,23968,14664,-752,-1857,-33376,-34756,0,116,-224,2236,164,-5116,-252,5752,1688,28376,3828,3888,17232,3428,76,84,13856,-468,-78808,1380,1404,300,-324,-99932
1960:Q2,164869,123466,163554,43338,27442,89550,3224,0,-40088,49887,-376,2896,13476,216,0,-616,7804,-144,-1060,3008,4116,1884,2852,-640,2820,672,52,-4276,952,-1579,1412,3508,23780,764,-1724,746,89975,90254,0,56,-232,7864,768,-2740,1000,5272,3564,33076,6396,4228,16336,6116,40,72,3772,-380,45986,-279,1476,176,-1931,41403
1960:Q3,165241,272121,164049,42860,26666,90203,4320,0,108072,47880,-2552,6180,16356,104,0,620,-14192,-96,-14708,-1920,2224,308,3496,1816,2632,-952,48,-4040,1516,-946,1072,3068,23440,7692,-1552,7570,-60192,-60974,0,84,-176,8084,492,940,-1728,5252,3128,25212,192,3016,18072,3932,76,68,5104,-4128,-95298,782,1600,212,-1030,-106880
1960:Q4,158313,-28966,152548,41710,26713,89937,-5812,0,-181514,34161,-3684,-8484,20412,-392,0,-1324,-3872,944,-7852,-1428,2364,2100,7448,3156,3900,392,248,-4672,6284,-560,440,2580,23500,-512,-1860,-1391,215674,215507,0,92,-116,10324,392,-276,-64,4964,5308,27528,3284,4096,17484,2664,8,80,-3120,-1384,182095,168,980,92,-904,187279
1961:Q1,158946,-33207,155404,39355,26883,91713,-2548,1,-188611,36777,-1484,398,24444,40,0,1070,-12948,-1424,-9204,-2888,460,108,3601,1044,5268,-2711,116,-1812,2740,-5300,1716,2752,23556,6659,-2756,-6015,225388,227792,0,44,-164,4260,-884,-2248,568,5380,1444,26101,2804,4180,17432,1685,60,84,8116,-2264,191555,-2404,2680,248,-5332,192153
1961:Q2,162462,174791,160983,40361,27057,91772,1792,1,13808,82709,680,-446,23116,552,0,6,9552,-8,1200,916,4076,3368,5473,1880,3276,317,104,-3480,2324,813,1320,3172,23856,10883,228,4556,68901,63116,0,112,-116,19276,768,6812,-68,3952,7812,24221,2172,4176,18392,-519,92,88,5280,1108,13055,5785,4672,324,789,-12329
1961:Q3,171154,121890,170271,41535,28528,93551,6656,1,-48381,74420,-584,13940,15792,1800,0,1976,-7768,-952,-6344,2380,-1032,-1820,4741,816,3160,765,120,-4964,3128,473,1548,3692,23812,10303,1764,4647,122801,120672,0,500,-124,24040,608,14580,-168,6192,2828,29105,1248,4268,21432,2157,44,96,7676,1124,58211,2129,1532,144,453,49264
1961:Q4,178716,113461,175897,43494,29552,96854,5996,1,-62436,64334,-2040,-2508,18304,-1168,0,-2336,10244,3588,4564,228,2608,-744,6721,1172,4232,1317,56,-8816,1488,5050,2100,4172,23736,6295,2896,140,126769,122556,0,92,-92,17468,808,4280,896,5988,5496,38873,3396,5068,24984,5425,-100,104,3756,2516,59939,4214,-400,280,4334,65255
1962:Q1,180821,175467,182297,44501,30075,98314,9408,-1,-6830,67082,-1216,5444,32968,-928,0,612,-4860,-2476,-1844,-536,-536,532,6387,2076,4052,259,68,-6336,1812,1417,1512,4128,24164,6809,216,-5115,73912,72143,0,12,-172,17776,-156,7252,732,6644,3304,28699,3532,2056,19560,3551,32,116,8780,2452,14448,1769,244,144,1381,5354
1962:Q2,182201,185845,182004,45756,31021,99784,5444,-1,3841,72530,-464,2236,27364,440,0,484,3928,1108,3940,388,-1432,-76,8831,4992,1788,2051,108,-8940,2240,-758,1548,3952,23712,3777,912,3160,68688,68635,0,40,-116,17412,276,4796,1232,4932,6176,37435,4792,1500,23076,8067,76,124,3128,2412,8124,54,576,264,-786,-3644
1962:Q3,185076,181865,185198,46241,30938,101832,6188,-1,-3333,68708,-1780,4524,20796,-1228,0,3440,-3532,1232,-3924,1288,916,-3044,3759,1620,1428,711,96,-5372,2592,267,328,3648,23372,10597,340,6861,72041,71398,0,-192,-112,4432,464,-1520,-1460,4640,2308,40323,6020,4688,24380,5235,48,132,12108,1780,12879,643,256,144,243,3211
