date,FA383162005.Q,FA213162005.Q,FA213162400.Q,FA213162200.Q,FA163162003.Q,FA103162000.Q,FA893062005.Q,FA153062005.Q,FA103062003.Q,FA113062003.Q,FA213062003.Q,FA763062000.Q,FA753062003.Q,FA743062003.Q,FA473062005.Q,FA513062005.Q,FA543062005.Q,FA343062033.Q,FA223062043.Q,FA633062000.Q,FA653062003.Q,FA553062003.Q,FA563062003.Q,FA403062005.Q,FA663062005.Q,FA503062003.Q,FA263062003.Q
1990:Q2,41945,40791,1557,39234,1209,-55,41945,30017,-2904,0,516,-21830,0,20,0,2272,6724,0,28,13946,9828,-620,0,1652,2096,0,200
1990:Q3,24286,22050,3654,18396,2994,-759,24286,-21247,7564,0,916,-9079,0,12,0,2424,3516,0,-964,19336,15748,1920,0,556,3384,0,200
1990:Q4,55961,49271,3533,45738,6438,252,55961,53026,-4524,0,1416,-20384,0,-28,0,2216,2040,0,912,10952,5344,3492,0,-16,1316,0,200
1991:Q1,48822,49388,4580,44808,-1319,753,48822,-2715,3236,0,1252,-14412,0,-68,0,-7408,6944,0,-436,9141,50492,8416,0,-732,-5088,0,200
1991:Q2,67694,62651,8401,54250,3325,1718,67694,49200,-100,0,416,-17839,0,-120,0,-14244,-10936,0,492,5385,33344,12032,0,-240,10104,0,200
1991:Q3,107880,99469,10221,89248,9231,-820,107880,46143,44748,0,-372,-16984,0,-116,0,-13572,2392,0,248,4797,31028,12688,0,-64,-3256,0,200
1991:Q4,149445,151740,4282,147458,4031,-6327,149445,48604,32704,0,-1120,-9653,0,-76,0,-5408,-6852,0,280,7053,69924,12032,0,-1780,3536,0,200
1992:Q1,5187,-1389,-25036,23647,3697,2880,5187,8588,-45984,0,-1372,-7782,0,-32,0,1748,-360,0,-260,3506,36472,15992,0,300,-5828,0,200
1992:Q2,27096,21847,1696,20151,2692,2557,27096,-69720,30224,0,-1136,-7469,0,0,0,7856,596,0,-80,6550,36476,15060,0,74,8464,0,200
1992:Q3,61945,56340,33450,22890,1248,4357,61945,1984,-3576,0,-996,-1069,0,-40,0,10600,1912,0,-624,1294,41456,14220,0,180,-3596,0,200
1992:Q4,-940,-10234,-14402,4168,1883,7411,-940,-105995,23316,0,-996,-7723,0,-124,0,9980,2616,0,268,10334,47268,11804,0,272,7840,0,200
1993:Q1,73410,65518,-6767,72285,2091,5801,73410,8109,-5276,0,-980,-3927,0,-208,0,10496,516,0,60,-9186,67912,12072,0,-650,-5728,0,200
1993:Q2,87500,79981,14832,65149,2968,4551,87500,-76061,10348,0,-1000,3094,0,-368,0,12136,4292,0,628,12839,90888,12072,0,-80,18512,0,200
1993:Q3,91455,81254,8248,73007,2077,8123,91455,-38913,36276,0,-992,10291,0,-308,0,12620,5576,0,2420,17645,37564,12072,0,-1504,-1492,0,200
1993:Q4,12824,7875,-9145,17020,-2892,7841,12824,-77889,-5768,136,-1024,-1630,0,-100,0,11948,3428,0,596,17054,39688,12072,0,2000,12112,0,200
1994:Q1,-7685,-20293,2590,-22883,2122,10486,-7685,-18617,-10592,128,-996,3812,0,348,0,4504,-532,0,-2620,15834,10268,1620,0,94,-11136,0,200
1994:Q2,-62136,-73581,-8798,-64782,2491,8954,-62136,-13377,-8364,132,-868,-926,0,300,0,5000,-6468,0,516,13942,-54116,1620,0,2310,-2036,0,200
1994:Q3,-266,-8124,9697,-17821,4427,3430,-266,-53494,264,128,-772,-3452,0,400,0,8000,-1752,0,1036,3914,40404,1620,0,3194,44,0,200
1994:Q4,-73625,-81759,-12201,-69558,3704,4430,-73625,-35820,26684,132,-708,-7658,0,488,0,13128,996,0,32,-2249,-84196,1620,0,2566,11160,0,200
1995:Q1,-60744,-62415,12133,-74548,750,922,-60744,-71478,-37336,596,-640,-5451,0,-80,0,6472,-4516,0,-236,-6227,72612,4796,0,-1704,-18504,0,952
1995:Q2,-55572,-58772,-883,-57888,-107,3307,-55572,-175974,63952,600,-488,-3575,0,-168,0,6800,5900,0,312,41916,-5724,4796,0,1962,3168,0,952
1995:Q3,-54936,-57152,-4864,-52289,254,1962,-54936,28051,-92296,596,-4464,-5607,0,440,0,7800,-1812,0,972,11277,1480,4796,0,3030,-10152,0,952
1995:Q4,-59200,-65273,-1466,-63807,-12,6086,-59200,-110895,-13996,600,-8364,-2595,0,68,0,7944,-3292,0,1824,10347,33012,4796,0,7416,12984,0,952
1996:Q1,-17016,-21950,4671,-26621,4311,624,-17016,-15129,-35084,412,-4276,2999,0,132,0,7872,1768,0,1764,26029,-1404,960,0,10026,-14036,0,952
1996:Q2,-3364,-16110,8490,-24600,4503,8243,-3364,-70805,13684,416,2980,-753,0,-48,0,15980,-904,0,-3896,21996,10256,960,0,5838,-20,0,952
1996:Q3,-30017,-36579,8506,-45085,8262,-1700,-30017,-41917,8664,416,-944,-2170,0,-356,0,4992,1100,0,-3204,8078,-3008,960,0,448,-4028,0,952
1996:Q4,24293,11838,3340,8498,7249,5206,24293,-49763,-10344,416,332,4333,0,-284,0,28476,3832,0,260,11157,21276,960,0,746,11944,0,952
1997:Q1,7246,-363,-191,-172,4639,2970,7246,-9005,-2624,548,-832,2984,0,-248,0,-5404,468,0,5960,17755,-696,304,0,-612,-2304,0,952
1997:Q2,44376,31176,2906,28271,8786,4414,44376,-30813,23604,548,448,1847,0,20,0,3956,784,0,32,28208,11056,304,0,-966,4396,0,952
1997:Q3,84410,71172,21011,50161,7040,6197,84410,34691,-11564,552,-2176,4242,0,-204,0,5272,1392,0,1632,29309,21612,304,0,148,-1752,0,952
1997:Q4,91564,80482,9530,70953,8059,3023,91564,64595,-23964,548,-396,832,0,344,0,6700,9560,0,-3856,14812,9904,304,0,3618,7612,0,952
1998:Q1,90275,62547,-1697,64244,19325,8403,90275,2198,7292,-352,-1624,-1453,0,264,0,19968,1600,0,2308,27591,28932,1268,0,4082,-2752,0,952
1998:Q2,90034,71030,-11860,82889,12854,6150,90034,6693,-10896,-348,-2008,11840,0,-532,0,10704,1304,0,588,37320,19868,1268,0,2124,11156,0,952
1998:Q3,75000,62153,-12446,74598,7674,5174,75000,-12506,-2704,-352,180,11474,0,40,0,8580,1220,0,-304,37132,20164,1268,0,13500,-3644,0,952
1998:Q4,81483,70987,931,70056,7179,3317,81483,-5568,-220,-352,928,12603,0,24,0,26604,1396,0,4404,2640,35880,1268,0,6300,-5376,0,952
1999:Q1,80149,62228,-466,62694,11239,6682,80149,33249,-4056,-128,324,11323,0,444,0,-15500,2636,0,5136,22646,22024,7120,0,-3268,-2752,0,952
1999:Q2,33324,20665,1541,19125,8476,4183,33324,-21697,-14552,-124,256,5016,0,84,0,2500,2152,0,-5180,13917,22940,11512,0,5636,9912,0,952
1999:Q3,75761,55364,7296,48068,14425,5972,75761,5516,33308,-128,260,4995,0,-196,0,-13540,1712,0,-476,14404,11908,14084,0,6574,-3612,0,952
1999:Q4,28210,17283,1882,15401,7512,3415,28210,41240,-17684,-128,520,4006,0,4,0,-9864,1064,0,-312,22977,-21480,3324,0,5362,-1772,0,952
2000:Q1,28572,18837,12259,6578,5006,4729,28572,7659,12908,-252,284,11220,0,484,0,-15984,-584,0,-576,44109,-28480,3608,0,-1680,-5104,0,960
2000:Q2,-15882,-26673,4733,-31406,11503,-712,-15882,-5716,15332,-252,160,-212,0,-40,0,-16428,-1616,0,-256,12095,-15148,-2076,0,2312,-4036,0,0
2000:Q3,51927,42226,-13917,56143,7092,2609,51927,47733,-20576,-252,272,-1472,0,40,0,-8084,-1020,0,-2256,25952,5124,-1996,0,5134,3328,0,0
2000:Q4,29879,31626,2353,29273,-566,-1182,29879,-32106,20080,-252,144,4056,0,52,0,-14824,-1344,0,-2260,47885,10696,-7472,0,5820,-596,0,0
2001:Q1,136378,126338,31129,95209,5510,4530,136378,94002,-21188,1060,192,4220,0,-1356,0,-10888,-112,0,944,35385,24168,3656,0,1012,5284,0,0
2001:Q2,90914,75023,23062,51962,11964,3927,90914,57941,-12860,1060,416,11814,0,-16,0,1619,-352,0,-656,8522,8680,5448,0,4678,4620,0,0
2001:Q3,108897,90355,33989,56366,15817,2724,108897,50410,11644,1056,24,3142,0,-100,0,-23163,-180,0,-4256,25255,28156,7980,0,780,8148,0,0
2001:Q4,154552,129715,7211,122504,22017,2819,154552,12905,11976,1060,392,12524,0,568,4,13280,-1384,0,3744,40258,16756,10720,0,18172,13576,0,0
2002:Q1,112094,102914,16863,86052,9419,-240,112094,95409,2016,-136,108,-3661,0,-72,0,4076,1692,0,-3860,2970,21668,8640,0,4220,-20976,0,0
2002:Q2,147830,140086,31546,108540,9659,-1916,147830,95609,-8068,-136,104,-1613,0,-20,0,6652,684,0,476,3106,24728,8176,0,4244,13888,0,0
2002:Q3,164458,147441,29306,118136,13256,3761,164458,45311,21620,-136,16,6868,0,136,-4,-8168,1532,0,-148,21675,47760,8812,0,4516,7668,0,7000
2002:Q4,213310,185234,23169,162065,17941,10135,213310,108128,-4368,-136,324,8270,0,-12,0,24052,1164,0,80,37745,3836,19764,0,3168,4296,0,7000
2003:Q1,133088,107815,16162,91653,17698,7575,133088,99,812,-680,-12,5557,0,152,0,37576,6336,0,52,64195,16056,3928,0,-1274,-6708,0,7000
2003:Q2,179040,176299,17602,158697,11446,-8706,179040,94849,-5876,-680,-128,18247,0,24,0,27308,6812,0,-32,8974,13616,-1240,0,-154,10320,0,7000
2003:Q3,120072,94779,6719,88061,18612,6680,120072,13906,14984,-680,1372,17983,0,380,0,35520,5580,0,7452,9173,-17380,8376,0,5278,9128,0,9000
2003:Q4,118020,102934,1017,101917,7467,7618,118020,31668,3172,-680,1700,5237,0,-192,0,32180,6040,0,7260,10279,-7244,1664,0,16096,1840,0,9000
2004:Q1,224512,165245,17515,147730,8432,50836,224512,149160,-7668,1660,1608,2194,0,184,0,52176,3616,0,7208,-17035,10448,-1840,0,14190,-388,0,9000
2004:Q2,253049,228051,43896,184156,22156,2841,253049,135304,-3704,1660,568,16916,0,100,100,41096,3744,0,8496,40423,-40408,5820,0,9090,24844,0,9000
2004:Q3,216904,195715,43984,151731,5136,16053,216904,164211,-3244,1660,2368,7668,0,-1528,-20,25560,3704,0,-7796,189,716,-2044,0,12024,9436,0,4000
2004:Q4,158295,140813,-16494,157308,16892,590,158295,138103,252,1660,-1904,9583,0,344,40,24644,4036,0,-6844,29663,-1192,-2356,0,-34250,-7484,0,4000
2005:Q1,247638,203991,1577,202413,12480,31168,247638,117330,3292,100,476,15605,0,52,0,46164,4300,0,-6460,36799,12032,1076,0,-5872,18744,0,4000
2005:Q2,216527,176411,-6397,182809,9064,31052,216527,96979,-10092,100,2368,17733,0,16,0,43864,2168,0,-6800,69871,12620,2548,0,-1396,-17452,0,4000
2005:Q3,252735,168217,-3963,172180,23896,60622,252735,132779,8872,104,3892,22907,0,-144,0,48116,2432,0,304,-916,24596,-1668,0,-2568,12028,0,2000
2005:Q4,176676,107825,2015,105810,13408,55443,176676,101983,-872,96,1084,16911,0,744,0,30292,1360,0,300,1361,1584,-1080,0,-9960,30872,0,2000
2006:Q1,61677,4258,4330,-72,8372,49048,61677,-41217,9468,1316,-984,7365,0,532,0,21136,5160,0,344,58777,32504,-924,0,-6084,-27716,0,2000
2006:Q2,218901,148326,7391,140934,33968,36607,218901,154977,-15048,1316,2244,6989,0,436,0,26908,6740,0,364,15895,9724,1940,0,-6612,11028,0,2000
2006:Q3,199628,151237,-25158,176394,528,47863,199628,88777,-13620,1316,2236,29482,0,1092,0,15580,-2268,0,-564,59025,21232,-2480,0,-7616,-1292,0,8728
2006:Q4,265158,160324,-20132,180456,22216,82618,265158,54207,3272,1316,2132,53056,0,1260,0,11908,1940,0,-396,38879,31352,1556,0,5896,50052,0,8728
2007:Q1,312960,229648,15047,214601,10352,72959,312960,56074,1156,-492,3628,30532,0,156,0,50728,5080,0,-372,132417,44704,-2260,0,-8116,-9004,0,8728
2007:Q2,345725,227856,30741,197115,29368,88501,345725,141426,4140,-492,-864,14453,0,-972,-56,58460,5300,0,-288,58610,31656,-1648,0,1712,25560,0,8728
2007:Q3,202646,132050,5188,126862,6772,63824,202646,13188,4036,-488,4780,7258,0,1008,20,46024,4296,0,-256,139027,11184,-300,0,-3512,-36292,0,12672
2007:Q4,213338,109214,16924,92289,44336,59789,213338,-20313,-5104,-496,4600,-4663,0,2552,-4,105160,4196,0,140,88834,-5456,684,0,-1152,31688,0,12672
2008:Q1,153411,93249,11694,81555,11836,48326,153411,-113389,-33496,-352,1160,46636,0,-8,-80,39960,6132,0,-124,90400,35228,-184,2012,-748,67596,0,12668
2008:Q2,215059,75575,13633,61942,41880,97604,215059,147340,-1404,-352,-708,4952,0,708,0,17096,10424,0,-212,36835,55388,-8636,1752,-4504,-56292,0,12672
2008:Q3,82230,22937,-27611,50548,-10332,69625,82230,-20998,14432,-352,2256,66143,0,256,0,47940,2356,0,24,-96151,27752,-12480,996,-2576,53508,0,-876
2008:Q4,7280,-31857,21377,-53233,-4840,43976,7280,100707,8372,-352,-460,-37990,0,1032,0,50096,3152,0,-212,19668,-45704,-3056,1964,-196,-88860,0,-880
2009:Q1,175941,141231,1073,140158,2564,32146,175941,223974,-15384,168,-3408,5089,0,1824,0,-69340,11424,0,-436,-31526,57836,-168,3256,-1416,-5076,0,-876
2009:Q2,213493,168258,18767,149491,14176,31059,213493,135032,-1172,160,5316,23598,0,-2364,0,10816,27544,0,-352,-61486,81016,-1296,3584,-1976,-4048,0,-880
2009:Q3,150519,98534,12467,86067,7104,44881,150519,125915,8224,164,352,-20461,0,4440,0,-47124,19084,0,372,-79267,118532,336,4420,-2968,2232,0,16268
2009:Q4,205231,157573,-655,158228,6060,41598,205231,209422,12080,164,1924,1538,0,-124,0,-15788,30868,0,788,-103505,72452,176,3260,-2496,-21796,0,16268
2010:Q1,135144,92256,3085,89170,3772,39117,135144,103795,-12368,544,2328,17657,0,-1520,856,-14468,48640,0,680,-111995,67432,-744,2616,-4248,19672,0,16268
2010:Q2,44928,25246,-12410,37655,-8840,28523,44928,52540,-9612,544,-1300,11971,0,-4388,-856,-24732,25640,0,624,-34551,35344,900,2884,-3508,-22844,0,16272
2010:Q3,61588,49370,-22399,71769,-10516,22733,61588,-8997,8356,544,2364,18277,0,2928,0,-39840,49176,0,316,-51209,59460,3456,2244,-7144,11764,0,9892
2010:Q4,233392,182057,28664,153393,8512,42823,233392,201961,6160,544,5152,73172,0,-740,0,-16848,22176,0,940,-14493,-65560,864,176,-1844,11840,0,9892
2011:Q1,-83090,-94104,-7857,-86247,-624,11639,-83090,-14346,-2896,360,-480,32162,0,1188,11300,-16956,11164,0,584,-27706,-68092,-900,-628,-4284,-13448,0,9888
2011:Q2,-100441,-102626,-38344,-64282,-2632,4817,-100441,-24463,-4584,-636,-2840,30956,0,-1340,1932,-53680,7640,0,228,-74302,1088,3840,1016,-3748,8564,0,9888
2011:Q3,-12711,-2716,-1045,-1671,-19412,9417,-12711,17239,-4008,-508,-600,52948,0,1384,3856,-28912,7608,0,-1620,-38066,16064,-720,412,-3792,-21252,0,-12744
2011:Q4,43874,41471,4706,36765,-5856,8259,43874,28146,-2152,44,4632,54514,0,2352,-4208,-49824,8792,0,-1396,-25762,54584,1080,3204,-3652,-21984,0,-4496
2012:Q1,-10987,-8917,1851,-10769,-6880,4810,-10987,-136510,-156,12,88,68607,0,-56,5764,-4808,14676,0,-1376,-50016,81836,-1216,4176,-3372,14160,0,-2796
2012:Q2,94600,83502,12213,71289,-19324,30422,94600,16412,148,-72,736,78004,0,-2656,-3404,-3872,972,0,-1384,-34780,62008,3808,3256,-3288,-15644,0,-5644
2012:Q3,3619,9709,8981,728,-14484,8393,3619,-123134,-744,-236,4100,76403,0,-148,-460,-6504,11812,296,1360,-29023,76492,4896,2912,-5272,-10824,0,1692
2012:Q4,-42376,-35862,-6913,-28949,-16916,10402,-42376,-131564,56,248,92,48970,0,1064,1452,-15032,9396,4,1432,-1789,43836,4920,3956,-4440,-9348,0,4372
2013:Q1,12639,7315,-5263,12578,-5916,11241,12639,-54703,-52,-1644,5452,48804,0,340,4624,-5936,13816,8,1444,-79221,53644,4672,2872,-2652,18012,0,3160
2013:Q2,-79007,-68663,-19751,-48911,-12840,2496,-79007,-74824,288,-756,3208,65985,0,240,-316,800,12944,8,1752,24468,-66900,752,-1712,-5976,-43280,0,4312
2013:Q3,-83139,-62749,-7671,-55079,-17256,-3133,-83139,-1013,-696,-1392,3192,45510,0,1920,1864,4508,11096,-20,184,-34780,-107452,-1568,-3932,-4124,-1864,0,5428
2013:Q4,-88686,-69003,-11903,-57100,-17496,-2187,-88686,-36915,-428,-1608,5044,52953,0,364,-3308,-24216,22420,12,96,-35831,-70712,-1736,-288,-1440,1968,0,4940
2014:Q1,-58692,-51036,-7177,-43858,-4520,-3137,-58692,-70542,-1928,-856,524,42651,0,-992,-648,-10440,4620,-8,-240,-43649,28744,2108,1444,-2972,-9388,0,2880
2014:Q2,-34808,-17754,-5033,-12721,-2344,-14710,-34808,-71002,-1372,-648,-992,20884,0,-3024,1252,-14940,8680,0,-132,-24902,43116,432,3088,-2076,4116,0,2712
2014:Q3,-70579,-61719,-12965,-48754,-11160,2300,-70579,-95605,-2420,-760,-4192,37941,0,-576,-300,-25816,8404,-44,-236,-27191,45192,-504,3340,-2980,-9800,0,4968
2014:Q4,40068,32041,-393,32433,-7756,15783,40068,-28318,-796,-420,5988,38305,0,200,-4940,-14160,10912,-4,-48,-39422,52968,232,4816,-2340,10348,0,6748
2015:Q1,90750,69594,-2048,71642,-2064,23221,90750,-67286,1304,272,5500,58614,0,-56,612,30068,10172,0,-24,-16674,49792,-20,5528,-3604,6840,0,9712
2015:Q2,23545,17043,-642,17684,-13616,20119,23545,-21430,1708,620,1116,46681,0,-780,1448,9520,9964,0,172,-35457,5548,-344,2188,-3156,-5168,0,10916
2015:Q3,29988,23441,-19945,43387,-9896,16442,29988,-12918,496,176,-1568,43334,0,-1136,436,7548,12432,-4,180,-12045,3004,752,2028,-1544,-12948,0,1764
2015:Q4,-49904,-39682,-1121,-38561,-6008,-4214,-49904,-91294,500,168,5220,32983,0,-508,-248,-6356,1832,0,176,-48140,57284,-432,5972,-2220,-8272,0,3432
2016:Q1,62451,42696,-1029,43724,3876,15879,62451,-38971,-2372,612,2040,47773,0,-928,1644,4428,13528,-4,172,-64580,72284,1456,7176,-2588,18804,0,1976
2016:Q2,110825,77655,2261,75394,-460,33630,110825,-4689,-2700,292,860,53469,0,-208,-24,-11916,10444,-4,-4,-42079,93348,648,5268,-260,1556,0,6824
2016:Q3,54114,33142,-8495,41637,-9212,30184,54114,71727,-2968,928,7652,45335,0,-492,184,14052,9892,88,184,-209360,82304,1200,5900,-4860,22124,0,10224
2016:Q4,-13294,-17101,-3725,-13376,-6628,10435,-13294,62669,-2752,1616,5964,40611,0,24,1492,740,3372,12,548,-28678,-96432,-3972,5044,-1884,-11564,0,9896
2017:Q1,-62641,-67603,-120,-67483,-756,5719,-62641,-92554,-2760,820,4248,22456,0,-216,-56,-16380,7344,4,44,-29951,43648,40,2492,-676,-5688,0,4544
2017:Q2,24429,-14692,72,-14764,12396,26725,24429,-29898,-2484,616,1808,28829,0,-288,536,-8424,4472,0,-56,-41607,48624,1156,5928,-1816,4744,0,12288
2017:Q3,-36037,-12493,14322,-26815,-14264,-9279,-36037,-74981,-3020,792,2892,16654,0,-1392,-1388,-12496,8184,-44,1308,-17065,51128,-160,4980,-1668,-16064,0,6304
2017:Q4,154244,95856,4914,90942,7788,50600,154244,52805,-1652,916,7500,16304,0,-8,264,-2264,5936,4,1364,-158,24236,-112,7136,-632,37512,0,5092
2018:Q1,-86262,-84303,4629,-88932,6360,-8319,-86262,-121449,1808,92,-144,-33210,0,60,-588,2616,7156,0,1652,-3787,58556,-148,3196,-744,-1484,0,156
2018:Q2,8406,6931,2028,4903,-1284,2759,8406,20024,1920,-456,6292,-35538,0,-36,300,-29464,-3288,0,1344,25713,16296,8976,9032,-144,-10588,0,-1976
2018:Q3,-9312,10340,6184,4156,-10556,-9096,-9312,44992,1684,-168,9064,-53483,0,-276,-1796,-34512,-2608,-84,-2680,-5481,35992,-1560,1940,-1324,-3144,0,4132
2018:Q4,-81056,-85092,-1348,-83744,-1120,5156,-81056,67421,1524,-520,204,-37153,0,-72,1608,-94332,-12096,-20,2568,21403,-29892,672,12700,-548,-5968,0,-8556
2019:Q1,-55499,-66214,5721,-71935,-4888,15603,-55499,-114731,4292,-2308,2472,-38325,0,136,-312,-3804,1260,4,-4000,-16919,125004,1848,4544,-356,-18952,0,4648
2019:Q2,-48086,-55869,7814,-63683,1392,6391,-48086,-97917,4376,-2160,3444,-62104,0,-84,-528,-11576,-3784,0,0,5551,100764,-812,9312,-924,6604,0,1752
2019:Q3,41998,25035,1130,23906,-1564,18527,41998,-76180,4680,-2012,-3276,-2212,0,-304,-1336,-2812,-932,-12,0,-7398,105576,5368,11420,-1028,7332,0,5124
2019:Q4,118446,96844,12487,84356,-2440,24042,118446,20000,5804,-1804,-1668,-15392,0,4,3960,-612,-260,8,0,-13846,117856,292,15212,-132,-15624,0,4648
2020:Q1,38539,32473,-5956,38429,-11332,17397,38539,12372,-8516,1000,-2472,127675,0,96,3576,-1276,-8456,-32,0,-6869,-69592,460,3920,-184,-10068,0,-3096
2020:Q2,104238,113253,8759,104494,-9036,21,104238,-72912,-8412,460,9528,50205,0,-100,3816,2176,-4044,8,0,40605,69492,-172,14376,-688,-21168,4800,16268
2020:Q3,191193,178994,4784,174211,-5244,17442,191193,31171,-8080,652,284,49641,0,-628,4776,7812,-1412,-28,0,-40440,122744,-44,14476,-184,6692,1804,1956
2020:Q4,33947,57832,-690,58522,-11816,-12068,33947,-90511,-8760,520,1040,48407,0,-3696,5316,3232,-2124,8,0,-49364,102740,-1508,22068,-968,-15248,18528,4268
2021:Q1,121234,108174,-12320,120494,2336,10724,121234,-97423,11088,288,-1196,72385,0,4,3580,-2516,-340,8,0,-23300,121728,1464,21232,-200,8376,-900,6956
2021:Q2,119532,104209,-10768,114977,-32,15355,119532,-55826,11248,-100,-14212,60274,0,-4,2020,-2484,-1380,4,0,-16576,111168,1140,23904,-336,7100,-5148,-1260
2021:Q3,116537,98450,-30634,129084,-3876,21963,116537,-92880,11336,348,7800,49108,0,-44,2696,-512,4384,-44,0,-6020,117240,208,18400,-588,5948,-1592,748
2021:Q4,-29782,-26565,-922,-25643,-2300,-917,-29782,-138142,11088,60,2952,30353,0,0,900,960,1856,4,0,-12373,52236,144,18700,-308,2308,-968,448
2022:Q1,-46737,-77726,-21705,-56022,8300,22690,-46737,-71441,5012,-144,3620,53529,0,20,2036,10852,5944,4,0,22563,-101292,32,18980,-40,-3072,-4896,11556
2022:Q2,54670,54590,-2664,57254,-10076,10155,54670,150332,4924,-732,13752,54192,0,16,644,1060,11548,-8,0,12997,-228596,-120,37324,-592,-1684,0,-388
2022:Q3,-27423,-13260,2936,-16196,-2980,-11183,-27423,4010,4144,-744,5584,-7275,0,-36,-420,-16324,6068,-12,0,4598,-50552,-1828,872,-40,20508,0,4024
2022:Q4,-183686,-166264,-8447,-157817,1060,-18482,-183686,59474,3024,-1892,-2792,-80426,0,-4,-2048,-26572,-3460,0,0,-12042,-159492,100,59956,-268,-12856,0,-4388
2023:Q1,48126,40027,-2166,42194,640,7459,48126,108254,-4372,-104,6576,-71559,0,-8,-104,-33100,-5436,0,0,135,46940,1112,-2688,4,-5160,0,7636
2023:Q2,110661,91415,6818,84597,8880,10366,110661,156869,-3456,176,3800,-66551,0,-4,-672,-29964,-12088,4,0,20478,7884,-596,10196,-256,18060,0,6780
2023:Q3,-6086,-5481,11369,-16851,276,-880,-6086,39804,-3768,640,3896,-46037,0,0,596,-32084,-5260,-20,0,25047,-14796,-396,18556,-60,1312,0,6484
2023:Q4,-59909,-36617,-10290,-26327,-976,-22316,-59909,91656,-4752,-844,-1068,-74913,0,124,-1616,-22204,-16436,0,0,1207,-44396,-2936,33164,532,-10420,-11628,4620
2024:Q1,136465,100021,5733,94288,9656,26788,136465,136691,808,208,4756,-69387,0,32,192,-22568,-9632,4,0,9153,66576,-104,2412,276,8184,0,8864
2024:Q2,240947,198091,4724,193367,14308,28548,240947,230063,1268,120,5632,-16710,0,0,-280,-9620,-20608,0,0,7514,19592,-880,10188,-108,10588,0,4188
2024:Q3,166508,137917,24171,113745,7112,21479,166508,95678,572,-188,6612,-36129,0,-48,204,2480,-16420,12,0,21227,68264,-92,26772,-40,-9036,0,6640
2024:Q4,-69673,-46209,-4521,-41688,1508,-24972,-69673,-77269,120,344,196,-44637,0,8,-2040,-13652,-9984,0,0,-2342,48296,-2924,29060,384,-1488,0,6256
2025:Q1,185867,145347,-7131,152478,7260,33260,185867,112168,864,256,6784,-4443,0,88,548,-7344,-5348,0,0,17154,45868,-520,22604,252,8140,0,-11204
