1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2007:Q2,26738905,2111666,4294495,6785814,3454890,10092040,26738905,10841857,242182,3416042,4317651,2865982,14181781,173621,411,2684834,4077824,4601991,1086853,141041,93615,599130,722461,1715267,26084563,3735971,2157312,190807,63353,9263,1315236,15781027,799785,2094564,432220,33627,161760,895765,2441991,691865,35101,822281,1746180,1896783,177702,25901,1269010,405080,191967,139102,870581,27105,622657,6567565,654342
2007:Q3,27409867,1857724,4403060,7099555,3484875,10564653,27409867,10979758,243875,3427816,4426013,2882054,14613407,176994,290,2823986,4252616,4666776,1103631,136007,86273,631243,735591,1816702,26928869,4241794,2610200,164918,63984,9919,1392773,15964226,789551,2112027,444584,31823,159790,899179,2459616,712416,35420,815111,1848560,1952181,176197,29200,1237320,407566,195949,114708,962286,32090,548652,6722850,480998
2007:Q4,27964530,1788893,4493689,7397749,3560968,10723231,27964530,11167686,254959,3465301,4516828,2930598,14937646,185053,511,2910192,4464418,4642306,1097625,127295,64803,659051,786392,1859198,27450152,4286712,2651153,152455,64613,10244,1408247,16163836,750855,2103851,460671,30670,157461,898327,2450753,733828,36294,842539,1992717,2017732,170937,34692,1243820,429787,189350,120627,1020534,53618,424773,6999605,514378
2008:Q1,28395889,1784628,4691656,7563813,3597489,10758303,28395889,11438049,257918,3510907,4715114,2954110,15077745,185022,369,2938117,4602238,4585207,1118050,104724,80369,686088,777561,1880095,27908727,4286274,2704996,112416,62642,11076,1395144,16368444,602310,2094819,480638,29829,164339,893761,2401852,733874,37819,835055,2294309,2013549,162152,40445,1277834,421725,198352,113334,1110820,55055,406573,7254009,487162
2008:Q2,28643362,1748411,4656134,7885840,3641685,10711292,28643362,11522614,268388,3614036,4679655,2960535,15311212,184497,332,3102075,4760244,4490879,1101679,100931,84481,735379,750715,1809536,27741044,4380178,2838501,119669,60670,10994,1350344,16109737,489835,2139793,453571,31850,169226,881435,2346494,708565,37002,833388,2287419,2046967,155553,45154,1309013,415768,197768,118360,902763,78243,461570,7251129,902318
2008:Q3,28924446,1555718,5192997,8068431,3649393,10457907,28924446,12086992,265805,3648725,5216095,2956367,15257026,177108,0,3152680,4892653,4376322,1083805,91069,76926,699194,707269,1580428,27471841,4559956,3076488,118037,58699,13729,1293003,15865772,501545,2244596,436053,31303,162863,862239,2259770,687533,36980,770520,2287001,1956384,132815,50696,1253294,412952,195057,110263,1009317,69857,394734,7046114,1452605
2008:Q4,29352690,1599798,5757055,8166697,3675463,10153677,29352690,12677853,264595,3662283,5780401,2970574,15218573,185315,0,3181923,4961428,4229763,1025341,68413,97067,664312,805011,1456264,28161715,4904783,3401516,126993,56728,65975,1253571,16001459,507177,2188803,491473,28607,158147,854480,2175153,710197,34944,732359,2740354,1797057,112821,57262,1305544,393097,192364,98357,827588,65403,530272,7255474,1190975
2009:Q1,29741530,1424564,6227207,8182826,3712453,10194480,29741530,13256420,265236,3741933,6249755,2999496,15008327,170928,0,3118309,5041969,4034427,980846,43552,82039,1177700,358557,1476783,28449754,5151237,3683050,127408,55353,117535,1167891,16113601,790176,2248502,441986,26822,147827,869254,2279056,710435,33902,689698,2633063,1874420,114804,69103,1325449,329114,199695,100958,721678,54596,453063,7184917,1291776
2009:Q2,29994201,1279723,6571808,8141099,3759712,10241859,29994201,13692465,268780,3797207,6594082,3032396,14675095,168410,0,2948078,5170747,3841049,924769,42063,97137,1178841,304001,1626641,28947766,4920153,3293914,138700,53978,162036,1271525,16713984,1226811,2356461,378855,28117,159375,887830,2364036,730913,32677,711949,2473608,2064827,124268,82387,1330648,286764,204739,110380,728098,59284,371957,7313629,1046435
2009:Q3,30317916,1170016,6968783,8121259,3789727,10268131,30317916,14129797,270556,3814680,6991985,3052576,14395690,161345,0,2800509,5297548,3639472,913259,38224,104025,1185725,255583,1792429,29861082,5183130,3477153,132872,52604,185953,1334548,17180824,1604781,2391318,382340,28338,164738,910012,2468533,759314,34730,734152,2231858,2312180,136969,95771,1319054,221214,199890,116677,690187,60005,318763,7497128,456834
2009:Q4,30462390,1138000,7232689,8106793,3861759,10123149,30462390,14481646,272071,3841418,7256184,3111973,14108178,176970,0,2706589,5376709,3398950,899562,37062,92851,1157773,261712,1872566,29926510,5055587,3321979,145413,51229,208708,1328258,17390988,1856579,2434424,336341,26457,172584,939851,2584049,762342,36204,735603,2103482,2439786,136977,107082,1253705,153036,198615,116157,669497,61499,266718,7479935,535880
2010:Q1,30578533,1081303,7714997,7715167,3898249,10168817,30578533,15064183,273014,3914273,7738578,3138318,13571282,655309,74280,6703787,987799,2719953,922116,45124,92252,1147763,222899,1943068,30070381,5326289,3574542,146077,51844,198391,1355435,17130588,2025804,2441822,328581,23805,187188,939978,2634448,787839,36907,753104,1894547,2605986,141226,118006,786703,116893,87325,122397,725195,62280,310554,7613504,508152
2010:Q2,30729239,1028255,8059428,7696793,3903470,10041293,30729239,15448306,270804,3959182,8083278,3135042,13351938,688296,78180,6618868,1054075,2583367,897070,38682,100907,1099542,192951,1928995,30533776,5462059,3754394,153260,52460,187366,1314579,17263731,2071262,2411421,341842,20006,197515,940611,2706197,827762,35611,754333,1772758,2755793,141423,129569,770061,76222,86006,129127,716368,44749,335095,7807987,195463
2010:Q3,31213750,1050754,8457152,7631053,3910494,10164297,31213750,15940109,268175,4048115,8481123,3142696,13199804,645267,79569,6503569,1103513,2475034,879328,38495,96115,1174127,204787,2073837,31446583,5460362,3670586,165273,53074,177451,1393978,17690494,2056606,2504121,465469,17346,185478,945799,2784915,864807,37381,764342,1667136,2931692,148113,141070,752777,49655,84412,144513,730422,89837,324603,8295728,-232833
2010:Q4,31778676,1057585,8822662,7605498,3980522,10312409,31778676,16404880,270303,4088549,8846823,3199205,13272476,585097,88172,6434523,1146814,2345530,1188282,37013,129722,1150286,167037,2101320,31587389,5569305,3716220,216876,53689,162622,1419898,17766484,2173614,2549838,325623,16994,177364,944757,2856357,867278,37320,763146,1785437,2957017,142683,137680,725724,43626,84123,161173,741663,79399,195668,8251601,191287
2011:Q1,32134657,1131327,9090815,7656044,3963145,10293326,32134657,16715854,270147,4150982,9115274,3179451,13235239,583402,95954,6437298,1194287,2261665,1173614,37101,128238,1156677,167003,2183564,31923758,5464377,3648418,212708,53965,151940,1397346,18111212,2422712,2571448,321928,16709,196268,956658,2921772,876822,37080,769772,1762543,2904732,143478,145553,704244,43313,84436,211217,762469,79067,178991,8348169,210899
2011:Q2,32329638,1081645,9295140,7585054,3933442,10434357,32329638,16944518,269489,4209651,9319638,3145740,13075904,573314,86083,6317319,1243237,2199889,1162110,34755,110065,1202500,146632,2309216,32434550,5527102,3772823,218592,54240,117169,1364278,18383145,2657710,2536830,326830,15319,201084,958282,2968667,901078,36307,780985,1677008,2932495,147809,157176,690734,39447,86157,239397,758361,81337,190133,8524303,-104912
2011:Q3,32463315,1004484,9588341,7592222,3921265,10357003,32463315,17286256,264636,4268661,9613323,3139636,12890549,535955,61305,6282741,1284499,2122575,1164774,33477,99211,1180693,125319,2286510,33047029,5802544,4135889,188312,54515,84050,1339778,18460037,2656460,2598472,349000,13671,204131,965385,3033848,938994,37061,720387,1713491,2831722,145625,167881,704592,31351,88663,262772,719387,85938,191207,8784448,-583714
2011:Q4,32732749,969302,9906085,7584476,3942430,10330456,32732749,17658086,263172,4303850,9931353,3159711,12790957,563510,59502,6247324,1311884,2071959,1158531,31343,91829,1160753,94322,2283706,33458088,5834148,4131824,207993,54791,44371,1395169,18875283,2617610,2658185,327778,13479,207863,1012314,3074095,955513,39065,710796,1814229,3086862,148169,183675,697832,30195,85002,270279,723378,78434,140530,8748658,-725339
2012:Q1,33214418,979483,10306692,7539839,3944463,10443941,33214418,18156853,261452,4401922,10331125,3162354,12799114,554046,66481,6178597,1336809,2012518,1151606,31677,98018,1277137,92225,2258451,34336258,5666145,4036961,191366,55844,14351,1367623,19755941,2902051,2792731,320501,13518,226103,1000384,3128859,979643,40698,779166,1747335,3280912,151973,201949,686103,27930,84900,328240,784653,134905,143388,8914172,-1121840
2012:Q2,33297082,946771,10490548,7548146,3966297,10345320,33297082,18431114,256621,4481391,10515016,3178086,12565365,496224,60982,6139839,1383839,1945568,1128436,35362,102140,1197205,75770,2300603,34742402,5846868,4237084,188317,56898,12889,1351680,19917708,2995066,2798387,322903,12821,229839,990246,3121738,1023528,40983,792507,1678529,3388329,154882,221205,643079,26541,86899,347781,781530,99464,161452,8977826,-1445320
2012:Q3,33892305,939597,10723156,7550291,3957168,10722093,33892305,18769451,253000,4595231,10747550,3173670,12664696,493214,66035,6111541,1414356,1884737,1126468,33746,85832,1411584,37183,2458158,35566882,5996063,4326326,191761,57952,13074,1406950,20324080,2976546,2874266,349256,12154,228647,984214,3188255,1060580,41900,786965,1722367,3557229,161772,232560,617636,24537,85315,408008,765150,107404,139319,9246740,-1674577
2012:Q4,34234450,937938,11027944,7560295,3953644,10754629,34234450,19187852,248771,4714439,11052823,3171819,12509425,484610,68694,6092689,1442727,1785292,1084452,30137,90164,1401424,29236,2537173,35800728,5833318,4201128,192241,59005,12370,1368574,20602618,3065045,2900873,340650,11092,225663,984218,3236990,1085388,42867,795060,1773488,3653046,164535,241989,594716,23795,78701,389477,797452,100961,96613,9364792,-1566278
2013:Q1,34706652,990866,11373129,7596160,3963150,10783347,34706652,19598219,247292,4773391,11397755,3179781,12522104,469806,74354,6103474,1468060,1765907,1072147,31766,89105,1395481,52004,2586329,36059893,5660738,3980272,182842,59133,11666,1426825,20902847,3324085,2923386,320706,11344,236970,988835,3211544,1090253,41283,801346,1770040,3729482,171920,248340,585636,21721,74999,382061,759804,103119,105973,9496308,-1353241
2013:Q2,34581777,980241,11368166,7665042,3945647,10622681,34581777,19647988,244082,4849214,11393128,3161564,12414976,408318,63130,6137643,1502437,1563773,1066162,157713,103067,1360256,52477,2518813,35028408,5124701,3485763,180387,59263,11355,1387933,20630027,3460797,2867405,298397,10839,242138,990445,3188770,1071741,37571,789198,1771695,3564822,170421,243675,562914,21746,70078,362142,684168,111326,109739,9273680,-446631
2013:Q3,34880029,966579,11563589,7717790,3912715,10719356,34880029,19953261,239768,4988232,11588687,3136574,12340426,364747,58770,6147700,1544992,1510837,1077540,159032,96121,1351609,29078,2586342,35173932,5003212,3359118,190279,59392,11596,1382827,20763426,3707798,2865965,304160,11321,237925,996000,3159593,1082662,36294,792189,1797771,3488291,168434,249082,541885,20954,69971,341535,672936,113420,105240,9407294,-293903
2013:Q4,35323378,941316,11834187,7798225,3894096,10855554,35323378,20240478,235394,5022866,11858674,3123544,12487993,393733,66899,6200226,1573512,1463167,1078333,170120,112398,1384368,45237,2594907,35327937,4883006,3212867,184184,59520,11270,1415165,20858025,3909862,2912546,295327,11987,230372,1009678,3143430,1086697,46099,812350,1805649,3469851,167569,245909,506148,22397,67939,299615,624671,72796,117133,9586906,-4559
2014:Q1,35645740,981876,12098504,7725110,3886947,10953303,35645740,20605196,234264,5130457,12122507,3117968,12379468,380537,66162,6111353,1589754,1414007,1054631,192285,122725,1385594,62420,2661076,35981169,4925901,3226450,194434,59946,11414,1433657,21264919,4187134,2975331,292671,12506,235013,1009720,3195085,1122718,44238,830203,1705876,3503147,172073,259018,503682,22479,71832,289889,626338,68484,137482,9790350,-335429
2014:Q2,35873872,995202,12047511,7778524,3883853,11168782,35873872,20647563,233678,5226573,12071546,3115766,12393816,370890,67463,6150567,1603922,1398528,1059863,185988,113379,1386748,56468,2832493,36610723,4961419,3291163,185750,60373,11464,1412669,21685408,4400551,3036316,289396,11213,234868,1016601,3262134,1156737,43772,878361,1568940,3621299,175602,274056,496708,22679,72451,299790,602591,75261,146082,9963896,-736851
2014:Q3,36185869,985785,12255772,7837560,3851453,11255299,36185869,20897197,230888,5298529,12279629,3088151,12475154,369345,65716,6186189,1627514,1400243,1066592,186968,123900,1377040,71647,2813518,36865482,4921894,3311526,184110,60800,11644,1353814,21919335,4470427,3102848,278733,11009,232218,1030281,3312193,1175383,43339,883431,1633717,3617313,173990,276772,494762,25571,69928,294534,549630,80249,163007,10024254,-679613
2014:Q4,36585607,920070,12480854,7948383,3863093,11373207,36585607,21207063,228949,5373959,12505228,3098927,12565894,371402,58082,6275505,1648504,1397499,1080315,187718,123878,1374162,48829,2812650,37469611,4957255,3268503,213614,61226,11919,1401993,22338165,4610724,3193737,271862,10760,221202,1045153,3348479,1209746,44823,884478,1698799,3696321,172229,296977,493259,27728,73938,306787,542551,71983,116629,10174192,-884004
2015:Q1,36778363,942378,12606703,7904936,3892907,11431439,36778363,21485332,228433,5502824,12630834,3123241,12482738,367440,60827,6234619,1646186,1388634,1080032,181018,107412,1366209,50361,2810293,37836861,5024352,3295630,202565,62471,11233,1452453,22506039,4649000,3271540,267536,10716,226690,1034337,3324152,1215670,45423,874857,1665739,3798050,173226,318557,485468,28334,68839,302388,548730,66107,130680,10306470,-1058498
2015:Q2,37087627,968457,12670654,7959876,3906682,11581958,37087627,21721810,225029,5669621,12695304,3131856,12589533,396641,67945,6257982,1677244,1378184,1060680,169904,135794,1371853,73306,2776284,37521307,4874219,3182727,197830,63717,11353,1418592,22233682,4528755,3281658,258140,11085,223983,1034713,3314558,1189832,43720,874791,1615789,3787755,169705,314898,466772,29297,71818,282901,525526,67276,140710,10413407,-433680
2015:Q3,37284348,980946,12812842,8047070,3897681,11545809,37284348,21973056,222555,5789733,12836937,3123831,12629468,416364,57224,6293517,1729458,1335328,1066468,157229,135387,1343448,95045,2681824,37840181,5195177,3530382,204662,64961,11441,1383731,22318964,4591114,3309914,264525,11078,214943,1030528,3318611,1194448,43582,853613,1638628,3751341,165609,333400,460700,29000,70468,275252,533611,71453,157146,10326041,-555833
2015:Q4,37503305,931176,13168996,8169002,3886688,11347443,37503305,22349854,221053,5818725,13193550,3116526,12508811,415505,66063,6368996,1775452,1319628,953442,149238,131297,1195119,134071,2644640,37657294,5023641,3306624,216373,66206,11274,1423164,22296342,4532110,3366508,266895,11547,218636,1028882,3316222,1175795,47050,854744,1755180,3718490,163196,340741,462196,28866,62654,262500,498182,51248,134700,10337311,-153989
2016:Q1,38006860,1010819,13407102,8178390,3908580,11501969,38006860,22752891,222022,5965772,13431541,3133556,12559755,419870,74710,6350100,1803851,1292270,936519,162369,119463,1229652,170951,2694214,38854032,5178938,3428784,226251,66674,11527,1445702,23035437,4643167,3421187,288153,11383,217903,1063847,3460745,1222053,47847,877110,1861105,3823629,164095,380347,457945,27860,64021,261543,517027,48499,175971,10639657,-847172
2016:Q2,38237402,1005580,13391647,8324043,3942781,11573351,38237402,22855674,221907,6061592,13416203,3155972,12650972,426733,74262,6455513,1843974,1252409,915798,158562,111009,1250487,162225,2730756,39650073,5276324,3515478,221738,67143,11110,1460855,23518194,4688537,3484972,312230,12130,216934,1091386,3602887,1257298,47006,884845,1773995,3986563,166859,396519,465344,25566,76754,248401,531504,50490,197974,10855555,-1412671
2016:Q3,38573853,901002,13621965,8414692,3940007,11696187,38573853,23155033,219604,6138380,13646328,3150721,12658690,382761,66658,6505000,1885329,1215530,897861,155488,125639,1281752,142672,2760130,39849512,5162382,3352456,239586,67612,10161,1492567,23780674,4650078,3595460,298594,11835,211571,1113819,3653434,1267021,48096,888204,1719000,4098350,168714,420396,467572,21784,80229,246303,535101,49394,235719,10906456,-1275659
2016:Q4,38767823,874553,13880222,8520584,3940212,11552252,38767823,23409690,217947,6136438,13904681,3150624,12664910,356941,69370,6563167,1932958,1183428,886308,145933,129141,1261541,136123,2693223,38905131,4958563,3196034,211927,68081,11063,1471458,23285435,4456201,3625908,273076,12975,216378,1064244,3510551,1231582,46764,870949,1866695,3970177,162998,420269,450895,20462,73130,235658,493702,54224,228597,10661134,-137308
2017:Q1,39066040,926837,13923005,8571556,3928605,11716037,39066040,23580262,217758,6277081,13947233,3138190,12666864,355980,65125,6570217,1977111,1146946,858763,137971,129718,1270686,154347,2818914,39292755,4978486,3177797,212287,69824,10365,1508213,23548830,4480046,3685027,263011,13848,222547,1052712,3562740,1270754,47061,885304,1784053,4072817,165730,457237,436020,15903,70124,244031,539072,50008,230785,10765439,-226715
2017:Q2,39427909,915334,13965794,8666982,3938811,11940988,39427909,23710262,220857,6363818,13990185,3135402,12800716,355743,65710,6619811,2022780,1135444,848642,131674,165819,1319414,135679,2916931,39947022,5097670,3271763,226237,71566,9860,1518244,23743011,4494937,3675083,267276,14053,222063,1064013,3614633,1320102,46089,900509,1652478,4219266,168156,493151,427704,12065,67969,249181,561004,67241,206038,11106342,-519113
2017:Q3,39920078,972043,14156063,8758864,3915218,12117890,39920078,23965075,217291,6446758,14180431,3120595,12946503,393176,74562,6658098,2076398,1127387,854880,128390,175522,1333598,124492,3008500,40478771,5005106,3173070,208120,73310,8933,1541673,24117374,4491013,3726466,259819,13334,215151,1074171,3662691,1357414,46662,912592,1737271,4366714,168477,526810,411729,11474,64359,276036,532525,54035,208631,11356291,-558693
2017:Q4,40504280,955616,14434589,8867120,3960211,12286744,40504280,24333632,219238,6504519,14458984,3150891,12967408,323195,62733,6716266,2126459,1121621,835108,128255,185668,1325999,142104,3203240,40901637,5119227,3201068,243351,75053,8976,1590779,24440472,4456791,3745413,303276,14735,212147,1097155,3701220,1391161,47220,933036,1826268,4448040,168002,543721,404908,12290,63783,290241,516215,62302,202548,11341939,-397357
2018:Q1,41131589,1038159,14894690,8871811,3940782,12386147,41131589,24878546,220828,6605748,14919352,3132618,12974962,341466,67437,6685669,2161480,1109181,832972,131886,175594,1312440,156837,3278081,40878131,5151847,3273783,242476,75242,8946,1551400,24431697,4332150,3686829,292941,15862,212452,1075829,3641626,1376989,46140,954072,1988415,4497121,165360,552678,411976,13631,62668,285305,511105,73655,234893,11294588,253458
2018:Q2,41219076,1041206,14933718,8959855,3943701,12340596,41219076,24924576,220507,6614394,14957229,3132446,13038257,317788,60441,6736142,2200202,1116019,854908,126959,167352,1299662,158784,3256243,40755654,5333100,3415801,241608,75432,7636,1592623,24233858,4225283,3682136,300221,16382,212202,1074896,3600667,1379220,44769,925259,1859232,4545817,167001,583231,416332,14669,59971,281730,541864,78242,224734,11188697,463422
2018:Q3,41673332,1035233,15227623,9021339,3928119,12461018,41673332,25254580,217868,6661487,15250445,3124780,13116938,317659,52852,6753272,2245245,1115234,878682,129907,175898,1298777,149412,3301814,41017029,5601477,3637763,239977,75620,7462,1640655,24207411,4069057,3680850,295170,18993,205653,1093646,3618561,1394587,44736,921358,1882063,4576054,166551,602068,412624,18638,61355,301821,530844,89049,223733,11208142,656303
2018:Q4,42108877,985654,15566216,9112563,3918155,12526289,42108877,25592511,217588,6672907,15589156,3112860,13206957,288177,50078,6797349,2292274,1121281,879163,141927,184003,1301256,151449,3309409,41502014,5822837,3861615,263220,75809,7724,1614469,24493138,3989827,3806762,318130,19475,206369,1118577,3614211,1416067,44442,953592,2024180,4436256,161005,625929,408334,20423,55263,314486,653277,92224,214309,11186039,606863
2019:Q1,42667800,1052114,15888708,9145613,3904540,12676825,42667800,26041988,216366,6817336,15910909,3097377,13283237,282809,48637,6808433,2314979,1131035,859216,149459,181887,1337470,169312,3342575,42965258,6083610,4061830,281645,75822,7364,1656949,25308628,3960777,3874906,312943,20768,212092,1154267,3803643,1469607,46278,1056909,2189646,4562368,166711,681966,418157,24301,54065,345329,658467,95543,199885,11573020,-297458
2019:Q2,43052728,1071291,15884286,9264025,3891313,12941813,43052728,26107280,216714,6904271,15906283,3080012,13463062,289102,52700,6901795,2340233,1134012,844884,157501,205851,1370958,166026,3482386,43951999,6372738,4313438,285125,75834,7133,1691208,25757837,3906990,3957430,325558,28745,214673,1177760,3980476,1522365,46666,1040777,2057966,4763407,169355,733003,435638,26530,53105,367244,682225,105640,162284,11821425,-899271
2019:Q3,43719144,1055790,16303690,9343225,3889548,13126891,43719144,26612366,216323,6993963,16325145,3076935,13586809,315143,67314,6952680,2369090,1161788,850033,163329,183332,1373507,150593,3519969,45281161,6425748,4354827,316044,75846,6872,1672159,26526977,3904319,4093806,334431,31053,215960,1194426,4118937,1560253,48279,1003180,2313396,4963354,171163,775165,460515,29094,56737,373710,675339,123406,80454,12328436,-1562017
2019:Q4,44205179,1038531,16628907,9429469,3932370,13175902,44205179,26968743,215713,6990103,16650118,3112809,13665985,327936,71070,7002215,2406043,1175027,835375,178593,173984,1350035,145707,3570451,45606986,6312458,4241324,337625,75859,6561,1651089,26926044,4017943,4119471,308972,33589,220304,1192773,4144503,1565782,49370,966978,2432288,5090499,171493,809136,467725,33034,59980,375688,644877,126766,94873,12368484,-1401807
2020:Q1,45261385,1082248,17115829,9769102,3940361,13353845,45261385,27705821,212880,7235617,17137013,3120311,14271663,350933,88004,7318099,2429819,1230439,859355,162061,256907,1432946,143100,3283901,47074064,6247682,4157682,376842,76342,6288,1630528,28465818,5318698,4319970,340165,33957,234338,1182297,4064008,1585699,47191,984144,2898079,4704217,151660,814864,484216,32025,58813,235689,733187,121489,121112,12360564,-1812679
2020:Q2,48630196,1000114,19867035,9743728,3962353,14056966,48630196,30880481,210621,7638937,19888054,3142869,14213459,368982,75098,7305137,2417572,1219129,849029,170798,179726,1495107,132881,3536256,51350103,6008204,3782997,389992,76826,5992,1752397,32386793,6853221,4637310,334397,38757,266160,1249857,4368342,1672633,49032,1015913,3917582,5037237,162115,921226,547909,30568,68150,229708,739182,125110,122384,12955107,-2719907
2020:Q3,49310946,950423,20340181,9866187,3999103,14155052,49310946,31410364,209310,7661180,20360332,3179542,14279636,406920,66868,7417660,2428376,1220791,816438,176608,165438,1461288,119249,3620946,52086728,5845616,3607895,377715,77309,5948,1776749,33212940,7169189,4929973,319399,39274,289484,1275012,4457666,1688365,50703,1047826,3651036,5331846,166296,982092,557029,29531,69905,222557,675357,116148,144252,13028172,-2775782
2020:Q4,50404939,925481,20946158,10086673,4024349,14422278,50404939,32067317,206356,7686149,20966365,3208447,14569344,436898,65251,7638140,2428326,1226156,815203,177406,183886,1479919,118159,3768278,53187713,5927704,3638034,377229,77792,7666,1826983,34005764,7429389,5202149,313517,41349,309287,1270151,4546301,1715260,53039,1098234,3525227,5539231,175824,1041768,520093,30315,73559,223932,655455,122432,119252,13254246,-2782774
2021:Q1,51246379,1109784,21347365,10226360,4051128,14511742,51246379,32638047,206940,7830758,21367192,3233157,14709319,418767,66014,7775145,2431388,1232584,795008,176937,196343,1442209,174924,3899013,52702632,5259089,2979771,350853,75122,7335,1846008,34336196,7555180,5568020,294742,43759,345048,1249662,4363255,1675664,50809,1087914,3606137,5586299,178417,1058053,471928,28571,69685,209303,530737,145458,217555,13107348,-1456253
2021:Q2,52370158,1089986,21699043,10407473,4074641,15099015,52370158,33053169,206932,7875695,21718869,3251673,15259259,368933,58666,7928061,2459586,1261119,1130355,189834,204512,1524801,133392,4057730,54153204,5477801,2870616,384402,75318,7128,2140337,35217569,8017450,5826031,289350,42396,374167,1308418,4483192,1754000,50004,1165628,3185242,5762034,183221,1133976,450455,27427,57819,199638,548823,144104,214194,13457834,-1783046
2021:Q3,52918092,1075984,21846135,10535899,4093792,15366282,52918092,33284764,205963,7943925,21865636,3269240,15410335,336288,52415,8041747,2474651,1314274,1123457,192947,214638,1517694,142224,4222993,54417459,5633532,2960203,395973,74500,5625,2197231,35307904,8417420,6056225,289519,47290,385287,1311583,4529927,1786263,47950,1152481,2534453,5860564,185762,1173705,440080,28736,57442,177988,542767,139092,143370,13476023,-1499367
2021:Q4,53831348,1051755,22557536,10699163,4106229,15416665,53831348,33995983,205388,7933758,22577323,3279514,15604626,311792,53747,8177564,2501812,1390393,1085337,200707,217713,1544939,120622,4230739,55197965,5371967,2648835,409561,75949,6685,2230937,36174411,8739364,6319762,286056,47475,401524,1320128,4569162,1820982,48913,1194295,2568809,5897364,186705,1215294,430206,31856,68291,180366,547410,146447,154002,13651587,-1366617
2022:Q1,54770130,1139604,23246108,10926821,4089118,15368479,54770130,34763901,207463,8034881,23265505,3256052,15986687,348370,77313,8372641,2534783,1428472,1068151,206670,260836,1531079,158372,4019542,53497588,5415698,2779552,373280,78396,5922,2178548,34850951,8475798,6243139,280776,47838,412804,1245184,4252418,1680262,45818,1147473,2514892,5561295,173639,1180503,432842,34483,58970,169295,535452,148866,209204,13230939,1272542
2022:Q2,54824091,1163880,23253368,11195464,4093740,15117639,54824091,34737585,204944,7999554,23273089,3259998,16290379,390811,96175,8591872,2583871,1456905,1058598,210340,249244,1516633,135930,3796127,51431324,5775049,3032181,399909,80842,5556,2256561,32992213,8048494,6017409,295476,51264,412291,1205895,3980361,1571190,40695,1091981,2224623,5088031,159179,1173303,404458,35695,50858,157014,545598,166439,271959,12664063,3392767
2022:Q3,55220778,1165930,23616710,11442447,4078067,14917624,55220778,35099260,204199,8008178,23636062,3250821,16457822,396771,97654,8785708,2637387,1475009,1036967,206559,223595,1472610,125562,3663696,49920877,6254009,3563804,360797,83288,4603,2241517,31373404,7511406,5660178,304358,54545,393883,1183219,3796379,1476421,38330,1034001,2113202,4810794,150255,1177210,398886,36312,47861,165998,602260,176426,241480,12293465,5299901
2022:Q4,55893388,1203687,23844978,11678557,4055435,15110731,55893388,35310410,204464,8012320,23864777,3228849,16854889,446610,106704,8970820,2687938,1471694,1062396,213427,236100,1541766,117434,3728089,50969189,7162575,4407401,382168,85734,4879,2282393,31325121,7353445,5620741,297796,50920,383555,1241700,3904901,1487447,39701,1028249,2021984,4794054,153270,1258665,395644,36411,52012,159017,613253,181748,250608,12481493,4924199
2023:Q1,56890678,1167385,24282042,12041313,4060150,15339788,56890678,35914824,204624,8175300,24301785,3233115,17218106,405743,107180,9303695,2717875,1487844,1068545,211692,229311,1547929,138292,3757748,52818608,7935693,5079886,387532,86695,4867,2376713,31969548,7247525,5575498,280415,50034,379286,1287127,4021820,1519290,40921,1084883,2206930,4931206,153404,1336923,407929,36357,40886,181277,784334,168630,234873,12913368,4072070
2023:Q2,57349678,1176939,24772373,11972388,4076343,15351635,57349678,36435066,206844,8193500,24790364,3244358,17185788,435733,117964,9189393,2765004,1492070,1102999,206964,211194,1541211,123256,3728824,52863768,8082236,5181233,400040,87164,4723,2409076,31702039,6906341,5407020,289987,49596,368820,1283432,3967410,1508018,42082,1063200,2392475,4975919,151679,1371720,421584,34452,38345,181840,786956,166278,294885,13079494,4485910
2023:Q3,58137735,1206872,25630167,11938790,4067103,15294803,58137735,37308213,206913,8213359,25649734,3238207,17160972,442764,120707,9098342,2820881,1504381,1112736,203952,221033,1486358,149818,3668550,52307850,8163387,5258696,435970,87415,4579,2376727,31078915,6397642,5169433,275701,68911,354432,1291902,3811897,1463462,40375,1031391,2881246,4861494,145570,1367365,427182,33192,35326,191092,817276,174247,239779,13065549,5829885
