date,FA766000105.Q,FA765013005.Q,FA764090005.Q,FA764010005.Q,FA763013005.Q,FA754112205.Q,FA764016005.Q,FA763025000.Q,FA403197033.Q,FA762050005.Q,FA764022005.Q,FA763069175.Q,FA763061100.Q,FA763061705.Q,FA763061805.Q,FA763061503.Q,FA763061603.Q,FA763061403.Q,FA763061795.Q,FA763062000.Q,FA763063005.Q,FA763063673.Q,FA763063653.Q,FA763063663.Q,FA763063693.Q,FA763063095.Q,FA764023005.Q,FA763068005.Q,FA763069005.Q,FA763065005.Q,FA763066000.Q,FA763092305.Q,FA763064103.Q,FA763092100.Q,FA763094905.Q,FA763064203.Q,FA763040005.Q,FA763090005.Q,FA764194005.Q,FA764190005.Q,FA764110005.Q,FA713022003.Q,FA713068715.Q,FA764112205.Q,FA764116005.Q,FA763127005.Q,FA763130005.Q,FA762150005.Q,FA764122005.Q,FA763169175.Q,FA763163005.Q,FA763169305.Q,FA763178000.Q,FA763190005.Q,FA763194705.Q,FA763193005.Q,FA763181105.Q,FA763164105.Q,FA763194603.Q,FA767005005.Q,FA763066303.Q,FA763139105.Q
1964:Q1,3170,876,23652,2088,1416,28,644,144,-696,4652,7080,640,3448,-2012,64,0,0,0,-2076,3088,1916,0,0,0,0,1916,12508,-10060,680,17048,4840,0,100,24,116,0,0,-2364,22816,22816,-1916,-4412,96,1800,600,3860,26388,5596,1432,684,748,-2464,800,-10880,0,-10880,0,0,0,1458,0,ND
1964:Q2,3339,1031,41876,-68,-740,28,644,1496,704,-3844,-3360,-360,-6792,1044,36,0,0,0,1008,2576,172,0,0,0,0,172,49448,22180,148,20748,6372,0,88,20,68,0,0,-2676,39200,39200,-1804,544,96,-1844,-600,6152,28364,-3584,604,152,452,2404,-272,7336,0,7336,0,0,0,-369,0,ND
1964:Q3,3450,1157,47300,1884,1708,-184,360,-604,-656,3132,11060,844,5200,172,176,0,0,0,-4,5052,-208,0,0,0,0,-208,25868,-560,84,21284,5060,4,96,20,64,0,0,6432,48700,48700,2308,-264,56,2280,236,18476,26332,1940,664,88,576,272,160,-1452,0,-1452,0,0,0,3693,0,ND
1964:Q4,3606,1227,52288,1452,820,64,568,56,840,-2496,5872,688,-916,3368,20,0,0,0,3348,3336,-604,0,0,0,0,-604,45052,21028,672,18928,4424,0,120,20,84,0,0,1288,44072,44072,-72,4156,252,-4716,236,-4572,36256,-432,1060,676,384,1952,196,9684,0,9684,0,0,0,-5837,0,ND
1965:Q1,3837,1248,25500,932,32,24,876,76,-604,2868,-256,-1900,-5000,1020,4,0,0,0,1016,5392,232,0,0,0,0,232,30732,8900,-192,15760,6264,0,156,24,128,0,0,-8556,31420,31420,1472,-5968,-188,6088,1540,1140,34332,3116,284,-196,480,-2312,-664,-5948,0,-5948,0,0,0,8509,0,ND
1965:Q2,3915,1231,54916,1192,1704,36,-548,2224,508,-2032,488,776,-6580,-280,144,0,0,0,-424,6512,60,0,0,0,0,60,50188,22132,96,19728,8232,0,196,24,72,0,0,2056,51832,51832,1740,940,2148,-1232,-116,9968,28204,-1576,2488,100,2388,3356,-364,8016,0,8016,0,0,0,-400,0,ND
1965:Q3,3902,1199,30768,-1528,-1008,-176,-344,-180,-924,2824,-564,288,-6400,792,124,0,0,0,668,5368,-612,0,0,0,0,-612,27892,2668,-132,21292,4064,4,188,24,52,0,0,2980,34320,34320,-2792,224,-2092,-1356,432,4088,29600,3724,-24,-132,108,864,424,-1564,0,-1564,0,0,0,6255,0,ND
1965:Q4,3893,1131,64060,1352,884,172,296,-844,404,-732,6840,-1368,5056,1004,-172,0,0,0,1176,2928,-780,0,0,0,0,-780,51724,29468,252,18024,3980,-4,128,28,56,0,0,5108,52700,52700,-136,3372,-108,-2604,-796,6728,36272,-3080,544,252,292,780,88,11504,0,11504,0,0,0,-8599,0,ND
1966:Q1,3563,1308,14368,760,1172,-60,-352,872,-884,-12,-284,160,-5548,1368,312,0,0,0,1056,3788,-52,0,0,0,0,-52,21864,-396,-16,16016,6260,0,68,28,140,0,0,-8184,23524,23524,5200,-3440,1932,5396,1312,-1080,22792,-152,160,-12,172,-1240,1024,-3180,0,-3180,0,0,0,11411,0,ND
1966:Q2,3425,1249,54892,28,204,-56,-120,1348,804,-4,-2440,-1312,-7180,2104,92,0,0,0,2012,3904,44,0,0,0,0,44,51116,32404,104,14732,3876,0,-4,24,152,0,0,3868,53296,53296,2304,2276,-1168,868,328,13976,22340,-192,344,100,244,4384,-1752,11892,0,11892,0,0,0,580,0,ND
1966:Q3,3536,1219,5584,-1060,-1672,216,396,340,-1160,964,-1812,252,-2852,-3040,352,0,0,0,-3392,3248,580,0,0,0,0,580,6640,-5172,-160,11204,768,4,4,24,100,0,0,1540,9956,9956,8196,-1240,2768,1732,4936,-10392,11316,992,-160,-160,0,1568,-44,-1520,0,-1520,0,0,0,6689,0,ND
1966:Q4,3348,1239,38800,6480,5684,184,612,-164,1208,644,1836,564,1308,1148,52,0,0,0,1096,-1820,636,0,0,0,0,636,26412,16648,744,7604,1416,0,96,28,52,0,0,2208,21548,21548,2008,3452,-3224,-2256,4036,3980,21380,896,752,752,0,-960,472,-6980,0,-6980,0,0,0,-15144,0,ND
1967:Q1,2938,995,30704,-1548,-1548,188,-188,24,1816,2956,35576,2628,17032,2984,596,0,0,0,2388,9572,3360,0,0,0,0,3360,1704,-5528,324,5728,1180,4,164,72,104,0,0,-10168,42844,42844,-7592,-5000,-576,480,-2496,7120,49384,3104,1140,328,812,-7040,664,-3936,0,-3936,0,0,0,14083,0,ND
1967:Q2,3206,1131,54936,692,1284,180,-772,-1388,1740,2696,11944,768,-11328,4632,268,0,0,0,4364,13892,3980,0,0,0,0,3980,32672,13360,1368,13296,4648,0,232,76,48,0,0,6224,53336,53336,744,340,96,1292,-984,-5376,42744,3244,1472,1380,92,-3492,-1356,15356,0,15356,0,0,0,475,0,ND
1967:Q3,3184,1319,64536,1716,1892,-236,60,3192,-2432,104,33080,1056,23208,968,32,0,0,0,936,4668,3180,0,0,0,0,3180,26028,2312,48,19264,4404,4,252,80,24,0,0,2488,66984,66984,4524,-440,472,920,3572,35796,34160,1156,188,48,140,-720,324,-8444,0,-8444,0,0,0,4313,0,ND
1967:Q4,3318,1596,105844,2740,3564,-260,-564,96,456,76,13320,-664,1188,4332,48,0,0,0,4284,7748,716,0,0,0,0,716,78448,55636,548,17804,4460,4,228,88,40,0,0,10348,51288,51288,6236,4992,-120,636,728,10476,31604,1116,584,552,32,1056,32,184,0,184,0,0,0,-52835,0,ND
1968:Q1,3807,1386,-10244,3376,3784,96,-504,-1088,-516,1592,19924,1140,8292,3220,932,0,0,0,2288,5344,1928,0,0,0,0,1928,-21544,-38756,60,14324,2828,4,232,88,144,0,0,-12456,34780,34780,2092,-4556,4996,-1064,2716,-1416,31360,2884,60,60,0,-468,52,216,0,216,0,0,0,47445,0,ND
1968:Q2,4180,1573,54724,-1140,-1532,108,284,-516,388,1472,-2196,-1260,-7200,-228,492,0,0,0,-720,5116,1376,0,0,0,0,1376,45816,20100,-160,18484,7392,4,228,96,56,0,0,10516,52312,52312,9960,2376,-4392,6848,5128,-3028,14700,3320,544,-160,704,2480,-392,24728,0,24728,0,0,0,195,0,ND
1968:Q3,4681,1709,72516,3856,3204,128,524,3256,-588,3848,24888,1620,8476,2144,288,0,0,0,1856,11232,1416,0,0,0,0,1416,37688,8524,132,20460,8572,4,272,104,-92,0,0,-720,75688,75688,3952,-672,5092,-4076,3608,41100,39716,1880,464,132,332,548,408,-12380,0,-12380,0,0,0,6144,0,ND
1968:Q4,4528,1756,89560,-2536,-2388,20,-168,3404,520,3940,13240,-1676,-1312,1336,8,0,0,0,1328,12776,2116,0,0,0,0,2116,65780,35360,320,21192,8908,0,272,112,52,0,0,4776,65520,65520,1088,6848,-5508,4008,-4260,12064,42164,1868,324,328,-4,932,-176,7256,0,7256,0,0,0,-21268,0,ND
1969:Q1,4912,2080,-2360,4192,3980,208,4,-5292,-556,1512,-6756,1252,-10980,792,668,0,0,0,124,768,1412,0,0,0,0,1412,22768,-352,116,17764,5240,4,240,116,200,0,0,-18788,18776,15176,12172,-5792,3236,400,14328,-16960,5124,7332,-380,116,-496,288,616,6984,400,6584,3600,0,3600,23968,0,ND
1969:Q2,5298,1984,59816,-7004,-7440,168,268,3112,136,1192,-9812,600,-17136,1384,284,0,0,0,1100,5296,44,0,0,0,0,44,55252,25480,1332,20568,7872,4,232,124,108,0,0,16472,58300,54700,23908,-2248,208,11356,14592,5540,-3508,7376,992,1344,-352,4328,-624,16688,400,16288,3600,0,3600,1798,0,ND
1969:Q3,5723,1911,-3124,6028,5928,152,-52,-36,-1548,5500,-15668,304,-12076,-2080,-164,0,0,0,-1916,-1412,-404,0,0,0,0,-404,19472,-4672,1128,19716,3300,8,232,128,0,0,0,-17240,5952,2352,-876,3364,1908,-10468,4320,8644,-21636,7424,1160,1136,24,6108,480,1048,400,648,3600,0,3600,12888,0,ND
1969:Q4,5892,1828,57636,-1060,-1564,180,324,2676,600,5696,-5172,-496,-6508,3188,-424,0,0,0,3612,-2116,760,0,0,0,0,760,42228,25708,700,11996,3824,0,248,140,148,0,0,12132,33216,29616,12588,4508,-5372,1280,12172,21428,6824,6760,800,712,88,5396,-136,-24044,400,-24444,3600,0,3600,-20357,0,ND
1970:Q1,5760,1702,21976,-1244,-660,316,-900,-1644,-220,3144,3252,-224,-9576,3588,284,0,0,0,3304,3948,5516,0,0,0,0,5516,-13960,-23244,-316,7944,1656,8,300,148,368,0,0,31824,27652,24052,10072,-4812,5484,14188,-4788,1892,13724,2040,-228,-320,92,1824,1756,-7028,400,-7428,3600,0,3600,9734,0,ND
1970:Q2,5228,1749,58192,2344,2640,168,-464,3400,1388,2076,21748,1024,1492,2284,496,0,0,0,1788,10920,6028,0,0,0,0,6028,28312,14428,1984,9756,2144,4,328,156,128,0,0,-1692,55932,52332,-6940,1300,-4896,-780,-2564,19208,56284,1864,2136,2004,132,1964,-1144,-21040,400,-21440,3600,0,3600,1219,0,ND
1970:Q3,5208,1925,95020,4716,4100,-276,892,-2636,24,10380,38756,2164,19296,6320,844,0,0,0,5476,11120,-144,0,0,0,0,-144,32868,12460,-400,17240,3568,8,348,164,76,0,0,10316,102704,95504,-8208,-996,2092,-4468,-4836,33816,79500,1736,-336,-404,68,1156,748,-12908,800,-13708,7200,0,7200,10967,0,ND
1970:Q4,5177,2128,64728,2644,2180,816,-352,-212,3964,9844,43556,1208,11784,12080,1108,0,0,0,10972,15936,2548,0,0,0,0,2548,47936,21640,3872,20744,1680,4,356,176,76,0,0,-43616,64620,57420,-9764,7792,-2072,-3648,-11836,-34300,60868,2060,4012,3912,100,360,72,34112,800,33312,7200,0,7200,2941,0,ND
1971:Q1,5049,2251,126260,1616,4032,-948,-1468,780,4380,2700,48972,1812,11140,6080,1096,0,0,0,4984,17992,11948,0,0,0,0,11948,22992,-7784,368,23576,6832,4,384,192,148,0,0,44092,129772,126172,1036,-6844,224,20420,-12764,11288,116320,7540,2032,372,1660,-3700,1012,-9356,400,-9756,3600,0,3600,6310,0,ND
1971:Q2,5394,2492,94456,-296,-196,356,-456,4796,-5252,-1864,30460,-1084,-52,13616,968,0,0,0,12648,13072,4908,0,0,0,0,4908,65676,19424,1512,36424,8316,8,432,196,-60,0,0,360,92068,88468,-8224,-4,220,-2892,-5548,32996,77224,7624,1876,1524,352,-9796,-1820,-11412,400,-11812,3600,0,3600,514,0,ND
1971:Q3,6299,2549,94304,4828,1504,1208,2116,-1700,-2648,8480,7180,452,-11388,4308,1400,0,0,0,2908,8528,5280,0,0,0,0,5280,60604,6552,1608,43000,9444,12,416,204,12,0,0,16916,99152,91952,-5316,-88,-256,-6212,1240,25504,57508,7576,2172,1624,548,1584,532,2392,800,1592,7200,0,7200,8598,0,ND
1971:Q4,6015,2488,88872,16636,9212,3816,3608,-1900,1356,8520,33944,584,11648,7036,248,0,0,0,6788,12420,2256,0,0,0,0,2256,72208,21916,-828,39976,11144,0,668,232,104,0,0,-42896,80588,76988,-8472,7264,-1372,-11692,-2672,-17628,63212,7656,24,-836,860,1196,348,30652,400,30252,3600,0,3600,-4758,0,ND
1972:Q1,6189,2529,139860,9336,-1532,10148,720,4296,876,4600,16120,-2528,-10428,8412,992,0,0,0,7420,10484,10180,0,0,0,0,10180,63944,10420,308,41956,11260,8,728,236,440,0,0,39276,144000,140400,-12488,-6680,3964,-9092,-680,52276,87256,13164,2296,312,1984,-7776,-104,5776,400,5376,3600,0,3600,7800,0,ND
1972:Q2,6564,2443,111232,4488,-268,5992,-1236,716,-1048,-616,13948,-700,-4324,5900,968,0,0,0,4932,7212,5860,0,0,0,0,5860,91628,27316,-2932,54004,13240,12,808,248,92,0,0,956,109948,106348,-1908,2504,-3600,-1352,540,18240,81808,12784,-2412,-2960,548,332,-1220,-1276,400,-1676,3600,0,3600,2837,0,ND
1972:Q3,6489,2490,124248,-7028,-16160,5792,3340,2108,-1208,12268,14992,-1020,2628,4068,748,0,0,0,3320,8744,572,0,0,0,0,572,88416,20352,-1492,58336,11220,8,656,268,56,0,0,13712,127348,120148,1132,1772,2848,-3316,-172,24184,85636,6056,-964,-1512,548,2644,580,880,800,80,7200,0,7200,7099,0,ND
1972:Q4,6889,2821,140692,-1556,9396,-14324,3372,-2620,416,9876,36680,3868,18552,10840,1644,0,0,0,9196,4008,-588,0,0,0,0,-588,132384,56668,944,57908,16864,-24,220,316,168,0,0,-35168,141312,134112,-2292,928,4556,-7340,-436,2352,86748,7548,2428,960,1468,4972,48,32308,800,31508,7200,0,7200,4688,0,ND
1973:Q1,7327,2897,167048,10824,32,8484,2308,3600,-1028,8548,-22844,-5200,-25884,3904,12024,0,0,0,-8120,3264,1072,0,0,0,0,1072,125020,51512,-124,51700,21932,12,596,300,804,0,0,41216,163092,161092,-1696,-7412,188,6076,-548,19880,113520,21540,-400,-128,-272,1764,1344,5140,0,5140,2000,2000,0,474,0,ND
1973:Q2,7704,3389,131992,3552,-4180,6712,1020,240,648,-164,5704,-1384,-9484,13804,2508,0,0,0,11296,4464,-1696,0,0,0,0,-1696,120104,38980,1212,63348,16564,12,648,320,312,0,0,616,124860,119420,-6668,-292,-1032,-6740,1396,17776,76816,12460,820,1220,-400,10900,-1296,8612,400,8212,5440,1840,3600,-2818,0,ND
1973:Q3,7640,3809,117356,10240,11668,-1004,-424,2536,-1100,4580,-1692,2972,-11644,10920,-188,0,0,0,11108,3008,-6948,0,0,0,0,-6948,101992,30912,2984,55144,12952,16,-292,332,360,0,0,384,110176,109152,22324,3952,11008,8996,-1632,-9376,61116,12892,2944,3020,-76,12612,424,6216,-200,6416,1024,2824,-1800,-3350,0,ND
1973:Q4,7957,4207,93732,4780,-1868,3336,3312,1784,2268,8916,24304,652,5092,9832,-688,0,0,0,10520,11976,-3248,0,0,0,0,-3248,80096,26024,2312,39236,12524,-8,548,380,192,0,0,-29528,84756,82956,-14008,252,-13056,-1080,-124,22360,46284,11344,3112,2332,780,3396,12,10456,400,10056,1800,-1800,3600,-5226,0,ND
1974:Q1,7655,4006,137924,8356,-544,1104,7796,-588,1128,22432,10876,628,-5548,6508,2892,0,0,0,3616,8184,1104,0,0,0,0,1104,66748,21536,4076,35180,5956,16,668,380,848,0,0,27060,145388,138988,14624,-3508,3100,1232,13800,-2268,91776,19156,4376,4116,260,-608,1164,10768,600,10168,6400,1000,5400,11113,0,ND
1974:Q2,7959,4407,146456,34500,11760,12652,10088,-1344,148,9440,-832,1208,-15716,5540,1004,0,0,0,4536,10200,-2064,0,0,0,0,-2064,117688,53032,9624,47728,7304,16,-36,404,452,0,0,-13980,139404,131204,25616,300,4708,25320,-4712,-312,87744,21708,10164,9724,440,10588,-1256,-23048,800,-23848,8200,1000,7200,-3501,0,ND
1974:Q3,8681,4773,75604,-1948,324,-6940,4668,4480,-4,9224,-5956,556,-5168,2272,692,0,0,0,1580,-3504,-112,0,0,0,0,-112,73308,26600,9156,32688,4864,20,36,424,552,0,0,-4532,80628,74228,-1668,5696,7928,-13148,-2144,-1052,46072,5492,9204,9244,-40,12520,760,2900,600,2300,6400,1000,5400,8932,0,ND
1974:Q4,7758,4950,38180,-112,-16408,12280,4016,1260,1320,11596,23224,696,6428,4720,1536,0,0,0,3184,6936,4444,0,0,0,0,4444,45912,21900,7836,18380,-2204,16,116,456,368,0,0,-45976,30324,25724,-21492,-6880,-19572,1592,3368,-1148,69488,5460,7876,7916,-40,4128,72,-38660,400,-39060,4600,1000,3600,-5049,0,ND
1975:Q1,9036,4655,87880,14844,11992,-7088,9940,168,1984,7180,43256,5552,20192,7684,4676,0,0,0,3008,-484,10312,0,0,0,0,10312,-28428,-42204,788,15664,-2676,20,244,480,232,0,0,47900,93960,87560,-12592,648,2056,-8012,-7284,4044,95068,3140,976,796,180,-14560,876,10608,600,10008,6400,1000,5400,10461,0,ND
1975:Q2,8367,4789,106444,8668,-12776,3980,17464,820,-672,5716,82900,-2080,44972,11116,6024,0,0,0,5092,7848,21044,0,0,0,0,21044,24816,-6688,-3168,35448,-776,20,328,512,-68,0,0,-16596,105960,97760,-10220,-1488,-1008,-6528,-1196,38624,84972,2640,-3092,-3200,108,-5444,-1992,-7728,800,-8528,8200,1000,7200,3094,0,ND
1975:Q3,8044,5033,69968,-8028,4000,-8784,-3244,1916,-1904,-42648,41940,3356,40620,6232,3636,0,0,0,2596,1708,-9976,0,0,0,0,-9976,28604,-16768,-3040,40552,7860,24,24,544,124,0,0,49372,81856,73656,13312,2460,3364,3792,3696,-7084,65372,-31428,-2600,-3072,472,2716,152,33216,800,32416,8200,1000,7200,14899,0,ND
1975:Q4,9341,5229,102980,15932,-2380,8292,10020,-456,1668,16436,42776,8332,29800,5952,3592,0,0,0,2360,3956,-5264,0,0,0,0,-5264,68392,8932,6200,41552,11708,24,48,572,164,0,0,-42576,86744,80344,-204,5128,-4692,-2228,1588,-6104,74820,-2320,6456,6260,196,1452,140,6104,600,5504,6400,1000,5400,-12124,0,ND
1976:Q1,10448,5594,147404,7652,1940,-1320,7032,2096,1836,-5264,48632,-2788,25876,8260,8344,0,0,0,-84,-7800,25084,0,0,0,0,25084,36424,-22576,556,50616,7828,24,20,612,552,0,0,54820,161004,155804,-6728,-6312,-700,844,-560,19996,109208,16964,1248,564,684,-8352,264,23204,400,22804,5200,1600,3600,18454,0,ND
1976:Q2,10691,5584,136876,20312,2488,1564,16260,4168,-1044,-3872,29628,940,17780,3224,4276,0,0,0,-1052,13328,-5644,0,0,0,0,-5644,100212,18764,2820,66020,12608,24,84,652,104,0,0,-13392,134096,129256,-32,5868,1040,-5928,-1012,26308,90212,10016,3916,2852,1064,-1932,92,676,360,316,4840,1600,3240,2327,0,ND
1976:Q3,10408,5566,134720,2532,3092,288,-848,696,828,7704,32208,3736,15512,11740,6104,0,0,0,5636,1560,-340,0,0,0,0,-340,82136,-200,-588,68356,14568,24,-132,584,124,0,0,8016,133064,127504,15004,-3064,48,18120,-100,-6156,78780,18740,100,-596,696,3152,236,17648,440,17208,5560,1600,3960,3186,0,ND
1976:Q4,9866,5455,160004,14116,-11096,8072,17140,-7484,3196,37644,43012,12356,28216,-3552,-2864,0,0,0,-688,5680,312,0,0,0,0,312,128864,39608,9356,64028,15872,-148,280,908,172,0,0,-60556,139464,132320,-5196,-840,-1204,-7456,4304,6436,127296,25676,10092,9448,644,-800,240,-31424,616,-32040,7144,1600,5544,-16129,0,ND
1977:Q1,10306,5849,200100,2996,1484,-1216,2728,7936,-1428,1420,27952,-11016,13788,10668,9776,0,0,0,892,5452,9060,0,0,0,0,9060,96544,15324,548,63352,17320,32,280,776,1172,0,0,62420,213160,207964,-5572,1248,496,-4512,-2804,40740,136924,14952,752,556,196,-5600,344,25424,544,24880,5196,300,4896,17517,0,ND
1977:Q2,10587,5931,174180,3696,-5264,3908,5052,2356,812,-8664,15432,1092,-3668,7472,2220,0,0,0,5252,17308,-6772,0,0,0,0,-6772,145980,19184,2388,98240,26168,32,500,824,132,0,0,13080,163868,159968,13168,2764,444,10000,-40,6740,96776,12272,5156,2408,2748,5020,424,20412,400,20012,3900,300,3600,-5657,0,ND
1977:Q3,10762,6214,169292,-5428,-3288,7504,-9644,-4972,-560,3832,13248,220,-5680,5656,5332,0,0,0,324,13292,-240,0,0,0,0,-240,154100,30748,-392,99820,23924,36,488,876,176,0,0,7496,167396,162896,3308,-6592,4128,-12704,18476,14376,104244,18316,632,-396,1028,5348,440,16232,400,15832,4500,900,3600,2652,0,ND
1977:Q4,11091,6811,185932,43460,13916,4108,25436,1884,2296,31668,6720,11100,-7148,8252,1788,0,0,0,6464,2344,-7828,0,0,0,0,-7828,164292,37080,7476,94380,25356,4,212,960,328,0,0,-65892,168172,156412,2488,7416,-4108,880,-1700,26504,115108,14628,10420,7556,2864,12476,388,-25600,1220,-26820,11760,788,10972,-13481,0,ND
1978:Q1,11405,6899,190920,13568,-1048,6316,8300,332,1172,-13392,2516,-11940,-5628,9616,6144,0,0,0,3472,1272,9196,0,0,0,0,9196,121996,26376,-4712,77288,23044,36,412,912,1848,0,0,61520,203660,199752,-4096,-4312,268,4340,-4392,3532,125416,27400,-4544,-4764,220,4420,356,47268,300,46968,3908,1200,2708,17246,0,ND
1978:Q2,12411,7980,211516,-6184,2740,4624,-13548,20,2284,-4740,19524,-224,-1312,10672,4492,0,0,0,6180,13052,-2664,0,0,0,0,-2664,182240,40828,344,102780,38288,40,-36,960,352,0,0,17056,202244,192596,2352,2344,4384,-4544,168,38476,97752,3852,2448,352,2096,15984,340,31392,916,30476,9648,1404,8244,-4842,0,ND
1978:Q3,12987,8704,195468,-2440,-2192,7016,-7264,2384,2456,-9952,26380,2660,-8980,17068,5080,0,0,0,11988,13252,2380,0,0,0,0,2380,139060,16700,-7476,100236,29600,40,-256,1016,452,0,0,36328,187700,183256,27720,1604,-252,10596,15772,15856,96792,9816,-6880,-7552,672,15536,320,24096,384,23712,4444,972,3472,-3486,0,ND
1978:Q4,13098,9382,218204,69900,15600,21048,33252,3456,2328,26644,5960,2448,-19336,12464,3936,0,0,0,8528,12204,-1820,0,0,0,0,-1820,172052,53200,10184,89440,19228,-24,152,1140,844,0,0,-64248,189268,181904,11424,11188,-772,-4864,5872,-12484,109252,1256,10592,10208,384,14048,296,47520,708,46812,7364,996,6368,-25221,0,ND
1979:Q1,12221,8488,148844,-52312,-1540,-5300,-45472,-1548,1932,9752,18740,-2800,792,8976,5752,0,0,0,3224,7556,4216,0,0,0,0,4216,113676,22884,864,66496,23432,48,120,1136,1540,0,0,55760,162588,159460,3996,-8716,-836,-4464,18012,-37252,91628,58516,1648,900,748,-3156,320,43760,240,43520,3128,996,2132,17477,0,ND
1979:Q2,12741,9008,240444,5624,-1644,12396,-5128,1544,5036,18728,7328,4076,-2224,13372,4668,0,0,0,8704,5836,-13732,0,0,0,0,-13732,173728,46928,6216,94428,26156,48,112,1196,560,0,0,26540,222224,219448,26148,-1652,2380,4112,21308,71332,30364,30124,9612,8536,1076,12760,380,38728,168,38560,2776,1256,1520,-14487,0,ND
1979:Q3,12604,10071,250816,44336,-1800,27480,18656,2900,1292,28940,31372,1188,-4428,11792,3904,0,0,0,7888,15532,7288,0,0,0,0,7288,181348,51552,12036,88388,29372,52,-232,1268,716,0,0,-41176,230376,221156,28448,-5080,-1608,5976,29160,47880,99536,13424,16568,13908,2660,14100,280,920,860,60,9220,1484,7736,-17908,0,ND
1979:Q4,12607,11091,119628,27012,-692,10576,17128,9176,3932,892,22548,6316,-1388,16248,5720,0,0,0,10528,7756,-6384,0,0,0,0,-6384,130920,40168,4952,60296,25504,-28,-236,1420,1568,0,0,-77576,104280,91624,8412,16452,1192,6792,-16024,23788,102424,-14716,6952,4868,2084,12968,-4,-48200,1228,-49428,12656,1576,11080,-13832,0,ND
1980:Q1,8512,10758,143248,-3480,7616,6440,-17536,-2888,1720,-8544,11136,-4220,-6620,11328,5244,0,0,0,6084,2436,8212,0,0,0,0,8212,72868,16160,10932,39896,5880,60,-1348,1412,-1232,0,0,73544,134016,131188,-10368,-12340,4192,-11416,9196,-16764,112212,-5252,10692,10792,-100,9136,-268,31800,280,31520,2828,332,2496,-11479,0,ND
1980:Q2,7108,11208,132132,62224,15376,11572,35276,-4920,1768,32576,65388,10900,13532,17860,5952,0,0,0,11908,14132,8964,0,0,0,0,8964,-17048,-24072,9968,20016,-22960,60,-64,1496,632,0,0,-9980,117080,108292,-65428,1940,-9148,-19584,-38636,27960,95488,56680,13932,11644,2288,-7032,-572,-12736,940,-13676,8788,336,8452,-19153,0,ND
1980:Q3,6988,11973,222124,27160,-26748,9736,44172,6440,-2512,17272,85516,2336,42316,25276,13096,0,0,0,12180,20640,-5052,0,0,0,0,-5052,92524,35580,84,55188,1672,64,-136,1580,300,0,0,-6084,206992,200856,-804,-3900,3068,-4452,4480,33648,122256,35972,904,784,120,7188,-640,2332,636,1696,6136,400,5736,-20117,0,ND
1980:Q4,8287,12590,264708,44232,-6200,30756,19676,6644,2280,-324,69876,-492,17752,25496,11040,0,0,0,14456,13424,13696,0,0,0,0,13696,153348,82312,2368,64664,4004,-44,-596,1784,576,0,0,-13068,238996,238208,22500,5100,3308,12024,2068,2320,197692,4600,1476,1704,-228,19208,-508,-9080,44,-9124,788,400,388,-30015,0,ND
1981:Q1,5638,12578,158984,16556,-7768,14268,10056,-184,-1496,28856,12132,-1108,5412,15004,4764,0,0,0,10240,-3684,-3492,0,0,0,0,-3492,42524,-11356,15012,38200,668,68,-540,1768,848,0,0,58452,162932,152140,-7752,-4824,-4612,7928,-6244,29968,62788,41164,13164,14484,-1320,848,-388,12348,1148,11200,10792,448,10344,-2993,0,ND
1981:Q2,1609,13094,280400,93860,-1092,76260,18692,-2104,396,-14316,19768,5188,6300,11912,6432,0,0,0,5480,4940,-8572,0,0,0,0,-8572,163180,96860,3940,52600,9780,76,-960,1864,956,0,0,17680,274856,263888,74092,-3020,1416,53016,22680,18848,102884,10804,3552,4504,-952,27680,-356,26384,1168,25216,10968,468,10500,-17029,0,ND
1981:Q3,-903,13820,181588,45468,7512,10992,26964,4400,8032,2084,25784,-3680,-3428,22992,6136,0,0,0,16856,11092,-1192,0,0,0,0,-1192,104196,51496,6692,38616,7392,80,-436,1968,500,0,0,-10488,183288,176808,18624,1220,5904,-20344,31844,348,124748,4480,6104,7596,-1492,33008,-300,-10204,664,-10868,6480,500,5980,-13023,0,ND
1981:Q4,-2689,14736,159442,-49565,-9952,-75444,35831,-6848,452,82160,33436,3600,-908,18748,10084,0,0,0,8664,10520,1476,0,0,0,0,1476,154480,126604,7340,17128,3408,48,-440,2120,664,0,0,-57065,188166,169198,-79785,-4196,-3540,-74581,2532,41120,169791,84552,8812,7484,1328,3388,-252,-58427,2048,-60475,18968,528,18440,11299,0,ND
1982:Q1,-4867,13312,304523,79303,1904,-6924,84323,8720,2704,-9110,45666,14280,-6816,34460,29228,0,0,0,5232,-2360,6102,0,0,0,0,6102,69459,50075,1520,5532,12332,40,-620,2880,300,0,0,105181,268104,274292,30022,480,4180,17350,8012,10812,178918,11808,4364,5676,-1312,3872,-156,34652,-748,35400,-6188,556,-6744,-54598,0,ND
1982:Q2,-3503,13969,243822,75740,-11256,9212,77784,9312,-1560,-10490,21981,-7072,-628,38968,30304,0,0,0,8664,-4624,-4663,0,0,0,0,-4663,105709,86361,12308,-1488,8528,-628,-372,1432,996,0,0,41702,212806,225702,15685,2652,-4032,17121,-56,-26192,160970,-14752,8864,9352,-488,12944,-72,68255,-1500,69755,-12896,584,-13480,-48488,0,ND
