date,FA476000105.Q,FA475013005.Q,FA474090005.Q,FA474010005.Q,FA472050053.Q,FA474022005.Q,FA473069153.Q,FA473061105.Q,FA473061705.Q,FA473062005.Q,FA473063005.Q,FA474023000.Q,FA473068005.Q,FA473065005.Q,FA473065100.Q,FA473065403.Q,FA473065503.Q,FA473065603.Q,FA473066000.Q,FA473092403.Q,FA473064205.Q,FA473093005.Q,FA474190005.Q,FA713068743.Q,FA473127003.Q,FA473130005.Q,FA472150053.Q,FA473169333.Q,FA473193005.Q,FA477005005.Q,FA473139103.Q
1988:Q1,1244,833,6960,7272,-9736,-1812,44,5088,-6944,0,0,16504,0,7316,7316,0,0,0,9188,0,-472,-4796,12812,0,316,12540,0,0,-44,6263,-464
1988:Q2,1267,856,21724,-6468,11832,2020,516,4116,-2612,0,0,15708,0,8948,8948,0,0,0,6760,0,-316,-1052,16576,0,244,17040,0,0,-708,-4737,3180
1988:Q3,1306,865,21048,-7548,-1452,2888,500,1548,840,0,0,14912,0,7420,7420,0,0,0,7492,0,-492,12740,14600,0,1676,9392,0,0,3532,-6007,-2276
1988:Q4,1331,885,7868,-6284,-104,4912,576,2264,2072,0,0,14876,0,9068,9068,0,0,0,5808,0,-576,-4956,8656,0,824,7568,0,0,264,1234,1048
1989:Q1,1422,953,-8526,-6174,-4973,-4998,1608,-1784,-4822,0,0,15553,0,14019,14019,0,0,0,1534,0,-356,-7577,-5077,0,1256,-2745,0,0,-3588,3918,420
1989:Q2,1448,971,3849,-5384,3746,-2710,824,-2668,-866,0,0,11526,0,6846,6846,0,0,0,4680,0,-572,-2757,-2277,0,1284,-3611,0,0,50,-5649,-388
1989:Q3,1532,1001,25445,1270,8943,-4160,-1720,-2020,-420,0,0,9163,0,3451,3451,0,0,0,5711,0,-172,10402,18798,0,1396,17192,0,0,211,-6116,6152
1989:Q4,1649,988,17631,1873,4783,64,316,-2828,2576,0,0,4159,0,2828,2828,0,0,0,1331,0,-84,6837,22464,0,1368,18261,0,0,2835,5494,6144
1990:Q1,1494,675,9617,-1027,8594,6142,292,-3488,9338,0,0,7075,-916,5778,5778,0,0,0,2213,0,512,-11678,16144,0,3052,12184,0,0,907,7345,-4944
1990:Q2,1571,663,21636,3903,2030,5351,912,-3816,7755,0,500,1371,-920,4066,4066,0,0,0,-1774,0,160,8821,16222,0,3080,11695,0,0,1447,-4506,-4516
1990:Q3,1774,674,20744,-720,515,3677,616,-3808,6369,0,500,7204,-936,7393,7393,0,0,0,747,4,484,9581,12441,0,-60,14293,0,0,-1791,-7203,516
1990:Q4,2027,667,10402,-440,-2731,7946,2880,-3164,7730,0,500,3550,-932,5895,5895,0,0,0,-1413,4,-120,2193,12317,0,-36,10992,0,0,1361,3275,460
1991:Q1,2051,649,4593,9842,-1973,5785,792,2580,2013,0,400,-2923,-1056,707,707,0,0,0,-2574,4,732,-6874,12738,0,4516,6019,0,0,2204,9547,740
1991:Q2,1997,643,30923,6386,-5255,10816,1928,1536,6816,0,536,414,-1072,6632,6632,0,0,0,-5146,4,1136,17422,26214,0,4448,21023,0,0,743,-3355,880
1991:Q3,2616,637,31463,185,-3304,9800,-296,2208,7356,0,532,5826,-1080,7770,7770,0,0,0,-863,8,1008,17941,23711,0,-48,22353,0,0,1407,-5773,720
1991:Q4,3661,632,25020,5996,4928,17543,-1240,15792,2679,0,312,3883,-1080,1559,1559,0,0,0,3403,8,1508,-8845,22796,0,-12,23702,0,0,-894,805,928
1992:Q1,4221,842,13180,7002,-12390,15736,-24,9300,6068,0,392,-513,-1904,-6663,-6663,0,0,0,8054,8,2304,1033,26554,0,4212,21363,0,0,979,16753,1472
1992:Q2,5084,875,24094,-2606,473,19592,2372,8124,8552,0,544,-213,-1908,13495,13495,0,0,0,-11800,8,2096,4745,16358,0,4176,11300,0,0,882,-3528,1452
1992:Q3,5651,892,29037,-5411,267,16686,320,5676,10226,0,464,2527,-1924,-1367,-1367,0,0,0,5818,12,920,14036,19574,0,4624,14235,0,44,671,-4704,1748
1992:Q4,5852,919,33290,6907,13059,9138,-1204,352,9938,0,52,7799,-1928,6231,6231,0,0,0,3496,20,120,-3754,25027,0,5060,21431,0,140,-1604,-3330,1612
1993:Q1,5980,730,-8112,-6046,-21007,13888,760,5100,7868,0,160,13979,212,2320,2320,0,0,0,11447,20,672,-9618,3595,0,-460,2095,0,-4,1964,16957,388
1993:Q2,5847,751,19839,-1211,-139,6068,-1376,5264,2852,0,-672,10857,216,1535,1535,0,0,0,9105,100,856,3307,12025,0,-308,11287,0,316,730,-2717,508
1993:Q3,5706,758,28225,-3304,-2120,6588,-1668,-2044,9956,0,344,10540,220,884,884,0,0,0,9436,16,-1188,17693,17780,0,3708,14036,0,336,-300,-5496,1892
1993:Q4,5600,792,29249,4937,2929,11712,-668,2128,7324,0,2928,13025,216,3037,3037,0,0,0,9772,20,-1164,-2211,20932,0,3836,16205,0,104,787,-3509,1716
1994:Q1,5833,851,-5565,-17187,-910,13326,-2004,4408,11110,0,-188,19824,884,6683,6683,0,0,0,12257,28,-1852,-18795,11409,0,1164,9072,0,96,1077,21956,284
1994:Q2,5841,864,20366,-6793,-2381,2822,1724,2228,402,0,-1532,22939,896,2083,2083,0,0,0,19960,36,-1216,4960,10148,0,3124,5666,0,164,1194,-5242,728
1994:Q3,5541,879,22808,1099,1158,1691,-236,-6856,5831,0,2952,25960,904,4727,4727,0,0,0,20328,56,-1872,-5284,12886,0,1476,8947,0,468,1995,-5260,272
1994:Q4,5090,919,11591,-12867,-6914,-2024,176,-1728,-536,0,64,27677,904,7478,7478,0,0,0,19295,60,-1324,6982,5217,0,2380,-229,0,164,2902,-2203,260
1995:Q1,5645,920,-27612,-5581,-10029,-11141,-1924,-3540,-6105,0,428,25137,388,8789,8789,0,0,0,15959,-8,-108,-25882,-9220,0,2420,-6417,0,-312,-4911,23118,22740
1995:Q2,5405,930,31805,3373,6440,2333,-1476,-3872,2889,0,4792,12726,396,-2075,-2075,0,0,0,14405,76,16,6840,18472,0,3040,17189,0,-132,-1625,-8857,25272
1995:Q3,5591,934,42491,7724,7139,280,-2372,-1304,4888,0,-932,13984,396,3904,3904,0,0,0,9684,60,-520,13823,29827,0,1360,28264,0,92,111,-8006,-24672
1995:Q4,5915,952,23317,-332,-2891,6680,-556,-6304,9724,0,3816,14953,396,5225,5225,0,0,0,9332,100,-128,4935,16264,0,1560,14183,0,20,501,-2090,-16700
1996:Q1,7169,1208,6139,4680,-3103,4110,-876,3988,302,0,696,20301,592,9911,9911,0,0,0,9798,-32,-272,-19545,22270,0,440,20431,0,-88,1487,22092,2100
1996:Q2,7877,1236,25517,358,-4103,4995,-332,-980,4987,0,1320,21879,360,8426,8426,0,0,0,13092,32,-116,2472,14268,0,6404,7690,0,-224,398,-4608,1760
1996:Q3,7818,1276,27482,1015,-7441,2144,-312,-3268,1580,0,4144,20734,332,5562,5562,0,0,0,14840,44,-872,11858,13815,0,-248,13494,0,296,273,-7125,1368
1996:Q4,6979,1308,20862,-8533,-5125,3911,456,-3308,4603,0,2160,23778,328,12345,12345,0,0,0,11105,20,-1172,7983,17435,0,-252,17240,0,288,159,2244,4564
1997:Q1,5412,1522,-4952,7862,25765,3331,-124,3272,-2381,0,2564,20120,12,8805,8805,0,0,0,11303,28,680,-62738,-11516,0,6892,1177,1844,-172,-21258,-2675,3892
1997:Q2,4157,1552,42496,4047,-3806,7057,508,304,5905,0,340,17176,412,7668,6432,272,924,40,9095,44,-1136,19116,25479,0,4488,19517,1152,196,125,-14413,1492
1997:Q3,3540,1626,27719,-5959,3456,-2428,-760,-8664,5844,0,1152,18139,284,12864,11336,336,1140,52,4991,820,-704,14395,16656,0,5692,15100,-1452,168,-2853,-9150,124
1997:Q4,3629,1629,25240,-410,-5534,-6320,508,-408,-1656,0,-4764,18025,244,10315,9671,144,480,20,7467,-720,-356,20554,26710,0,-576,28909,-1072,336,-887,3470,6288
1998:Q1,4909,1865,7450,4284,10936,-1862,2392,-2724,-4422,0,2892,16427,76,10341,9697,140,480,24,6010,8,640,-22983,15554,0,16000,-8494,-336,488,7896,11148,312
1998:Q2,4943,1919,43096,11935,9758,11098,-1248,-2212,4742,0,9816,11439,224,10662,9018,364,1228,52,553,124,1404,-2662,27794,0,-7448,38142,-2684,244,-460,-12278,7876
1998:Q3,4991,1939,34848,5818,-7062,10301,748,-4656,5933,0,8276,10710,252,7788,6764,224,764,36,2670,164,1076,13840,21466,0,-4200,31741,-1096,1048,-6027,-10330,2324
1998:Q4,5052,1994,79222,8314,28,13639,2044,-1992,11223,0,2364,16804,1180,12681,11821,188,644,28,2943,60,400,39978,69918,0,21396,47263,48,432,779,-6246,5904
1999:Q1,5159,2006,-1063,7040,-10207,7406,-940,-3956,10598,0,1704,25831,52,11339,10623,160,532,24,14440,364,168,-31665,5660,0,-548,-2288,1796,1528,5173,9876,4216
1999:Q2,5311,2057,48046,4883,8322,16785,1588,1516,8521,0,5160,17432,488,13983,12003,436,1480,64,2962,208,-468,884,37184,0,632,36454,1420,1356,-2678,-7608,4196
1999:Q3,5541,2105,18509,3967,-6122,-4462,-2508,-6860,4010,0,896,29893,496,15756,13888,408,1396,64,13642,136,1016,-5919,15387,0,-632,19861,-1600,2776,-5018,314,4204
1999:Q4,5850,2109,17584,25538,13023,-25393,-2080,-4552,-10037,0,-8724,33463,456,13991,13011,216,732,32,19016,192,-8148,-21091,28865,0,9860,7461,2280,3296,5968,15022,-220
2000:Q1,6292,2096,20159,-22758,-17673,6839,1508,-1024,-7393,0,13748,36870,1312,15824,14720,244,824,36,19734,124,356,16401,-1028,0,23740,-18597,-3892,-2936,658,-16991,-1980
2000:Q2,6516,2173,8594,-24783,-13245,12129,-1860,-2104,14993,0,1100,33532,728,15368,13436,424,1444,64,17436,100,-3424,4286,20443,0,-3460,16632,5732,908,632,16192,5724
2000:Q3,6575,2202,54836,23028,21945,-17584,-52,-1080,-6288,0,-10164,23963,608,9171,7771,308,1044,48,14184,80,-340,3743,25499,0,1860,28973,-3432,1108,-3011,-24964,-2044
2000:Q4,6470,2213,42975,21357,-18346,-4989,288,-1368,-5161,0,1252,27071,1436,10937,10213,160,540,24,14698,148,612,17122,39553,0,1408,39044,-1940,1028,13,835,12436
2001:Q1,6296,2399,107296,10658,27219,18683,116,-828,2515,0,16880,19577,88,13706,12978,160,544,24,5783,228,-56,30987,51473,0,15792,40856,2656,-608,-7224,-51926,1964
2001:Q2,6268,2352,73706,22906,4985,15631,1532,-5668,5943,0,13824,19652,1828,13766,11994,392,1324,56,4058,128,5568,4837,61889,0,-3972,58879,-1460,848,7594,-7901,14888
2001:Q3,6414,2324,90032,-17603,2267,42685,-824,-632,30825,0,13316,21854,648,23596,20604,660,2232,100,-2390,360,-60,40529,74761,0,5460,74414,-2504,1516,-4125,-11181,10848
2001:Q4,6774,2232,58618,45675,-18563,39513,3384,4280,20773,4,11072,25077,172,11812,10976,184,624,28,13093,180,10588,-43853,60045,0,-3352,56323,6276,4400,-3602,5969,8384
2002:Q1,7419,2392,68644,-47644,4130,33719,8,860,22975,0,9876,33112,3988,26051,24175,412,1400,64,3073,384,-9704,54648,53750,0,-5524,56231,-5304,2392,5955,-9867,3480
2002:Q2,7812,2359,46766,51720,4436,8689,84,148,593,0,7864,22365,2458,13246,11298,428,1456,64,6662,420,2428,-43293,43514,0,28188,15755,232,2000,-2662,2201,12680
2002:Q3,8061,2346,60084,24489,-12718,20583,-508,-3736,13239,-4,11592,18255,-1565,9342,7906,316,1072,48,10478,156,808,8512,53862,0,-2724,51655,720,3140,1071,-507,8964
2002:Q4,8142,2297,50974,-8224,-2220,36906,4332,3772,26914,0,1888,23668,2595,16589,15281,288,976,44,4484,204,68,573,58430,0,2980,51439,308,364,3339,13301,9592
2003:Q1,8135,2543,61570,34247,-2024,64343,-3444,-188,34687,0,33288,27614,3855,20528,20124,-44,456,-8,3231,292,3704,-66607,71030,0,18252,41166,-48,2772,8888,15052,16608
2003:Q2,8100,2608,73743,23410,-4371,29108,4736,2940,7968,0,13464,23531,-548,11792,9728,456,1540,68,12287,344,-3668,5388,57413,0,148,56844,1564,1592,-2734,-10837,12456
2003:Q3,8111,2671,45053,-10661,1433,-4429,-5360,-28,18927,0,-17968,35644,-868,24589,21605,656,2228,100,11923,284,-1736,24519,47952,0,-936,44920,3120,3324,-2476,8339,8308
2003:Q4,8178,2713,40162,-22899,-486,7810,-1856,992,9434,0,-760,43682,3325,27267,24999,500,1692,76,13090,60,-2232,14228,30941,0,6220,13259,5428,980,5054,-3757,5784
2004:Q1,8478,3051,356,-5129,-8645,3306,396,-1476,-7282,0,11668,43117,1901,21258,19966,284,964,44,19958,532,-140,-32684,12013,0,11620,-4411,-10028,-2672,17504,17084,4232
2004:Q2,8585,3145,80103,-6393,70,-4498,-2352,5872,-282,100,-7836,41117,-5315,32097,27985,904,3072,136,14335,228,-1208,50788,47614,0,516,42896,2352,4876,-3027,-27050,7340
2004:Q3,8660,3259,25249,3220,3747,-20337,940,-4124,2527,-20,-19660,32821,14553,20339,17835,552,1872,80,-2071,84,-1588,7301,38861,0,3912,32771,4036,924,-2782,19014,7568
2004:Q4,8719,3350,51540,282,7788,21317,712,192,-1815,40,22188,41638,6089,29742,27246,548,1864,84,5806,144,-2600,-17029,34276,0,13420,16015,2848,6076,-4083,-11895,6432
2005:Q1,8836,3097,-7238,-38996,-8809,4639,-516,-1976,-5113,0,12244,47481,1534,26229,24501,380,1288,60,19718,-16,-1160,-10378,-10574,0,13068,-23922,-9672,1536,8417,2404,6364
2005:Q2,8907,3176,55710,892,1153,-20122,-160,-636,-13362,0,-5964,48040,7749,22922,19758,696,2364,104,17369,152,-1348,26944,43146,0,-3496,28463,7136,3144,7899,-6834,6204
2005:Q3,9015,3255,35543,18466,14231,-39163,-300,-3368,-2123,0,-33372,50633,6992,27696,24444,716,2428,108,15945,332,-1872,-7085,60832,0,5868,51070,8728,300,-5134,31049,-7348
2005:Q4,9182,3319,44061,-6670,809,15334,1340,764,-8826,0,22056,34578,2385,32408,29552,628,2132,96,-215,-12,-484,506,20764,0,-2460,18198,-2044,8148,-1078,-17434,4928
2006:Q1,9499,3852,-14601,-36117,-2904,18569,1112,-476,-12439,0,30372,46432,4876,27396,25536,412,1388,60,14160,160,-84,-40657,-18893,0,-2436,-6539,-8268,-236,-1413,1355,4596
2006:Q2,9612,3955,53673,3198,4099,-37715,-1728,-124,-29619,0,-6244,45539,3650,33313,29141,916,3116,140,8577,-76,-812,39439,35070,0,-10056,30017,11784,6844,-3519,-12946,-5920
2006:Q3,9629,4048,41681,29294,-9826,-6567,2080,-36,-2567,0,-6044,29614,3699,26005,23025,656,2228,96,-89,244,-252,-826,51787,0,-12140,62232,3820,1952,-4078,15687,6984
2006:Q4,9539,4122,73671,8854,1747,24846,-988,-872,-5630,0,32336,30570,3767,19538,17858,372,1252,56,7265,300,-336,7691,46261,0,3860,39678,-3680,8356,-1953,-21994,4340
2007:Q1,9147,3520,-1504,-9836,7070,24234,2416,-672,-16966,0,39456,30223,4909,21877,20417,320,1092,48,3437,-748,212,-52659,-6522,0,18084,-3966,-17992,-10544,7896,609,12180
2007:Q2,8983,3617,73629,5565,-4433,3427,792,-260,-6377,-56,9328,30575,5497,25839,22623,708,2400,108,-761,572,-1660,39583,41789,0,-10908,47838,4796,10592,-10528,-26473,6512
2007:Q3,8605,3701,96725,-2806,-372,1843,-2616,-816,1451,20,3804,35454,3701,33395,29807,788,2680,120,-1643,1840,496,60271,62117,0,-12576,62243,5836,37904,-31290,-29704,4532
2007:Q4,8022,3771,27246,2210,-9882,4352,-2800,13464,2276,-4,-8584,35413,4777,29649,26785,632,2136,96,987,636,472,-5955,51904,0,8476,16853,-428,15708,11295,28909,-3844
2008:Q1,7285,3860,1014,42678,5448,-1888,10128,3380,-212,-80,-15104,38793,7594,37474,34306,696,2368,104,-6275,-620,1724,-85121,52306,0,18288,29969,-5096,-15200,24345,54717,18496
2008:Q2,6732,3892,91820,-12701,-8684,13077,-8852,-3276,26073,0,-868,46409,1290,47883,42691,1144,3876,172,-2765,1172,-184,52731,66296,0,-3128,66510,-536,27600,-24150,-22684,4560
2008:Q3,6351,3886,32351,-18704,-12356,-8927,-2980,-1148,16361,0,-21160,31962,3456,25348,22504,624,2124,96,3158,808,-344,39912,31219,0,-14136,27232,4624,32400,-18901,1333,-23108
2008:Q4,6125,3728,19707,31879,-116,-10834,0,-4208,19974,0,-26600,28812,3436,20979,19035,428,1452,64,4397,-328,1872,-31578,61039,0,8272,46785,-7880,-11600,25462,43729,1964
2009:Q1,6112,3432,-19403,57188,-492,-64384,0,-1436,14568,0,-77516,26756,4402,8637,8105,120,396,16,13718,-1340,5616,-42746,123081,0,19752,74722,-2076,-41200,71883,145164,31608
2009:Q2,6280,3274,88100,1152,-104,42964,0,16516,28772,0,-2324,7266,11580,5868,5048,180,612,28,-10182,352,-7488,43957,60804,0,-492,75530,76,-7200,-7111,-24290,10056
2009:Q3,6586,3218,54496,17975,96,42266,0,2196,39374,0,696,1820,-15456,5150,4462,152,512,24,12126,-8,-2036,-5617,37380,0,-3704,49085,-628,-800,-6572,-13748,17268
2009:Q4,7055,3220,33267,38717,144,36902,0,4648,29622,0,2632,-5543,4434,1981,2085,-24,-76,-4,-11958,-548,-372,-36034,61791,0,31084,40318,-264,-7200,-2148,32359,-231004
2010:Q1,7711,2630,-50548,20250,-200,31283,0,6200,29011,856,-4784,-4987,14732,1126,1486,-80,-268,-12,-20845,-28,712,-97577,-29368,0,3496,-3567,0,-4400,-24896,26261,3292
2010:Q2,8318,2700,79502,-4984,116,41517,0,4480,40921,-856,-3028,-7336,9698,3530,3026,112,376,16,-20565,0,-360,50549,47382,0,-2220,57020,0,-1600,-5818,-26502,796
2010:Q3,8836,2775,16153,42412,-288,-26388,0,-22120,31088,0,-35356,-6632,4711,-473,-577,24,76,4,-10869,180,-732,7601,43481,0,4168,39303,0,800,-789,33389,4376
2010:Q4,9271,2831,-65932,-170302,-416,-27292,0,32740,44300,0,-104332,-6017,-14641,-1027,-747,-64,-208,-8,9651,-952,-644,139691,40036,0,13732,23801,0,3620,-1117,112408,2564
2011:Q1,9568,2599,-5562,-11771,-8,49326,0,5344,33558,11300,-876,-614,15811,1228,1300,-16,-52,-4,-17653,52,280,-42828,17098,0,25496,-8467,0,-9648,9717,29629,4492
2011:Q2,9952,2687,148745,40821,75380,18420,0,1804,15368,1932,-684,4965,2832,3180,708,92,2268,112,-1047,-696,644,9212,29501,0,-6848,45821,0,-3512,-5959,-111979,156
2011:Q3,10438,2827,46273,58932,-31744,33182,0,2912,27454,3856,-1040,2896,-2402,204,1136,60,-1120,128,5094,88,824,-17905,60457,0,18660,45303,0,3724,-7231,21795,4636
2011:Q4,11026,2914,103936,41634,19936,21068,0,-20536,44484,-4208,1328,23097,14355,8896,7128,156,1576,36,-154,3268,-280,-4787,55664,0,5812,39115,0,1632,9105,-40160,4328
2012:Q1,11837,3069,82032,16725,19864,51911,0,12996,30983,5764,2168,29363,2320,11226,10894,100,116,116,15818,-132,288,-35988,77368,0,45732,23983,0,-5080,12733,4104,7164
2012:Q2,12293,3154,43961,15290,-31676,483,0,-3372,7019,-3404,240,28770,-2546,10576,10608,240,-396,124,20740,480,100,30515,43633,0,-8068,57286,0,3344,-8929,8811,2408
2012:Q3,12500,3149,43105,12297,-17440,9156,0,4796,7088,-460,-2268,25951,7817,3248,2400,176,604,68,14886,-124,44,13221,41561,0,-1500,42159,0,2640,-1738,7807,6360
2012:Q4,12441,3198,61054,16508,4308,-1010,0,-5796,3134,1452,200,31520,-6855,7382,6242,112,856,172,30992,0,388,9340,46002,0,7580,36960,0,2776,-1313,-5809,8772
2013:Q1,12362,3262,11188,3674,-37072,27952,0,420,17888,4624,5020,37338,3400,10265,8089,40,2064,72,23674,192,584,-21479,51748,0,40884,174,0,-11428,22118,49660,6684
2013:Q2,12237,3246,85617,-19332,-876,42252,0,5576,32540,-316,4452,39710,4024,16960,14328,392,2088,152,18726,88,-768,24543,33525,0,-10068,46632,0,4944,-7983,-43101,48
2013:Q3,12268,3306,44284,-9146,-480,3549,0,-1636,3065,1864,256,50978,-1987,25065,22765,732,1416,152,27900,104,-1028,308,26232,0,-8188,30564,0,12464,-8608,-9090,8116
2013:Q4,12456,3392,49191,-7463,0,-12541,0,-892,-9581,-3308,1240,53806,10759,25682,22750,512,2272,148,17365,-2596,-692,18677,31531,0,7308,22750,0,1684,-211,-8596,3804
2014:Q1,12949,3410,35046,4295,600,-14136,0,4828,-20360,-648,2044,63565,8178,24377,20897,320,3004,156,31010,52,-8,-19323,55034,0,41784,685,0,1668,10897,29527,8596
2014:Q2,13167,3506,64043,-14192,-600,-15044,0,1620,-17500,1252,-416,71523,-1455,27454,23926,656,2692,180,45524,876,-460,21940,38463,0,-10280,36756,0,10204,1784,-15919,-4468
2014:Q3,13211,3593,60179,-22322,-80,10580,0,21052,-7612,-300,-2560,69594,14526,23056,18768,732,3380,176,32011,668,-36,1776,39347,0,-3984,35656,0,12740,-5064,-11214,5764
2014:Q4,13066,3614,67171,18987,0,-41988,0,-20184,-21124,-4940,4260,70841,8806,28772,24972,564,3128,108,33263,668,-116,18779,70351,0,22924,40764,0,9016,-2352,12632,5904
2015:Q1,12617,5304,43911,-2202,40,-3172,0,4476,-12848,612,4588,78923,13912,29286,26310,384,2504,88,35725,260,-564,-29374,54131,0,33212,8776,64,-1976,14054,17533,7532
2015:Q2,12178,5328,99658,6805,0,-4639,0,3532,-10227,1448,608,78287,7379,36113,31573,888,3380,272,34795,840,564,17801,64970,0,-8728,55878,0,20080,-2260,-27838,1900
2015:Q3,12150,5367,73590,7905,0,-25579,0,-3208,-22359,436,-448,76842,2221,32023,27203,952,3632,236,42598,496,540,13386,66366,0,3264,55697,-4,19796,-12387,-441,8204
2015:Q4,12507,5364,115269,595,0,35315,0,27948,6407,-248,1208,70096,-4565,35394,29270,692,5248,184,39266,88,-1000,10175,117069,0,49416,66356,-4,-888,2189,8943,8812
2016:Q1,13742,6351,39881,276,0,-36601,0,-25424,-14013,1644,1192,91215,13253,34046,28746,488,4628,184,43916,584,36,-15629,48841,0,21740,21441,0,-6928,12588,16351,12384
2016:Q2,14330,6405,91788,8215,0,-21008,0,-1920,-19136,-24,72,82337,10382,31656,25768,808,4764,316,40299,-984,88,23140,78480,0,-3508,75589,-4,6180,222,-5383,3648
2016:Q3,14735,6503,115870,41768,0,212,0,-1224,1968,184,-716,78365,6303,28809,21181,876,6644,108,43253,512,-296,-4691,110754,0,-13560,126119,-52,7564,-9317,3116,11104
2016:Q4,14975,6598,114593,-42332,0,51649,40,26484,22121,1492,1512,86819,-7310,45213,36385,908,7780,140,48916,320,-192,18328,87393,0,10440,73743,48,1248,1914,-18823,7288
2017:Q1,15100,7077,77283,-1518,48,6615,-40,-1276,7399,-56,588,104083,14799,44045,37077,708,6232,28,45239,56,184,-32185,90267,0,50076,32880,0,-5980,13291,21007,13384
2017:Q2,15407,7214,88196,-6331,200,-13400,0,-880,-11208,536,-1848,91557,5466,40838,30686,1024,8968,160,45254,472,-112,15809,67232,0,-2500,67625,0,5816,-3709,-12771,3324
2017:Q3,15961,7308,81160,3342,196,-13785,0,-1440,-8449,-1388,-2508,82036,4866,37719,38391,1032,-2040,336,39451,504,468,8399,67484,0,-2232,58665,-4,15548,-4494,-5023,5772
2017:Q4,16794,7489,90697,-3318,-4,-714,0,6360,-7062,264,-276,77332,-7678,44666,37346,1144,6052,124,40344,1548,-68,15921,78289,0,14132,47850,-4,17280,-969,-3103,8632
2018:Q1,18502,8721,56323,-13628,400,-2982,596,3776,-9010,-588,2244,96373,8387,44438,36374,1176,6600,288,43547,-1684,360,-22516,63127,0,47708,24584,0,-33276,24111,16585,10360
2018:Q2,19374,8855,107288,-16479,556,1066,1140,1324,-1510,300,-188,103202,6490,49909,40833,2148,6660,268,46803,824,-448,18567,74528,0,-6748,64157,0,23444,-6326,-22241,1400
2018:Q3,19994,8962,73883,-12609,-792,-10212,-780,2228,-6900,-1796,-2964,82556,1215,37778,29154,1432,7052,140,43564,228,-44,14755,53359,0,-11396,50777,-4,23568,-9586,-9492,6080
2018:Q4,20343,9044,69382,5075,8,-2804,-240,3104,-9768,1608,2492,64513,-6351,37043,27711,2472,6800,60,33822,172,1536,882,64378,0,57672,17413,0,-2080,-8627,6295,11476
2019:Q1,19572,9938,88833,36907,1588,-3592,368,6500,-13536,-312,3388,59453,10428,31810,23294,3540,4820,156,17215,-632,940,-5830,109337,0,-2556,108997,-4,-28080,30981,30138,13560
2019:Q2,19715,10155,84691,15748,604,-7797,632,-1756,-5697,-528,-448,64219,14837,33329,24865,2896,5456,112,16053,188,696,11033,68099,0,-1012,70385,0,2720,-3994,-7032,7344
2019:Q3,19857,10271,91940,-2161,240,5464,28,1500,4744,-1336,528,76106,11637,45619,35859,1968,7556,236,18850,-96,-140,12526,79624,0,43784,44090,0,11116,-19366,-2730,15376
2019:Q4,19990,10251,137480,29450,68,28061,1092,12496,9485,3960,1028,74439,-5946,65186,49618,3992,11332,244,15199,392,-356,5426,128228,0,30296,108420,-4,-7708,-2776,487,24096
2020:Q1,20858,9358,160878,64145,-144,12030,1804,-7820,3906,3576,10564,81551,16542,57005,44733,3956,8328,-12,8004,1368,1752,175,189510,0,76136,40057,0,42408,30909,40132,9168
2020:Q2,19942,8734,449411,209555,-128,132181,-1896,15212,116721,3816,-1672,77412,23433,51825,40685,5024,5872,244,2154,-1452,200,31643,465623,2004,136476,369438,0,-49248,6953,27420,38048
2020:Q3,17918,9070,195145,20367,188,114599,-1548,4816,104827,4776,1728,63527,3315,45098,33294,2940,8856,8,15115,156,284,-3976,160917,4,31108,161331,-4,-11196,-20326,-25380,25224
2020:Q4,14839,9351,244435,112534,-1060,92922,164,11516,76122,5316,-196,17738,-1045,15788,2084,4736,8700,268,2995,-288,1336,21254,247103,-424,95700,171898,0,-17984,-2088,8156,30768
2021:Q1,10844,8740,331095,107507,-204,168081,-712,8200,144221,3580,12792,48065,8576,28337,15421,3772,9088,56,11152,-208,4516,3338,338071,-676,144716,170956,0,-11868,34943,9080,35860
2021:Q2,9354,8964,156245,-50908,-916,103975,-348,25548,81427,2020,-4672,90630,7430,55227,40691,4812,9608,116,27973,580,1968,10916,117437,-248,63148,65309,-4,-4504,-6264,-38418,24528
2021:Q3,10512,9017,192261,20941,172,54480,-300,14296,33544,2696,4244,106872,6664,69080,52056,6780,10068,176,31127,596,2072,7128,166761,-244,46412,130492,-20,1076,-10955,-24005,33448
2021:Q4,14281,9225,213143,5591,-200,81069,1080,31104,39685,900,8300,121641,9630,74532,51480,6728,16012,312,37479,684,-2116,6474,189455,-264,51980,139359,0,5128,-6748,-18632,43244
2022:Q1,21270,11092,220564,-118644,-80,118750,816,59236,41650,2036,15012,209742,393,128228,108356,6096,13560,216,81121,112,2948,7736,188480,-80,83044,50326,0,6488,48702,-21906,29952
2022:Q2,26438,11484,201712,-163418,-24,50406,-416,35200,8174,644,6804,313990,6219,168940,137488,9784,21360,308,138831,3144,-2972,585,128736,-52,-20152,75950,0,70372,2618,-58022,10068
2022:Q3,30411,11874,149637,-85833,-264,-4388,-1168,14492,-15920,-420,-1372,277480,13027,143836,117552,8176,17676,432,120616,2136,-4236,-35258,99241,-4,22264,39400,0,70552,-32971,-31859,1912
2022:Q4,33069,12111,96987,-65994,-272,-47952,4,-4404,-33816,-2048,-7688,174696,265,96304,71408,7764,17160,-28,78128,2472,-1384,35421,74851,-16,-25956,16772,608,76448,6995,-1178,-1400
